col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Stella Tsai,,3,3,2,2,2,3,3,2,1,3,2,2,2,1,2,2,2,1,1,1,1,2,0,0,0,0,0,0,0,0,6
Zac Shaffer,,,0,2,1,0,5,3,1,1,3,2,3,1,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,6
Crystal B Powell,,,,2,0,1,2,1,0,0,1,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6
Henry Mcgregor Sias,,,,,1,1,0,0,3,1,0,0,0,1,1,2,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,6
Vikki Kristiansson,,,,,,1,0,1,1,1,0,0,0,2,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,6
Vincent Melchiorre,,,,,,,0,3,0,1,3,2,3,1,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,6
Wendi Barish,,,,,,,,0,0,2,2,2,2,2,1,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,6
John Macoretta,,,,,,,,,1,1,0,0,0,1,1,2,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,6
Mark B Cohen,,,,,,,,,,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,6
Daniel R Sulman,,,,,,,,,,,0,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
Danyl S Patterson,,,,,,,,,,,,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
David Conroy,,,,,,,,,,,,,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
Deborah Canty,,,,,,,,,,,,,,0,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,6
Jennifer Schultz,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
Lawrence J Bozzelli,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,6
Lucretia C Clemons,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
Shanese Johnson,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,6
Vincent Furlong,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,6
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,6
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,9,9,6,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,0,0,0,0,0,0,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Stella Tsai,Vikki Kristiansson,Deborah Cianfrani,Rania Major,Shanese Johnson,Henry Mcgregor Sias,Lawrence J Bozzelli,Lucretia C Clemons,Wendi Barish,Zac Shaffer,Brian Mclaughlin,Deborah Canty,Crystal B Powell,John Macoretta,Leon Goodman,Vincent Furlong,Jennifer Schultz,Mark B Cohen,Daniel R Sulman,Vincent Melchiorre,David Conroy,Danyl S Patterson,Leonard Deutchman,Terri M Booker,Bill Rice,Jon Marshall,Mark J Moore,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,7
Stella Tsai,4,22,22,18,13,14,14,10,10,9,12,8,8,9,5,9,8,6,7,6,4,4,4,1,2,2,0,0,0,0,0,7
Vikki Kristiansson,,1,16,16,12,14,13,11,8,9,9,10,6,9,7,11,8,5,4,2,3,2,4,2,1,1,1,0,0,0,0,7
Deborah Cianfrani,,,0,18,15,9,12,5,7,3,11,7,10,9,6,9,7,6,6,4,4,4,1,4,3,3,2,0,0,0,0,7
Rania Major,,,,0,12,7,10,4,8,4,10,10,5,8,4,9,7,5,4,2,2,1,1,1,2,1,1,0,0,0,0,7
Shanese Johnson,,,,,1,3,7,4,5,4,7,7,6,7,5,5,3,5,5,3,2,3,1,2,3,1,1,0,0,0,0,7
Henry Mcgregor Sias,,,,,,0,10,7,6,6,8,1,3,6,4,8,4,1,2,1,1,0,3,2,0,2,1,0,0,0,0,7
Lawrence J Bozzelli,,,,,,,0,3,4,3,10,1,1,10,5,7,1,2,2,1,0,1,4,0,2,0,0,0,0,0,0,7
Lucretia C Clemons,,,,,,,,0,8,7,0,4,6,0,6,2,4,2,2,2,1,2,3,2,1,0,2,0,0,0,0,7
Wendi Barish,,,,,,,,,0,5,3,7,5,0,6,1,6,4,1,0,0,0,3,2,0,1,1,0,0,0,0,7
Zac Shaffer,,,,,,,,,,1,0,4,3,0,6,2,2,3,4,3,5,3,3,1,1,1,1,0,0,0,0,7
Brian Mclaughlin,,,,,,,,,,,0,2,2,8,1,7,2,2,1,1,0,1,1,0,2,1,0,0,0,0,0,7
Deborah Canty,,,,,,,,,,,,0,6,1,3,1,7,5,2,1,2,1,0,2,0,1,0,0,0,0,0,7
Crystal B Powell,,,,,,,,,,,,,0,1,3,1,5,3,2,2,3,4,0,4,1,3,1,0,0,0,0,7
John Macoretta,,,,,,,,,,,,,,0,1,6,1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,7
Leon Goodman,,,,,,,,,,,,,,,0,2,1,5,4,0,2,1,3,2,2,2,3,0,0,0,0,7
Vincent Furlong,,,,,,,,,,,,,,,,0,2,2,0,1,0,1,0,0,1,0,1,0,0,0,0,7
Jennifer Schultz,,,,,,,,,,,,,,,,,0,2,1,1,1,1,0,2,0,1,1,0,0,0,0,7
Mark B Cohen,,,,,,,,,,,,,,,,,,1,3,0,3,1,0,1,1,1,1,0,0,0,0,7
Daniel R Sulman,,,,,,,,,,,,,,,,,,,0,3,3,2,0,1,0,1,0,0,0,0,0,7
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,1,2,3,0,0,1,0,0,0,0,0,0,7
David Conroy,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,2,1,0,0,0,0,7
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,7
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,7
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,7
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,7
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,37,30,27,22,21,17,16,15,14,14,13,13,12,12,12,12,11,11,9,7,6,5,5,5,4,4,3,0,0,0,0,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Deborah Cianfrani,Stella Tsai,Daniel R Sulman,Mark B Cohen,Rania Major,Vincent Furlong,Brian Mclaughlin,Henry Mcgregor Sias,John Macoretta,Lawrence J Bozzelli,Leon Goodman,Shanese Johnson,Vikki Kristiansson,Crystal B Powell,David Conroy,Deborah Canty,Jennifer Schultz,Jon Marshall,Leonard Deutchman,Mark J Moore,Terri M Booker,Vincent Melchiorre,Wendi Barish,Zac Shaffer,Betsy Wahl,Bill Rice,Christian Dicicco,Danyl S Patterson,Dawn M Tancredi,Lucretia C Clemons,Matthew C Monroe,8
Deborah Cianfrani,0,3,1,1,3,3,2,2,2,2,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8
Stella Tsai,,1,0,0,2,2,2,2,2,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
Daniel R Sulman,,,0,2,1,1,0,0,0,0,2,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,8
Mark B Cohen,,,,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Rania Major,,,,,0,3,2,2,2,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Vincent Furlong,,,,,,0,2,2,2,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Brian Mclaughlin,,,,,,,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Henry Mcgregor Sias,,,,,,,,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
John Macoretta,,,,,,,,,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Lawrence J Bozzelli,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Leon Goodman,,,,,,,,,,,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,8
Shanese Johnson,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
Vikki Kristiansson,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Crystal B Powell,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
David Conroy,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
Deborah Canty,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,8
Jennifer Schultz,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,0,0,0,0,0,0,8
Leonard Deutchman,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,8
Mark J Moore,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,8
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,8
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,4,4,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Stella Tsai,Deborah Cianfrani,Vikki Kristiansson,John Macoretta,Vincent Furlong,Shanese Johnson,Mark B Cohen,Brian Mclaughlin,Henry Mcgregor Sias,Lawrence J Bozzelli,Jennifer Schultz,Wendi Barish,Deborah Canty,Leon Goodman,Rania Major,Zac Shaffer,Daniel R Sulman,Lucretia C Clemons,Crystal B Powell,Danyl S Patterson,David Conroy,Jon Marshall,Vincent Melchiorre,Leonard Deutchman,Mark J Moore,Terri M Booker,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,9
Stella Tsai,3,8,11,8,7,7,4,9,9,8,4,4,3,3,5,5,5,3,1,3,3,0,2,0,1,0,1,0,0,0,0,9
Deborah Cianfrani,,0,10,11,10,9,7,8,9,9,2,4,4,3,8,3,5,4,4,3,3,3,3,0,2,3,1,0,0,0,0,9
Vikki Kristiansson,,,0,12,9,7,4,10,8,9,7,6,5,5,9,3,4,4,1,1,2,2,0,1,1,0,0,1,0,0,0,9
John Macoretta,,,,0,10,7,4,8,8,10,3,2,1,4,9,2,3,0,0,1,2,1,1,1,2,1,0,1,0,0,0,9
Vincent Furlong,,,,,1,8,7,9,8,11,3,4,4,3,7,4,1,2,2,1,0,1,0,1,0,1,0,1,0,0,0,9
Shanese Johnson,,,,,,1,7,7,6,7,5,4,3,4,4,3,4,2,2,4,3,0,2,1,1,1,2,1,0,0,0,9
Mark B Cohen,,,,,,,1,6,5,7,3,3,3,3,4,4,0,2,2,0,0,1,1,1,1,1,0,0,0,0,0,9
Brian Mclaughlin,,,,,,,,1,9,10,3,2,3,2,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Henry Mcgregor Sias,,,,,,,,,0,9,0,1,0,0,7,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,9
Lawrence J Bozzelli,,,,,,,,,,0,2,2,2,2,8,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9
Jennifer Schultz,,,,,,,,,,,0,9,7,7,3,4,3,4,2,2,1,2,1,2,1,1,2,1,0,0,0,9
Wendi Barish,,,,,,,,,,,,1,7,7,3,4,2,5,3,1,0,2,1,2,1,1,2,1,0,0,0,9
Deborah Canty,,,,,,,,,,,,,1,6,1,4,3,5,3,1,1,3,1,1,1,2,1,0,0,0,0,9
Leon Goodman,,,,,,,,,,,,,,1,2,5,4,3,1,2,2,2,2,2,3,1,1,1,0,0,0,9
Rania Major,,,,,,,,,,,,,,,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9
Zac Shaffer,,,,,,,,,,,,,,,,0,4,3,0,2,2,1,4,1,1,1,0,0,0,0,0,9
Daniel R Sulman,,,,,,,,,,,,,,,,,0,2,2,5,5,3,3,1,2,1,1,0,0,0,0,9
Lucretia C Clemons,,,,,,,,,,,,,,,,,,0,4,1,0,2,0,0,0,2,1,0,0,0,0,9
Crystal B Powell,,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,0,2,1,0,0,0,0,9
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,0,3,1,2,0,1,1,1,0,0,0,0,9
David Conroy,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,0,0,0,0,9
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,9
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,9
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,9
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,9
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,9
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,20,19,18,17,17,16,15,14,13,13,12,12,11,11,11,11,10,7,5,5,5,4,4,3,3,3,2,1,0,0,0,9
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Stella Tsai,Vikki Kristiansson,Zac Shaffer,Deborah Cianfrani,Shanese Johnson,Daniel R Sulman,Wendi Barish,Lucretia C Clemons,Henry Mcgregor Sias,Mark B Cohen,Deborah Canty,Rania Major,Jennifer Schultz,John Macoretta,Danyl S Patterson,Vincent Furlong,Brian Mclaughlin,Lawrence J Bozzelli,Crystal B Powell,David Conroy,Vincent Melchiorre,Leon Goodman,Terri M Booker,Bill Rice,Mark J Moore,Jon Marshall,Leonard Deutchman,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,10
Stella Tsai,3,36,27,33,25,28,26,24,28,10,22,16,21,18,14,16,17,17,15,15,13,6,5,3,2,0,2,0,0,0,0,10
Vikki Kristiansson,,0,17,18,9,14,19,23,25,9,20,15,20,17,5,16,15,14,8,4,3,5,2,0,1,1,3,0,0,0,0,10
Zac Shaffer,,,0,14,13,22,14,13,12,10,13,3,7,6,15,5,5,6,10,11,17,8,1,0,2,1,3,0,0,0,0,10
Deborah Cianfrani,,,,2,23,12,13,6,11,8,12,13,12,11,10,9,9,11,14,11,11,1,2,2,0,0,1,0,0,0,0,10
Shanese Johnson,,,,,1,12,12,13,6,7,14,14,11,5,13,3,3,4,14,12,9,4,5,3,2,3,0,0,0,0,0,10
Daniel R Sulman,,,,,,0,10,12,12,11,6,3,10,9,12,8,8,8,9,16,15,5,2,3,0,0,3,0,0,0,0,10
Wendi Barish,,,,,,,2,18,12,7,20,6,16,6,7,3,3,7,7,4,4,4,4,2,0,2,2,0,0,0,0,10
Lucretia C Clemons,,,,,,,,1,16,5,21,8,15,6,7,4,5,5,8,7,2,6,5,2,3,2,0,0,0,0,0,10
Henry Mcgregor Sias,,,,,,,,,0,7,12,11,12,16,3,16,14,13,3,4,1,5,3,1,2,0,0,0,0,0,0,10
Mark B Cohen,,,,,,,,,,6,6,8,6,5,6,4,6,4,4,3,2,7,2,4,0,1,2,0,0,0,0,10
Deborah Canty,,,,,,,,,,,0,7,19,3,7,3,4,6,9,2,2,7,4,0,2,2,1,0,0,0,0,10
Rania Major,,,,,,,,,,,,0,7,10,4,11,12,8,3,1,1,5,5,3,3,2,0,0,0,0,0,10
Jennifer Schultz,,,,,,,,,,,,,0,7,2,8,4,6,7,4,2,6,4,0,3,1,3,0,0,0,0,10
John Macoretta,,,,,,,,,,,,,,4,2,13,12,12,2,4,2,2,0,1,1,1,1,0,0,0,0,10
Danyl S Patterson,,,,,,,,,,,,,,,1,0,0,1,9,11,10,2,2,0,1,2,0,0,0,0,0,10
Vincent Furlong,,,,,,,,,,,,,,,,1,11,10,0,2,1,6,1,0,2,1,1,0,0,0,0,10
Brian Mclaughlin,,,,,,,,,,,,,,,,,1,13,0,1,2,2,2,2,1,0,2,0,0,0,0,10
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,1,0,2,2,1,0,0,0,1,1,0,0,0,0,10
Crystal B Powell,,,,,,,,,,,,,,,,,,,0,8,7,2,2,2,0,0,0,0,0,0,0,10
David Conroy,,,,,,,,,,,,,,,,,,,,1,11,1,1,1,0,0,0,0,0,0,0,10
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,0,3,0,0,0,0,10
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,2,0,0,0,0,10
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,0,0,0,0,10
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,10
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,65,45,39,38,38,37,37,34,33,31,29,29,28,27,24,22,21,21,19,19,19,14,8,6,5,4,4,0,0,0,0,10
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Stella Tsai,Shanese Johnson,Deborah Cianfrani,Crystal B Powell,Danyl S Patterson,David Conroy,Vikki Kristiansson,Vincent Furlong,Mark B Cohen,Daniel R Sulman,Rania Major,Zac Shaffer,Deborah Canty,Jon Marshall,Leon Goodman,John Macoretta,Vincent Melchiorre,Wendi Barish,Henry Mcgregor Sias,Jennifer Schultz,Lucretia C Clemons,Mark J Moore,Brian Mclaughlin,Lawrence J Bozzelli,Terri M Booker,Leonard Deutchman,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,11
Stella Tsai,2,35,36,21,24,25,24,8,7,14,14,11,5,10,5,11,10,6,8,3,5,1,6,5,0,0,0,0,0,0,0,11
Shanese Johnson,,2,32,25,22,22,21,11,8,11,9,7,9,10,3,8,8,6,5,4,3,3,2,4,4,0,1,0,0,0,0,11
Deborah Cianfrani,,,1,20,20,20,23,8,5,11,12,8,5,7,3,8,6,2,7,4,3,3,4,5,1,0,2,0,0,0,0,11
Crystal B Powell,,,,0,20,19,17,6,5,5,1,8,7,11,7,2,6,4,0,4,2,5,0,1,5,1,1,0,0,0,0,11
Danyl S Patterson,,,,,0,23,14,4,4,7,2,8,2,7,5,2,7,3,0,0,2,2,1,0,0,0,1,0,0,0,0,11
David Conroy,,,,,,0,13,4,3,9,0,10,1,6,4,2,8,4,0,0,3,1,0,0,0,1,0,0,0,0,0,11
Vikki Kristiansson,,,,,,,0,6,3,3,9,1,5,10,2,8,0,2,7,2,2,2,3,3,1,1,0,0,0,0,0,11
Vincent Furlong,,,,,,,,1,13,2,8,4,6,2,4,6,2,3,4,5,0,5,2,5,2,3,3,0,0,0,0,11
Mark B Cohen,,,,,,,,,1,5,6,5,7,3,5,3,3,6,1,5,0,3,3,3,2,1,3,0,0,0,0,11
Daniel R Sulman,,,,,,,,,,0,5,9,3,3,4,3,9,5,1,2,3,0,2,1,1,1,1,0,0,0,0,11
Rania Major,,,,,,,,,,,2,1,4,2,2,8,2,3,7,3,2,1,5,4,0,0,2,0,0,0,0,11
Zac Shaffer,,,,,,,,,,,,1,3,1,6,2,10,5,0,2,3,1,1,2,1,1,2,0,0,0,0,11
Deborah Canty,,,,,,,,,,,,,3,2,3,1,1,4,0,3,1,2,1,1,3,1,1,0,0,0,0,11
Jon Marshall,,,,,,,,,,,,,,1,3,2,1,3,1,2,1,3,1,0,1,2,0,0,0,0,0,11
Leon Goodman,,,,,,,,,,,,,,,0,1,5,6,1,4,4,2,2,1,3,2,1,0,0,0,0,11
John Macoretta,,,,,,,,,,,,,,,,0,3,0,8,0,3,1,4,4,0,1,0,0,0,0,0,11
Vincent Melchiorre,,,,,,,,,,,,,,,,,0,5,0,1,3,0,2,0,0,1,0,0,0,0,0,11
Wendi Barish,,,,,,,,,,,,,,,,,,0,0,3,2,1,1,0,2,1,0,0,0,0,0,11
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,1,0,1,0,3,4,0,0,0,0,0,0,0,11
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,2,1,2,0,0,0,0,11
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,0,0,0,0,0,11
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,2,1,0,0,0,0,11
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,0,0,0,0,11
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,11
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,11
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,11
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,48,46,40,31,28,28,27,23,21,18,18,17,16,15,14,13,13,13,9,9,8,8,7,6,6,4,3,0,0,0,0,11
