col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,5
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,5
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,86,30,66,54,53,43,31,29,26,20,18,18,17,17,16,15,13,10,9,8,8,8,6,5,3,2,2,2,1,1,0,0,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,6
,Helen Gym,Derek S Green,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Adrián Rivera-reyes,Willie Floyd Singletary,Deja Lynn Alvarez,Sandra Dungee Glenn,Ogbonna Paul Hagins,Eryn Santamoor,Ethelind Baylor,Asa Khalif,Hena Veit,Fareed Abdullah,Latrice Y Bryant,Billy Thompson,Edwin Santana,Erika Almirón,Beth Finn,Fernando Treviño,Joseph A Diorio,Devon Cade,Justin Diberardinis,Vinny Black,Wayne Edmund Dorsey,Bobbie Curry,Mark Ross,Sherrie Cohen,Wayne Allen,David H Conroy,Theresa Brunson,6
Helen Gym,6,31,29,27,19,15,14,12,9,14,4,6,3,3,3,3,1,2,2,3,2,1,0,0,0,0,0,0,0,0,39,20,6
Derek S Green,,0,22,29,25,3,2,1,11,1,6,4,3,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,18,12,6
Allan Domb,,,3,25,16,3,2,2,2,4,4,4,1,1,3,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,18,11,6
Isaiah Thomas,,,,0,19,2,2,0,6,3,5,0,2,1,3,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,15,10,6
Katherine Gilmore Richardson,,,,,0,2,0,0,3,0,5,4,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,14,4,6
Adrián Rivera-reyes,,,,,,0,9,9,1,9,4,0,0,4,0,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,15,7,6
Willie Floyd Singletary,,,,,,,2,12,1,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,7,6
Deja Lynn Alvarez,,,,,,,,0,1,10,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,14,4,6
Sandra Dungee Glenn,,,,,,,,,1,1,2,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,9,6
Ogbonna Paul Hagins,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,3,6
Eryn Santamoor,,,,,,,,,,,0,1,2,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6,2,6
Ethelind Baylor,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2,5,6
Asa Khalif,,,,,,,,,,,,,1,1,1,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,2,4,6
Hena Veit,,,,,,,,,,,,,,0,0,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,4,2,6
Fareed Abdullah,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
Latrice Y Bryant,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,4,6
Billy Thompson,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6
Edwin Santana,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,6
Erika Almirón,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6
Beth Finn,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,6
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,2,6
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,6
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,6
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,6
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,6
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,6
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,79,43,41,36,28,23,23,18,17,15,11,9,7,6,5,5,4,4,4,3,3,2,1,1,1,1,0,0,0,0,56,38,6
,Judge Of The Municipal Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Theresa Brunson,David H Conroy,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Willie Floyd Singletary,Adrián Rivera-reyes,Katherine Gilmore Richardson,Deja Lynn Alvarez,Fareed Abdullah,Ogbonna Paul Hagins,Sandra Dungee Glenn,Asa Khalif,Eryn Santamoor,Billy Thompson,Erika Almirón,Justin Diberardinis,Joseph A Diorio,Fernando Treviño,Beth Finn,Devon Cade,Hena Veit,Wayne Allen,Edwin Santana,Latrice Y Bryant,Mark Ross,Vinny Black,Wayne Edmund Dorsey,Ethelind Baylor,Bobbie Curry,Sherrie Cohen,7
Theresa Brunson,4,0,32,25,17,16,17,11,11,9,8,10,15,6,7,8,5,5,4,4,4,2,3,2,5,1,2,3,0,2,0,1,7
David H Conroy,,3,22,14,16,17,10,15,9,9,6,6,3,2,4,1,3,4,4,4,2,0,1,3,2,1,1,2,3,1,2,1,7
Helen Gym,,,1,24,21,23,14,14,9,9,6,11,8,6,5,5,5,6,2,3,3,2,2,5,2,1,2,1,0,2,0,0,7
Isaiah Thomas,,,,2,25,22,10,5,12,4,13,1,8,9,9,5,6,6,4,2,3,4,1,4,2,4,4,2,2,3,1,2,7
Derek S Green,,,,,3,25,7,4,14,3,10,1,9,10,8,2,2,6,1,1,3,1,1,3,1,1,1,1,2,0,1,0,7
Allan Domb,,,,,,2,5,4,10,3,8,0,4,5,11,2,3,4,2,0,1,4,4,4,2,0,2,4,2,1,0,0,7
Willie Floyd Singletary,,,,,,,1,10,3,11,6,8,3,7,0,4,1,1,2,2,0,0,0,1,0,2,0,3,2,0,3,1,7
Adrián Rivera-reyes,,,,,,,,1,2,9,2,11,1,0,3,1,1,0,3,5,2,2,1,0,2,2,1,0,1,1,2,0,7
Katherine Gilmore Richardson,,,,,,,,,0,0,3,1,11,4,6,5,3,2,1,0,1,0,2,0,1,0,2,0,2,0,1,1,7
Deja Lynn Alvarez,,,,,,,,,,1,3,9,1,3,1,3,0,0,2,2,0,1,0,0,1,2,1,1,1,0,0,0,7
Fareed Abdullah,,,,,,,,,,,0,1,0,5,2,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,0,0,7
Ogbonna Paul Hagins,,,,,,,,,,,,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,7
Sandra Dungee Glenn,,,,,,,,,,,,,0,4,2,5,2,2,1,1,2,0,1,0,1,1,0,0,1,0,0,0,7
Asa Khalif,,,,,,,,,,,,,,0,0,0,0,1,0,0,2,0,0,1,0,2,1,0,2,2,1,0,7
Eryn Santamoor,,,,,,,,,,,,,,,0,3,1,4,3,2,0,2,3,2,0,1,0,0,0,0,0,1,7
Billy Thompson,,,,,,,,,,,,,,,,0,2,0,3,1,1,2,2,0,1,3,0,2,0,0,1,0,7
Erika Almirón,,,,,,,,,,,,,,,,,0,2,2,0,1,2,0,2,1,1,2,0,2,2,1,0,7
Justin Diberardinis,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,0,1,0,2,1,2,7
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,4,1,0,2,0,1,1,1,0,3,0,0,0,7
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,2,0,1,0,0,0,1,1,7
Beth Finn,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,0,1,0,0,1,1,0,7
Devon Cade,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,2,1,1,0,0,0,0,7
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,1,0,0,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,2,1,7
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,7
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,7
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,7
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,7
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,7
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,68,45,60,58,50,45,34,30,25,24,20,20,20,18,18,15,13,12,11,9,8,8,8,8,7,7,7,7,7,6,5,3,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,8
,Helen Gym,Willie Floyd Singletary,Deja Lynn Alvarez,Sandra Dungee Glenn,Adrián Rivera-reyes,Allan Domb,Isaiah Thomas,Derek S Green,Ogbonna Paul Hagins,Eryn Santamoor,Katherine Gilmore Richardson,Fernando Treviño,Edwin Santana,Asa Khalif,Justin Diberardinis,Ethelind Baylor,Joseph A Diorio,Latrice Y Bryant,Billy Thompson,Fareed Abdullah,Hena Veit,Beth Finn,Wayne Allen,Erika Almirón,Bobbie Curry,Devon Cade,Mark Ross,Vinny Black,Wayne Edmund Dorsey,Sherrie Cohen,Theresa Brunson,David H Conroy,8
Helen Gym,6,25,27,14,26,19,9,14,22,8,8,3,2,3,2,4,1,2,5,3,2,1,0,0,0,1,0,0,0,0,31,26,8
Willie Floyd Singletary,,2,22,3,20,8,3,6,18,2,0,2,1,3,0,1,0,2,0,0,1,1,2,1,0,0,0,0,0,0,15,21,8
Deja Lynn Alvarez,,,3,2,21,6,1,2,18,1,1,2,1,1,0,0,1,2,2,0,1,0,0,0,0,0,1,1,0,0,11,20,8
Sandra Dungee Glenn,,,,2,1,8,11,10,1,8,4,5,7,3,5,5,5,3,2,1,1,1,0,0,1,0,0,0,0,0,29,2,8
Adrián Rivera-reyes,,,,,0,2,1,2,18,1,1,3,2,2,1,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,9,20,8
Allan Domb,,,,,,1,7,14,2,5,7,1,1,2,0,2,0,2,1,2,1,1,1,1,0,1,0,1,0,0,17,4,8
Isaiah Thomas,,,,,,,3,10,1,6,10,1,2,3,3,2,1,2,1,1,0,1,0,1,0,1,0,0,0,0,18,3,8
Derek S Green,,,,,,,,1,0,8,9,1,1,4,1,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,20,2,8
Ogbonna Paul Hagins,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,5,16,8
Eryn Santamoor,,,,,,,,,,0,9,1,0,1,1,3,0,2,0,0,3,2,0,1,1,0,0,0,0,0,14,2,8
Katherine Gilmore Richardson,,,,,,,,,,,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,11,2,8
Fernando Treviño,,,,,,,,,,,,0,5,1,5,0,5,0,0,2,0,1,1,0,0,0,0,0,0,0,7,0,8
Edwin Santana,,,,,,,,,,,,,0,2,4,0,5,1,1,1,1,1,1,0,0,0,0,0,1,0,8,0,8
Asa Khalif,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,8
Justin Diberardinis,,,,,,,,,,,,,,,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,8
Ethelind Baylor,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,0,8
Joseph A Diorio,,,,,,,,,,,,,,,,,0,0,2,0,1,0,0,0,0,0,0,0,1,0,5,1,8
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,1,0,0,0,6,1,8
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,2,2,8
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3,0,8
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1,0,3,1,8
Beth Finn,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,2,1,8
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,8
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,8
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,8
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,8
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,8
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8
Total,75,42,39,38,34,29,28,26,25,19,18,11,10,9,8,7,7,7,6,6,5,4,3,2,1,1,1,1,1,0,72,37,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,9
,Helen Gym,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Allan Domb,Sandra Dungee Glenn,Adrián Rivera-reyes,Willie Floyd Singletary,Erika Almirón,Eryn Santamoor,Justin Diberardinis,Fareed Abdullah,Deja Lynn Alvarez,Edwin Santana,Billy Thompson,Ogbonna Paul Hagins,Beth Finn,Fernando Treviño,Joseph A Diorio,Asa Khalif,Bobbie Curry,Ethelind Baylor,Hena Veit,Latrice Y Bryant,Mark Ross,Vinny Black,Wayne Allen,Devon Cade,Sherrie Cohen,Wayne Edmund Dorsey,David H Conroy,Theresa Brunson,9
Helen Gym,5,51,49,45,42,13,2,5,8,5,7,7,4,4,5,4,4,0,1,4,0,3,3,0,2,3,0,1,0,0,52,29,9
Derek S Green,,1,53,48,40,15,0,1,3,8,4,3,1,2,2,2,1,1,0,0,0,3,0,2,0,1,1,0,0,0,44,18,9
Isaiah Thomas,,,0,45,39,13,2,3,1,8,2,6,2,1,3,1,2,0,0,3,0,3,0,2,0,0,1,1,0,0,42,23,9
Katherine Gilmore Richardson,,,,0,35,13,1,2,4,8,2,3,3,1,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,38,16,9
Allan Domb,,,,,1,6,2,2,1,4,1,6,0,1,1,0,1,1,0,2,1,2,1,1,1,0,2,1,0,0,37,13,9
Sandra Dungee Glenn,,,,,,2,1,1,5,5,6,2,1,7,2,0,1,5,5,2,1,1,1,2,0,0,2,0,0,0,5,24,9
Adrián Rivera-reyes,,,,,,,2,6,1,1,0,0,4,0,1,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,8,6,9
Willie Floyd Singletary,,,,,,,,1,2,0,0,0,4,1,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,10,9
Erika Almirón,,,,,,,,,0,2,2,0,3,0,3,1,2,0,0,0,0,0,4,1,1,2,0,0,0,0,3,9,9
Eryn Santamoor,,,,,,,,,,0,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,8,9
Justin Diberardinis,,,,,,,,,,,0,1,1,6,2,0,0,4,5,0,0,1,0,0,0,0,0,0,0,0,4,6,9
Fareed Abdullah,,,,,,,,,,,,0,0,0,1,0,1,0,0,2,1,0,0,0,1,0,1,1,0,0,4,5,9
Deja Lynn Alvarez,,,,,,,,,,,,,0,0,0,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,3,5,9
Edwin Santana,,,,,,,,,,,,,,0,0,0,0,4,5,0,0,1,0,1,1,0,0,0,0,0,0,8,9
Billy Thompson,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,9
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,9
Beth Finn,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,5,9
Fernando Treviño,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,0,0,1,0,0,0,0,5,9
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
Asa Khalif,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,9
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,2,2,9
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,2,2,9
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,4,9
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,3,9
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,3,9
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,9
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,9
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,9
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9
Total,95,69,68,58,55,33,17,17,12,12,12,10,9,9,8,7,6,5,5,4,4,4,4,4,3,3,2,1,0,0,71,66,9
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,10
,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Sandra Dungee Glenn,Willie Floyd Singletary,Adrián Rivera-reyes,Billy Thompson,Deja Lynn Alvarez,Fareed Abdullah,Erika Almirón,Eryn Santamoor,Mark Ross,Asa Khalif,Ogbonna Paul Hagins,Beth Finn,Justin Diberardinis,Latrice Y Bryant,Bobbie Curry,Fernando Treviño,Devon Cade,Hena Veit,Joseph A Diorio,Ethelind Baylor,Vinny Black,Wayne Allen,Edwin Santana,Wayne Edmund Dorsey,Sherrie Cohen,Theresa Brunson,David H Conroy,10
Helen Gym,2,31,36,33,26,13,6,7,5,7,3,7,3,1,3,4,2,1,1,2,2,1,4,0,0,1,0,2,1,0,27,36,10
Isaiah Thomas,,3,29,33,23,10,4,6,6,4,6,5,4,3,6,2,5,3,1,0,1,2,0,1,1,3,1,1,1,0,28,24,10
Allan Domb,,,1,28,22,9,4,2,7,4,6,6,5,2,1,3,0,2,1,2,2,1,2,1,0,1,0,0,0,0,21,23,10
Derek S Green,,,,1,25,11,3,2,7,3,4,3,6,1,4,2,1,3,1,1,0,0,0,0,0,1,1,0,0,0,21,21,10
Katherine Gilmore Richardson,,,,,1,7,2,1,7,3,0,2,5,3,4,0,1,1,0,2,2,0,2,0,0,1,0,1,1,0,13,22,10
Sandra Dungee Glenn,,,,,,1,2,2,5,0,0,7,4,3,0,0,3,1,1,1,0,0,3,1,1,0,1,0,0,0,22,3,10
Willie Floyd Singletary,,,,,,,2,4,3,5,4,2,0,1,3,3,2,0,0,3,0,0,0,1,0,1,0,0,0,0,11,5,10
Adrián Rivera-reyes,,,,,,,,1,1,4,1,2,1,1,2,3,4,1,0,1,2,0,0,1,1,0,0,0,1,0,10,5,10
Billy Thompson,,,,,,,,,0,1,4,3,2,3,2,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,14,1,10
Deja Lynn Alvarez,,,,,,,,,,1,1,0,2,0,0,3,1,0,3,0,2,2,0,1,0,1,0,0,0,0,7,5,10
Fareed Abdullah,,,,,,,,,,,0,1,1,1,5,0,0,0,2,1,0,2,0,0,1,0,1,1,1,0,10,2,10
Erika Almirón,,,,,,,,,,,,0,0,2,0,1,2,0,1,1,0,0,2,1,0,0,0,0,0,0,11,1,10
Eryn Santamoor,,,,,,,,,,,,,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,9,1,10
Mark Ross,,,,,,,,,,,,,,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,5,0,10
Asa Khalif,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,5,5,10
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,5,3,10
Beth Finn,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,1,1,0,0,0,0,5,1,10
Justin Diberardinis,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,0,0,0,3,0,2,1,0,2,0,0,0,4,0,10
Bobbie Curry,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3,2,10
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,4,10
Devon Cade,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,0,0,3,0,10
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,3,1,10
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,3,0,10
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,3,0,10
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,10
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,10
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,10
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,10
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10
Total,72,59,53,50,39,28,19,16,16,15,14,13,11,11,10,9,8,7,6,5,5,4,4,4,3,3,3,2,2,0,70,50,10
,Judge Of The Municipal Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,Theresa Brunson,David H Conroy,Helen Gym,Sandra Dungee Glenn,Derek S Green,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Eryn Santamoor,Willie Floyd Singletary,Adrián Rivera-reyes,Deja Lynn Alvarez,Billy Thompson,Asa Khalif,Joseph A Diorio,Erika Almirón,Justin Diberardinis,Ogbonna Paul Hagins,Vinny Black,Beth Finn,Edwin Santana,Wayne Edmund Dorsey,Fernando Treviño,Bobbie Curry,Ethelind Baylor,Hena Veit,Latrice Y Bryant,Fareed Abdullah,Mark Ross,Wayne Allen,Devon Cade,Sherrie Cohen,11
Theresa Brunson,2,0,36,32,24,19,22,20,13,10,6,7,5,6,8,7,7,4,6,5,5,5,6,3,3,5,4,1,2,2,0,0,11
David H Conroy,,0,14,2,9,5,7,5,2,5,8,3,4,1,1,0,1,1,2,2,0,1,0,0,1,0,0,2,0,0,1,0,11
Helen Gym,,,5,18,23,19,19,13,6,6,7,6,3,4,3,6,4,3,2,3,3,2,2,4,3,3,2,1,1,2,0,0,11
Sandra Dungee Glenn,,,,0,17,9,11,14,8,4,0,1,2,3,5,4,5,1,1,2,4,4,5,3,2,2,3,1,1,0,0,0,11
Derek S Green,,,,,0,20,19,17,10,3,1,2,1,4,1,0,3,2,3,1,1,1,1,4,2,1,1,2,2,1,0,0,11
Allan Domb,,,,,,2,14,7,5,5,2,0,3,1,2,1,2,0,2,2,1,2,1,1,1,1,1,1,1,0,0,0,11
Isaiah Thomas,,,,,,,0,13,7,2,2,1,1,4,1,4,2,2,0,1,3,1,0,0,4,0,1,0,1,0,0,0,11
Katherine Gilmore Richardson,,,,,,,,0,7,1,1,3,3,3,1,2,0,2,2,1,1,1,1,2,0,0,2,1,0,1,0,0,11
Eryn Santamoor,,,,,,,,,0,2,1,3,1,0,1,0,1,0,1,2,0,1,1,1,0,3,1,1,1,0,0,0,11
Willie Floyd Singletary,,,,,,,,,,1,5,3,2,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,1,1,0,0,11
Adrián Rivera-reyes,,,,,,,,,,,1,4,1,1,1,1,0,2,0,1,1,1,0,0,0,1,0,0,0,1,0,0,11
Deja Lynn Alvarez,,,,,,,,,,,,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,2,1,0,11
Billy Thompson,,,,,,,,,,,,,0,1,1,1,0,0,3,1,0,3,0,0,0,0,0,2,0,0,0,0,11
Asa Khalif,,,,,,,,,,,,,,0,1,0,0,1,2,0,3,1,0,1,0,0,0,0,1,0,0,0,11
Joseph A Diorio,,,,,,,,,,,,,,,0,0,3,0,2,1,2,0,5,0,0,0,0,0,0,0,1,0,11
Erika Almirón,,,,,,,,,,,,,,,,0,2,0,0,3,0,2,0,0,3,1,1,0,0,0,0,0,11
Justin Diberardinis,,,,,,,,,,,,,,,,,0,0,0,0,2,0,3,0,3,0,0,0,0,0,0,0,11
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
