col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,0,5
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,5
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,5
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,5
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,97,62,92,92,78,64,63,34,22,20,20,19,17,15,13,12,9,9,8,8,7,7,6,6,5,5,5,5,4,4,1,0,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,6
,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Helen Gym,Fareed Abdullah,Deja Lynn Alvarez,Ogbonna Paul Hagins,Sandra Dungee Glenn,Adrián Rivera-reyes,Latrice Y Bryant,Willie Floyd Singletary,Eryn Santamoor,Ethelind Baylor,Justin Diberardinis,Asa Khalif,Billy Thompson,Fernando Treviño,Beth Finn,Erika Almirón,Joseph A Diorio,Hena Veit,Mark Ross,Vinny Black,Wayne Allen,Bobbie Curry,Devon Cade,Edwin Santana,Sherrie Cohen,Wayne Edmund Dorsey,David H Conroy,Theresa Brunson,6
Isaiah Thomas,6,75,64,57,34,14,6,8,9,6,8,6,5,6,4,3,3,4,1,1,2,0,1,0,2,1,0,1,0,0,65,23,6
Derek S Green,,1,62,53,30,10,1,6,8,5,8,4,5,3,5,1,1,2,1,3,1,0,1,1,2,0,1,0,0,0,52,18,6
Allan Domb,,,2,50,34,12,2,6,9,5,3,5,6,2,3,0,0,0,1,2,1,0,2,1,1,0,0,0,0,0,58,12,6
Katherine Gilmore Richardson,,,,1,23,10,0,3,8,2,7,2,5,4,2,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,48,15,6
Helen Gym,,,,,1,9,5,4,4,4,6,5,3,7,3,2,1,1,3,1,2,0,2,1,1,1,0,0,0,0,22,24,6
Fareed Abdullah,,,,,,0,0,3,3,1,2,0,0,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,13,14,6
Deja Lynn Alvarez,,,,,,,0,5,0,6,0,6,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6,10,6
Ogbonna Paul Hagins,,,,,,,,1,1,4,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,6,6
Sandra Dungee Glenn,,,,,,,,,0,0,3,1,1,2,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,9,4,6
Adrián Rivera-reyes,,,,,,,,,,0,1,7,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,8,6
Latrice Y Bryant,,,,,,,,,,,0,0,1,2,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,6,6
Willie Floyd Singletary,,,,,,,,,,,,0,2,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6,7,6
Eryn Santamoor,,,,,,,,,,,,,1,1,3,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,5,3,6
Ethelind Baylor,,,,,,,,,,,,,,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,8,6
Justin Diberardinis,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,6
Asa Khalif,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,5,6
Billy Thompson,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,6
Fernando Treviño,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,0,1,0,1,0,0,0,3,6
Beth Finn,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,3,6
Erika Almirón,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,2,6
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,2,6
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,6
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,2,6
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,6
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,6
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,6
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,6
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6
Total,113,89,85,74,58,28,19,18,15,14,14,14,12,10,7,6,6,5,4,4,4,2,2,2,2,1,1,1,0,0,99,56,6
,Judge Of The Municipal Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Theresa Brunson,David H Conroy,Isaiah Thomas,Helen Gym,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Willie Floyd Singletary,Eryn Santamoor,Sandra Dungee Glenn,Billy Thompson,Ogbonna Paul Hagins,Erika Almirón,Fareed Abdullah,Beth Finn,Justin Diberardinis,Latrice Y Bryant,Asa Khalif,Wayne Allen,Ethelind Baylor,Edwin Santana,Bobbie Curry,Fernando Treviño,Joseph A Diorio,Mark Ross,Devon Cade,Hena Veit,Vinny Black,Wayne Edmund Dorsey,Sherrie Cohen,7
Theresa Brunson,4,0,22,32,18,20,17,12,12,8,12,15,12,7,11,6,5,3,7,3,2,4,4,3,2,2,0,3,1,2,1,0,7
David H Conroy,,4,31,15,23,22,14,11,9,10,3,1,3,8,1,2,2,1,0,2,3,1,1,0,1,2,3,0,1,1,0,0,7
Isaiah Thomas,,,5,22,32,37,15,3,3,3,9,5,6,1,4,5,2,5,2,7,5,4,1,0,2,1,2,2,1,2,0,0,7
Helen Gym,,,,2,16,12,13,14,15,11,6,13,12,12,13,2,6,2,4,3,2,3,1,0,1,0,1,0,0,1,0,0,7
Allan Domb,,,,,2,30,16,3,1,3,11,5,3,0,4,7,0,6,1,3,2,2,1,1,0,0,2,1,1,0,0,0,7
Derek S Green,,,,,,1,15,1,1,3,11,3,2,1,1,5,0,6,2,1,3,2,2,0,2,1,1,1,0,1,0,0,7
Katherine Gilmore Richardson,,,,,,,0,0,1,1,4,11,10,0,8,2,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,7
Adrián Rivera-reyes,,,,,,,,1,12,11,0,1,1,12,2,0,3,0,0,0,0,1,1,2,2,1,1,0,1,0,0,0,7
Deja Lynn Alvarez,,,,,,,,,1,10,1,0,0,13,1,0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7
Willie Floyd Singletary,,,,,,,,,,3,2,0,0,10,0,2,1,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,7
Eryn Santamoor,,,,,,,,,,,0,1,3,0,0,2,0,5,2,1,0,0,0,0,1,1,0,2,1,1,0,0,7
Sandra Dungee Glenn,,,,,,,,,,,,0,8,1,10,1,0,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,7
Billy Thompson,,,,,,,,,,,,,0,0,9,1,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,7
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,7
Erika Almirón,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,7
Fareed Abdullah,,,,,,,,,,,,,,,,0,1,1,0,1,0,2,1,0,0,0,1,0,0,0,1,0,7
Beth Finn,,,,,,,,,,,,,,,,,0,1,1,2,0,0,1,0,0,0,0,0,1,1,1,0,7
Justin Diberardinis,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,0,0,1,1,1,0,0,7
Asa Khalif,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,1,0,1,0,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,2,1,0,0,0,0,0,7
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,0,0,7
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,0,7
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,7
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,7
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,7
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,7
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,7
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,75,50,72,56,51,49,33,26,22,22,18,18,16,16,15,10,8,8,8,7,7,6,5,4,4,4,4,3,3,3,1,0,7
,Judge Of The Municipal Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,David H Conroy,Theresa Brunson,Isaiah Thomas,Derek S Green,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Adrián Rivera-reyes,Willie Floyd Singletary,Deja Lynn Alvarez,Sandra Dungee Glenn,Ogbonna Paul Hagins,Fareed Abdullah,Billy Thompson,Latrice Y Bryant,Mark Ross,Asa Khalif,Erika Almirón,Eryn Santamoor,Ethelind Baylor,Justin Diberardinis,Wayne Allen,Beth Finn,Bobbie Curry,Joseph A Diorio,Vinny Black,Fernando Treviño,Hena Veit,Edwin Santana,Wayne Edmund Dorsey,Devon Cade,Sherrie Cohen,8
David H Conroy,2,0,30,32,33,26,24,14,11,13,5,8,6,4,3,0,3,2,2,3,1,1,3,2,2,3,0,0,0,0,0,0,8
Theresa Brunson,,2,21,14,11,16,10,8,9,6,5,3,5,3,4,8,4,5,4,2,4,4,1,1,2,1,3,2,0,1,0,0,8
Isaiah Thomas,,,2,35,37,25,25,5,4,3,9,2,5,5,4,5,1,4,5,5,5,3,0,0,2,1,2,1,0,0,0,0,8
Derek S Green,,,,0,40,25,26,4,2,3,8,1,2,2,3,1,2,3,2,3,3,3,1,1,2,1,0,1,0,1,0,0,8
Allan Domb,,,,,0,24,27,4,4,2,8,1,4,2,2,3,2,1,6,3,4,1,0,0,1,0,0,0,0,0,0,0,8
Helen Gym,,,,,,2,14,11,7,8,11,5,4,4,3,2,3,4,2,3,2,4,4,0,2,2,0,0,1,0,0,0,8
Katherine Gilmore Richardson,,,,,,,0,2,4,2,4,0,1,2,0,2,3,2,4,0,1,0,2,1,1,0,1,1,0,0,0,0,8
Adrián Rivera-reyes,,,,,,,,1,9,12,0,8,3,1,3,3,0,1,1,1,0,0,1,1,1,2,1,1,0,0,0,0,8
Willie Floyd Singletary,,,,,,,,,2,9,0,6,2,1,1,0,1,0,1,0,0,1,0,1,2,1,1,0,0,0,0,0,8
Deja Lynn Alvarez,,,,,,,,,,1,0,8,2,1,0,2,2,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,8
Sandra Dungee Glenn,,,,,,,,,,,0,0,1,2,2,0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8
Ogbonna Paul Hagins,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,8
Fareed Abdullah,,,,,,,,,,,,,1,2,2,2,3,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,8
Billy Thompson,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,8
Latrice Y Bryant,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,8
Mark Ross,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8
Asa Khalif,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2,0,1,0,1,0,0,1,0,0,8
Erika Almirón,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,8
Eryn Santamoor,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,0,0,0,0,0,0,0,0,8
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,8
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,0,0,8
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,8
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,8
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,8
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,64,44,60,56,52,52,36,25,22,20,15,13,12,8,8,8,7,7,7,7,6,6,5,4,4,4,3,2,1,1,0,0,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,9
,Isaiah Thomas,Allan Domb,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Adrián Rivera-reyes,Erika Almirón,Sandra Dungee Glenn,Beth Finn,Fareed Abdullah,Asa Khalif,Eryn Santamoor,Latrice Y Bryant,Willie Floyd Singletary,Deja Lynn Alvarez,Devon Cade,Edwin Santana,Joseph A Diorio,Justin Diberardinis,Mark Ross,Ogbonna Paul Hagins,Fernando Treviño,Ethelind Baylor,Wayne Allen,Hena Veit,Vinny Black,Wayne Edmund Dorsey,Billy Thompson,Bobbie Curry,Sherrie Cohen,David H Conroy,Theresa Brunson,9
Isaiah Thomas,1,41,41,28,26,8,9,9,6,11,10,4,5,1,3,5,2,3,3,4,0,2,0,3,0,2,2,1,1,0,30,26,9
Allan Domb,,1,37,24,28,7,6,7,4,5,1,8,2,1,2,4,3,4,2,4,1,2,1,1,1,1,1,0,1,0,28,19,9
Derek S Green,,,0,21,27,6,5,6,2,6,7,4,3,0,1,2,1,2,3,2,2,0,1,1,0,1,1,0,0,0,27,17,9
Helen Gym,,,,4,15,7,9,3,7,3,2,5,4,4,4,2,1,3,4,1,3,0,2,1,2,0,0,0,0,0,21,16,9
Katherine Gilmore Richardson,,,,,0,2,1,2,3,2,0,4,5,1,1,2,0,0,1,1,1,0,1,2,0,0,0,0,0,0,20,11,9
Adrián Rivera-reyes,,,,,,2,1,1,2,1,1,0,0,3,3,0,0,1,2,0,3,2,0,0,0,0,1,0,0,0,11,8,9
Erika Almirón,,,,,,,0,4,7,4,3,1,2,1,0,1,1,1,2,2,1,1,2,0,2,0,0,0,0,0,3,11,9
Sandra Dungee Glenn,,,,,,,,1,3,4,3,0,1,0,0,2,3,2,0,1,1,1,0,1,0,0,0,1,0,0,3,11,9
Beth Finn,,,,,,,,,0,0,1,1,3,2,0,1,0,1,2,1,0,2,2,1,1,1,0,1,0,0,5,9,9
Fareed Abdullah,,,,,,,,,,0,6,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,10,9
Asa Khalif,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,7,9
Eryn Santamoor,,,,,,,,,,,,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,3,5,9
Latrice Y Bryant,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,9
Willie Floyd Singletary,,,,,,,,,,,,,,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,4,9
Deja Lynn Alvarez,,,,,,,,,,,,,,,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,2,9
Devon Cade,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9
Edwin Santana,,,,,,,,,,,,,,,,,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,6,9
Joseph A Diorio,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,0,0,0,0,0,0,0,3,3,9
Justin Diberardinis,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,6,0,9
Mark Ross,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,3,9
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,1,3,9
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,3,9
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,1,9
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,2,1,9
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,9
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,9
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,9
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,9
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,9
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9
Total,66,58,51,48,33,23,17,16,14,13,10,9,7,7,6,6,6,6,6,6,6,4,3,3,2,2,2,1,1,0,50,47,9
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,10
,Allan Domb,Isaiah Thomas,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Willie Floyd Singletary,Adrián Rivera-reyes,Billy Thompson,Fareed Abdullah,Sandra Dungee Glenn,Erika Almirón,Eryn Santamoor,Latrice Y Bryant,Beth Finn,Asa Khalif,Deja Lynn Alvarez,Bobbie Curry,Joseph A Diorio,Ethelind Baylor,Ogbonna Paul Hagins,Edwin Santana,Mark Ross,Vinny Black,Wayne Allen,Fernando Treviño,Justin Diberardinis,Wayne Edmund Dorsey,Devon Cade,Hena Veit,Sherrie Cohen,David H Conroy,Theresa Brunson,10
Allan Domb,1,29,20,31,34,4,4,1,4,3,3,7,3,3,2,3,2,2,2,0,0,0,0,1,0,1,0,0,0,0,34,14,10
Isaiah Thomas,,1,25,26,30,3,1,6,4,2,3,2,3,2,2,3,1,3,2,2,0,0,0,2,1,1,0,0,0,0,27,17,10
Helen Gym,,,1,20,16,4,4,5,5,4,8,3,3,2,2,2,1,1,1,3,1,0,1,1,1,1,1,0,0,0,17,17,10
Katherine Gilmore Richardson,,,,0,28,0,1,2,0,4,5,5,3,3,2,1,1,0,1,0,1,0,2,1,0,0,0,0,0,0,25,13,10
Derek S Green,,,,,0,2,2,2,3,2,0,4,1,0,0,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,28,10,10
Willie Floyd Singletary,,,,,,1,3,2,0,1,1,1,2,1,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,11,10
Adrián Rivera-reyes,,,,,,,0,2,3,3,2,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,10
Billy Thompson,,,,,,,,0,1,3,3,0,2,2,0,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,3,7,10
Fareed Abdullah,,,,,,,,,0,0,0,1,1,1,2,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,4,5,10
Sandra Dungee Glenn,,,,,,,,,,1,3,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,10
Erika Almirón,,,,,,,,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,10
Eryn Santamoor,,,,,,,,,,,,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,10
Latrice Y Bryant,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,6,10
Beth Finn,,,,,,,,,,,,,,0,0,0,4,1,1,0,1,0,1,0,0,0,0,0,0,0,2,4,10
Asa Khalif,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,10
Deja Lynn Alvarez,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,3,10
Bobbie Curry,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,10
Joseph A Diorio,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,10
Ethelind Baylor,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3,0,10
Edwin Santana,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,10
Mark Ross,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,10
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,10
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,10
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,10
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,10
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,10
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,10
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,52,50,43,43,41,13,11,10,10,10,9,8,8,7,6,6,5,5,4,4,2,2,2,2,1,1,1,0,0,0,45,44,10
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,11
,Isaiah Thomas,Allan Domb,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Eryn Santamoor,Ogbonna Paul Hagins,Sandra Dungee Glenn,Willie Floyd Singletary,Latrice Y Bryant,Billy Thompson,Erika Almirón,Justin Diberardinis,Asa Khalif,Hena Veit,Ethelind Baylor,Fareed Abdullah,Joseph A Diorio,Wayne Allen,Edwin Santana,Bobbie Curry,Mark Ross,Vinny Black,Wayne Edmund Dorsey,Beth Finn,Devon Cade,Fernando Treviño,Sherrie Cohen,David H Conroy,Theresa Brunson,11
Isaiah Thomas,4,47,47,19,23,4,5,6,4,5,3,7,4,5,4,5,2,2,3,1,1,1,0,1,1,2,0,0,0,0,36,17,11
Allan Domb,,0,46,19,26,5,6,9,2,4,3,4,3,2,4,3,2,1,0,1,2,0,0,0,0,2,1,0,0,0,39,14,11
Derek S Green,,,0,11,24,3,3,6,1,3,2,2,0,2,4,3,2,0,3,1,1,0,0,1,0,2,0,0,0,0,36,10,11
Helen Gym,,,,3,9,10,9,5,7,6,5,2,4,3,3,1,2,3,0,1,0,1,1,0,0,1,1,0,0,0,15,19,11
Katherine Gilmore Richardson,,,,,0,0,3,4,0,4,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,6,11
Adrián Rivera-reyes,,,,,,1,7,1,5,1,5,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,10,8,11
Deja Lynn Alvarez,,,,,,,0,2,4,1,5,1,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,10,5,11
Eryn Santamoor,,,,,,,,0,1,1,0,1,2,1,2,0,3,0,0,2,0,0,0,0,1,0,0,0,1,0,6,2,11
Ogbonna Paul Hagins,,,,,,,,,0,1,3,2,1,0,2,1,0,0,1,1,1,2,1,1,1,0,0,0,0,0,7,6,11
Sandra Dungee Glenn,,,,,,,,,,1,0,1,1,2,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,3,5,11
Willie Floyd Singletary,,,,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,6,4,11
Latrice Y Bryant,,,,,,,,,,,,0,2,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,3,4,11
Billy Thompson,,,,,,,,,,,,,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,11
Erika Almirón,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,11
Justin Diberardinis,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11
Asa Khalif,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,3,11
Hena Veit,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,0,0,1,0,0,1,0,2,1,11
