col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
Total,"2,176",594,188,"1,006",954,812,784,690,664,623,591,487,484,424,410,407,378,338,333,325,286,272,247,222,175,130,72,51,All
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Sherman Toppin,Cateria R Mccabe,Carmella Jacquinto,Henry Mcgregor Sias,Anthony Kyriakakis,Beth Grossman,Jennifer Schultz,Jon Marshall,Leon Goodman,Craig Levin,Kendra Mccrae,Terri M Booker,Wendi Barish,James F Berardinelli,Vicki Markovitz,Kay Yu,Tiffany Palmer,Janine D Momasso,Nicola Serianni,Chris Hall,James C Crumlish,Gregory Weyer,Laurie Dow,Robert Trimble,1
Jim Kenney,6,0,0,64,54,46,44,47,48,7,8,7,4,5,3,3,5,4,4,3,2,2,2,2,1,0,0,1,1
Anthony Hardy Williams,,1,0,9,9,8,8,6,4,1,0,1,3,1,2,3,1,1,1,1,2,1,1,0,1,1,1,0,1
Alan Butkovitz,,,0,1,1,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Joshua Roberts,,,,0,59,53,46,51,50,8,3,6,3,4,3,4,3,4,3,2,3,1,2,0,2,1,0,0,1
Sherman Toppin,,,,,0,54,47,52,52,5,2,1,2,1,1,2,2,5,0,2,1,2,2,0,1,1,1,1,1
Cateria R Mccabe,,,,,,0,44,47,45,2,0,0,1,1,2,3,0,2,1,2,2,1,1,0,0,1,1,0,1
Carmella Jacquinto,,,,,,,0,40,38,2,0,1,3,0,4,2,1,1,0,3,1,1,0,1,0,1,1,0,1
Henry Mcgregor Sias,,,,,,,,0,48,2,1,1,0,1,0,2,1,1,0,0,1,0,1,0,0,1,0,1,1
Anthony Kyriakakis,,,,,,,,,0,4,1,1,0,1,0,1,1,3,0,1,0,1,1,0,0,0,0,1,1
Beth Grossman,,,,,,,,,,0,0,2,1,1,2,1,1,3,3,1,1,1,0,1,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,,0,3,2,1,0,0,3,1,1,0,0,1,1,0,1,0,0,1,1
Jon Marshall,,,,,,,,,,,,0,2,2,0,1,1,0,2,1,1,0,0,1,1,0,0,0,1
Leon Goodman,,,,,,,,,,,,,0,0,2,1,4,0,3,2,2,1,2,2,2,0,0,0,1
Craig Levin,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Kendra Mccrae,,,,,,,,,,,,,,,0,0,2,0,1,1,1,1,0,1,0,0,1,0,1
Terri M Booker,,,,,,,,,,,,,,,,0,0,0,2,0,3,0,0,0,0,0,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,0,0,2,0,1,1,2,1,2,0,0,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,0,0,0,0,1
Kay Yu,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,82,16,2,75,65,56,55,54,53,9,8,8,8,6,6,6,6,5,5,4,4,3,3,2,2,1,1,1,1
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,Sherman Toppin,Cateria R Mccabe,Craig Levin,Anthony Kyriakakis,Leon Goodman,Terri M Booker,Henry Mcgregor Sias,Jon Marshall,Tiffany Palmer,Kendra Mccrae,James C Crumlish,Nicola Serianni,Beth Grossman,Kay Yu,Wendi Barish,James F Berardinelli,Laurie Dow,Janine D Momasso,Vicki Markovitz,Robert Trimble,Chris Hall,Gregory Weyer,2
Jim Kenney,23,0,0,41,25,33,28,25,14,24,10,14,19,10,7,7,5,6,3,2,5,2,3,3,1,1,1,1,2
Anthony Hardy Williams,,11,0,13,13,5,5,5,10,1,12,6,0,7,9,7,3,4,4,3,2,3,2,2,2,3,2,0,2
Alan Butkovitz,,,1,0,2,1,0,1,1,0,1,1,0,0,1,1,1,0,1,2,0,1,0,0,1,0,0,0,2
Joshua Roberts,,,,0,13,20,23,20,12,19,10,8,16,8,3,4,5,3,3,1,1,2,1,0,1,2,0,0,2
Jennifer Schultz,,,,,0,2,5,5,10,2,6,3,2,8,6,4,6,6,3,1,5,1,1,2,1,2,0,0,2
Carmella Jacquinto,,,,,,0,21,20,2,19,8,11,16,1,2,2,4,1,2,4,1,2,0,2,1,2,1,0,2
Sherman Toppin,,,,,,,0,23,1,21,5,6,18,4,2,3,2,1,0,3,1,3,1,1,0,0,1,0,2
Cateria R Mccabe,,,,,,,,0,2,22,3,3,18,0,5,4,1,3,1,1,2,2,1,3,1,0,0,0,2
Craig Levin,,,,,,,,,1,0,7,4,1,8,4,0,4,1,2,0,0,1,2,0,1,3,0,0,2
Anthony Kyriakakis,,,,,,,,,,0,2,1,18,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,2
Leon Goodman,,,,,,,,,,,1,8,0,7,8,6,3,2,4,4,2,3,2,1,1,1,1,1,2
Terri M Booker,,,,,,,,,,,,0,1,2,8,4,5,3,1,4,1,2,1,2,1,1,1,1,2
Henry Mcgregor Sias,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,0,2,3,3,3,2,2,2,3,2,0,0,1,1,0,2
Tiffany Palmer,,,,,,,,,,,,,,,0,8,0,5,1,2,3,2,2,2,3,1,0,1,2
Kendra Mccrae,,,,,,,,,,,,,,,,0,0,4,3,2,2,2,0,2,3,0,1,1,2
James C Crumlish,,,,,,,,,,,,,,,,,0,1,2,1,0,1,0,1,0,2,0,0,2
Nicola Serianni,,,,,,,,,,,,,,,,,,0,2,1,3,0,0,3,1,1,1,0,2
Beth Grossman,,,,,,,,,,,,,,,,,,,0,2,0,1,1,1,1,1,0,0,2
Kay Yu,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,1,1,2,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,110,48,6,54,42,39,33,31,26,25,24,22,20,17,17,15,10,10,8,8,7,6,6,5,5,4,3,1,2
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Carmella Jacquinto,Cateria R Mccabe,Sherman Toppin,Anthony Kyriakakis,Henry Mcgregor Sias,Jennifer Schultz,Leon Goodman,Terri M Booker,Tiffany Palmer,Jon Marshall,Craig Levin,James C Crumlish,Wendi Barish,Beth Grossman,Kendra Mccrae,Chris Hall,Nicola Serianni,Vicki Markovitz,James F Berardinelli,Gregory Weyer,Janine D Momasso,Laurie Dow,Robert Trimble,Kay Yu,3
Jim Kenney,16,0,0,60,39,36,38,34,31,23,17,11,15,11,12,10,12,6,8,5,3,5,2,2,1,1,1,1,3
Anthony Hardy Williams,,10,0,9,8,7,5,3,5,8,6,9,7,3,3,4,2,5,5,5,7,4,3,2,3,3,3,2,3
Alan Butkovitz,,,0,5,0,0,0,0,0,3,1,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3
Joshua Roberts,,,,0,29,32,35,27,29,11,7,9,4,9,7,9,2,4,4,2,3,2,2,0,1,1,1,1,3
Carmella Jacquinto,,,,,0,27,30,20,22,4,12,9,5,0,0,5,3,2,3,5,4,1,1,2,0,1,1,0,3
Cateria R Mccabe,,,,,,0,34,31,31,5,2,3,5,0,0,0,2,1,2,2,1,3,1,1,2,0,1,0,3
Sherman Toppin,,,,,,,0,27,30,1,7,6,3,0,0,4,1,0,3,0,3,1,1,0,0,0,1,0,3
Anthony Kyriakakis,,,,,,,,0,25,5,3,2,6,0,1,2,2,2,1,1,1,2,0,0,0,0,0,1,3
Henry Mcgregor Sias,,,,,,,,,0,0,4,0,2,0,0,0,3,2,0,0,1,5,3,1,1,0,0,0,3
Jennifer Schultz,,,,,,,,,,0,2,5,7,11,7,2,6,4,2,3,3,1,1,0,1,3,1,0,3
Leon Goodman,,,,,,,,,,,0,7,8,2,3,9,6,3,1,2,6,5,3,3,2,0,2,1,3
Terri M Booker,,,,,,,,,,,,0,5,2,1,6,3,5,10,5,2,1,0,0,1,1,3,1,3
Tiffany Palmer,,,,,,,,,,,,,0,1,1,5,8,4,5,4,4,3,1,1,1,1,0,0,3
Jon Marshall,,,,,,,,,,,,,,0,6,3,1,2,1,1,1,0,0,0,1,0,0,0,3
Craig Levin,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,1,1,0,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,0,4,3,4,2,4,0,1,0,0,0,1,1,3
Wendi Barish,,,,,,,,,,,,,,,,,0,5,4,5,3,4,1,1,1,2,2,1,3
Beth Grossman,,,,,,,,,,,,,,,,,,0,5,3,2,4,3,1,0,1,0,1,3
Kendra Mccrae,,,,,,,,,,,,,,,,,,,0,5,1,1,0,0,1,0,1,1,3
Chris Hall,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,2,1,1,3
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,2,1,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,1,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,123,40,6,75,47,43,43,37,36,35,25,22,22,18,17,15,15,14,13,10,10,9,5,4,4,4,4,3,3
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Carmella Jacquinto,Jennifer Schultz,Sherman Toppin,Anthony Kyriakakis,Henry Mcgregor Sias,Cateria R Mccabe,Leon Goodman,Craig Levin,Terri M Booker,Tiffany Palmer,Kendra Mccrae,Beth Grossman,Wendi Barish,Jon Marshall,James C Crumlish,Nicola Serianni,Laurie Dow,Chris Hall,Vicki Markovitz,Janine D Momasso,Kay Yu,Robert Trimble,Gregory Weyer,James F Berardinelli,4
Jim Kenney,16,0,0,27,18,10,15,15,15,13,8,9,5,3,4,4,2,1,4,2,2,2,3,1,1,2,1,0,4
Anthony Hardy Williams,,9,0,10,4,9,4,2,2,4,6,5,7,8,5,4,5,6,2,2,2,2,1,1,1,0,0,1,4
Alan Butkovitz,,,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,4
Joshua Roberts,,,,0,16,4,16,15,15,13,7,6,4,1,3,2,0,4,4,1,0,2,1,0,0,1,0,0,4
Carmella Jacquinto,,,,,0,4,14,10,12,9,5,0,5,3,2,3,3,1,4,0,2,0,0,2,1,0,1,0,4
Jennifer Schultz,,,,,,2,2,1,0,0,3,3,1,2,5,5,2,3,3,0,3,1,1,1,1,1,0,0,4
Sherman Toppin,,,,,,,0,10,11,10,6,0,5,0,3,0,2,0,5,0,2,0,0,1,0,1,0,1,4
Anthony Kyriakakis,,,,,,,,0,15,9,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,0,12,3,1,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4
Cateria R Mccabe,,,,,,,,,,0,4,2,1,3,0,0,1,0,0,0,0,2,1,0,0,1,0,0,4
Leon Goodman,,,,,,,,,,,0,4,7,3,4,3,5,1,5,3,2,3,2,1,0,1,0,1,4
Craig Levin,,,,,,,,,,,,0,0,1,2,2,0,3,1,1,0,1,2,0,0,1,0,0,4
Terri M Booker,,,,,,,,,,,,,0,3,5,4,3,1,3,3,2,2,0,1,1,0,0,1,4
Tiffany Palmer,,,,,,,,,,,,,,0,1,4,4,0,0,2,2,2,1,0,2,0,0,0,4
Kendra Mccrae,,,,,,,,,,,,,,,0,4,4,1,1,2,2,1,1,1,0,1,0,1,4
Beth Grossman,,,,,,,,,,,,,,,,0,3,1,1,4,3,2,0,1,2,0,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,0,0,1,2,2,0,1,1,0,0,0,1,4
Jon Marshall,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,4
James C Crumlish,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,1,0,0,4
Nicola Serianni,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,4
Laurie Dow,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,4
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,67,38,3,41,23,21,20,18,18,17,16,15,14,11,10,9,9,8,7,6,5,4,4,2,2,2,1,1,4
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Anthony Kyriakakis,Cateria R Mccabe,Henry Mcgregor Sias,Carmella Jacquinto,Sherman Toppin,Jennifer Schultz,Craig Levin,Tiffany Palmer,Jon Marshall,James C Crumlish,Leon Goodman,Laurie Dow,Wendi Barish,Terri M Booker,Beth Grossman,Chris Hall,Kendra Mccrae,Robert Trimble,Kay Yu,Vicki Markovitz,Nicola Serianni,Gregory Weyer,James F Berardinelli,Janine D Momasso,5
Jim Kenney,11,0,0,35,27,26,25,23,24,13,10,6,3,5,5,3,5,3,2,0,2,1,1,2,1,0,0,0,5
Anthony Hardy Williams,,2,0,14,7,8,5,6,5,6,4,6,5,1,2,3,1,2,2,4,2,3,2,1,0,0,0,0,5
Alan Butkovitz,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Joshua Roberts,,,,0,30,31,28,25,25,4,7,3,5,2,2,1,3,2,2,2,2,1,1,0,0,0,0,0,5
Anthony Kyriakakis,,,,,0,32,28,25,26,2,1,2,0,2,1,0,4,0,0,0,1,0,1,1,0,0,0,0,5
Cateria R Mccabe,,,,,,0,26,25,27,4,2,1,1,1,1,0,2,0,1,0,0,1,1,0,0,0,0,0,5
Henry Mcgregor Sias,,,,,,,0,24,23,1,1,3,1,1,1,0,2,0,0,0,2,0,0,1,0,0,0,0,5
Carmella Jacquinto,,,,,,,,0,23,2,1,0,0,2,1,1,1,1,0,1,1,1,0,1,0,0,0,0,5
Sherman Toppin,,,,,,,,,0,2,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5
Jennifer Schultz,,,,,,,,,,1,8,2,4,3,1,2,1,0,4,2,2,3,1,1,1,0,0,0,5
Craig Levin,,,,,,,,,,,0,1,6,1,0,2,1,0,3,1,2,1,1,1,1,0,0,0,5
Tiffany Palmer,,,,,,,,,,,,0,2,1,3,4,1,3,0,2,1,1,1,2,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,1,0,1,2,0,0,2,1,1,1,2,0,0,0,0,0,5
James C Crumlish,,,,,,,,,,,,,,0,2,1,3,2,0,1,2,1,0,0,0,0,0,0,5
Leon Goodman,,,,,,,,,,,,,,,0,2,2,2,1,0,0,2,1,1,0,0,0,0,5
Laurie Dow,,,,,,,,,,,,,,,,0,0,2,1,1,0,1,2,2,0,0,0,0,5
Wendi Barish,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,1,0,0,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,5
Beth Grossman,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,1,0,0,0,5
Chris Hall,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,5
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,69,25,3,50,34,34,30,29,29,22,14,12,9,7,7,6,6,5,4,4,4,4,3,3,1,0,0,0,5
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Sherman Toppin,Cateria R Mccabe,Anthony Kyriakakis,Henry Mcgregor Sias,Carmella Jacquinto,Jennifer Schultz,Craig Levin,Jon Marshall,Terri M Booker,Nicola Serianni,Kendra Mccrae,Leon Goodman,Wendi Barish,Chris Hall,James C Crumlish,Kay Yu,Tiffany Palmer,Beth Grossman,Laurie Dow,Vicki Markovitz,James F Berardinelli,Janine D Momasso,Robert Trimble,Gregory Weyer,6
Jim Kenney,11,0,0,65,53,49,48,46,45,19,16,11,6,5,5,5,3,3,4,3,3,1,2,3,2,0,1,0,6
Anthony Hardy Williams,,6,0,19,14,8,8,5,6,14,3,6,10,4,4,3,5,4,2,3,3,3,1,1,1,2,0,1,6
Alan Butkovitz,,,0,3,1,2,2,1,0,1,3,3,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,6
Joshua Roberts,,,,1,52,47,49,42,40,11,10,11,6,5,5,2,5,3,3,3,4,1,0,1,1,1,0,0,6
Sherman Toppin,,,,,0,58,56,51,49,6,4,3,7,3,4,2,3,3,2,3,2,1,1,1,0,1,1,1,6
Cateria R Mccabe,,,,,,0,54,51,46,4,5,1,0,1,1,1,1,0,0,0,1,2,1,0,0,0,1,1,6
Anthony Kyriakakis,,,,,,,0,50,47,3,3,0,1,1,1,1,3,1,1,1,1,1,2,1,0,0,0,0,6
Henry Mcgregor Sias,,,,,,,,0,44,2,2,1,0,1,0,1,1,0,0,0,1,0,0,2,1,0,1,0,6
Carmella Jacquinto,,,,,,,,,0,1,1,0,3,1,3,1,2,0,0,2,0,1,0,0,0,1,0,0,6
Jennifer Schultz,,,,,,,,,,0,13,13,6,5,3,4,4,5,5,3,2,3,2,2,2,0,1,0,6
Craig Levin,,,,,,,,,,,0,12,1,4,0,4,1,1,3,1,1,1,2,1,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,0,4,4,1,1,3,1,4,0,0,0,0,1,2,0,0,0,6
Terri M Booker,,,,,,,,,,,,,0,4,7,4,4,6,2,2,4,1,1,0,1,2,0,0,6
Nicola Serianni,,,,,,,,,,,,,,0,2,3,1,2,3,0,2,1,1,1,2,2,0,0,6
Kendra Mccrae,,,,,,,,,,,,,,,0,2,2,2,2,2,4,1,0,0,1,1,1,0,6
Leon Goodman,,,,,,,,,,,,,,,,0,2,3,1,1,2,0,1,2,0,1,0,0,6
Wendi Barish,,,,,,,,,,,,,,,,,0,1,2,1,0,1,0,1,1,0,0,0,6
Chris Hall,,,,,,,,,,,,,,,,,,0,1,1,2,1,1,0,1,0,0,0,6
James C Crumlish,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,0,1,0,6
Kay Yu,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,6
Tiffany Palmer,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,6
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,6
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,107,42,6,88,70,61,59,54,52,34,22,20,16,10,9,9,8,7,7,6,6,5,4,4,3,2,2,1,6
,Mayor - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Joshua Roberts,Carmella Jacquinto,Cateria R Mccabe,Jennifer Schultz,Sherman Toppin,Anthony Kyriakakis,Henry Mcgregor Sias,Craig Levin,Leon Goodman,Jon Marshall,Tiffany Palmer,Terri M Booker,Wendi Barish,Vicki Markovitz,Kendra Mccrae,Chris Hall,Nicola Serianni,Robert Trimble,Beth Grossman,James F Berardinelli,Janine D Momasso,James C Crumlish,Laurie Dow,Kay Yu,Gregory Weyer,7
Jim Kenney,19,0,0,55,46,34,26,35,34,28,14,12,12,10,11,8,9,5,5,4,5,5,2,3,5,3,1,0,7
Anthony Hardy Williams,,8,0,8,5,5,9,3,3,4,4,4,3,5,4,1,0,4,1,2,2,0,3,2,0,2,1,1,7
Alan Butkovitz,,,2,2,0,0,2,1,0,0,4,2,2,1,0,1,1,0,1,2,1,1,1,1,0,0,0,0,7
