col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,division
Eryn Santamoor,,,,,0,4,3,0,3,0,1,4,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,5,4,0,5
Katherine Gilmore Richardson,,,,,,0,1,6,2,1,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,2,5,5
Adrián Rivera-reyes,,,,,,,0,0,2,4,0,0,1,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,5
Isaiah Thomas,,,,,,,,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5
Beth Finn,,,,,,,,,0,2,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,5
Deja Lynn Alvarez,,,,,,,,,,0,0,0,2,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,5
Bobbie Curry,,,,,,,,,,,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,5
Erika Almirón,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,5
Ethelind Baylor,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,5
Joseph A Diorio,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5
Ogbonna Paul Hagins,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,5
Billy Thompson,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5
Devon Cade,,,,,,,,,,,,,,,,,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,5
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,5
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5
Asa Khalif,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5
Vinny Black,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,5
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,5
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,5
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,5
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,28,21,19,14,13,12,9,7,6,6,4,4,4,4,4,3,3,3,3,2,2,1,1,1,0,0,0,0,0,0,16,9,9,7,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,6
,Helen Gym,Allan Domb,Justin Diberardinis,Derek S Green,Eryn Santamoor,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Fernando Treviño,Sandra Dungee Glenn,Beth Finn,Erika Almirón,Joseph A Diorio,Billy Thompson,Ethelind Baylor,Hena Veit,Isaiah Thomas,Mark Ross,Ogbonna Paul Hagins,Vinny Black,Willie Floyd Singletary,Asa Khalif,Latrice Y Bryant,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Fareed Abdullah,Wayne Allen,Edwin Santana,Sherrie Cohen,Rochelle Bilal,Malika Rahman,Larry King Sr,Jewell Williams,6
Helen Gym,1,11,9,6,5,5,4,1,3,4,3,4,4,2,2,2,3,1,2,0,0,2,1,0,0,0,0,0,0,0,7,8,5,4,6
Allan Domb,,1,11,7,4,3,0,1,1,4,3,1,3,2,2,1,1,2,0,2,0,1,1,0,0,0,0,1,0,0,4,5,5,3,6
Justin Diberardinis,,,0,5,5,4,1,2,2,4,4,1,3,0,3,0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,4,3,5,4,6
Derek S Green,,,,0,1,2,1,0,1,0,1,0,2,1,2,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,6,0,6
Eryn Santamoor,,,,,0,2,2,1,2,1,1,2,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,2,2,6
Katherine Gilmore Richardson,,,,,,0,2,2,1,2,2,2,1,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,3,1,1,6
Adrián Rivera-reyes,,,,,,,1,2,4,0,0,4,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,6
Deja Lynn Alvarez,,,,,,,,0,3,0,0,3,1,1,0,1,1,2,1,1,0,0,1,0,1,0,0,0,0,0,3,1,1,2,6
Fernando Treviño,,,,,,,,,0,0,0,3,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,6
Sandra Dungee Glenn,,,,,,,,,,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,2,6
Beth Finn,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,2,2,6
Erika Almirón,,,,,,,,,,,,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,6
Joseph A Diorio,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,6
Billy Thompson,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,2,0,6
Ethelind Baylor,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
Hena Veit,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6
Isaiah Thomas,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6
Mark Ross,,,,,,,,,,,,,,,,,,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,1,6
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6
Vinny Black,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,6
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,1,1,1,0,6
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,6
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,2,0,0,6
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,1,0,6
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,6
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,6
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,6
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,6
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,26,20,18,11,9,9,8,8,8,7,6,6,5,4,4,3,3,3,3,3,3,2,2,2,1,1,1,1,0,0,15,12,11,7,6
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,7
,Helen Gym,Allan Domb,Justin Diberardinis,Derek S Green,Deja Lynn Alvarez,Eryn Santamoor,Katherine Gilmore Richardson,Beth Finn,Adrián Rivera-reyes,Isaiah Thomas,Joseph A Diorio,Billy Thompson,Erika Almirón,Latrice Y Bryant,Mark Ross,Ogbonna Paul Hagins,Sandra Dungee Glenn,Vinny Black,Wayne Edmund Dorsey,Asa Khalif,Edwin Santana,Hena Veit,Ethelind Baylor,Wayne Allen,Willie Floyd Singletary,Bobbie Curry,Fareed Abdullah,Fernando Treviño,Devon Cade,Sherrie Cohen,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,7
Helen Gym,0,10,10,10,4,5,6,2,3,5,1,3,3,0,1,2,2,1,1,2,0,2,2,0,2,0,0,1,0,0,12,8,4,0,7
Allan Domb,,2,9,4,1,2,4,2,0,1,1,1,1,1,1,0,2,1,2,0,0,1,0,1,0,1,0,0,0,0,8,3,2,0,7
Justin Diberardinis,,,0,5,3,5,4,2,1,2,3,1,0,1,2,0,3,2,1,1,1,1,1,1,0,1,1,1,0,0,9,2,2,0,7
Derek S Green,,,,0,3,1,5,0,1,4,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5,2,2,1,7
Deja Lynn Alvarez,,,,,0,1,0,1,1,0,0,1,0,1,1,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,6,1,0,1,7
Eryn Santamoor,,,,,,0,1,1,1,1,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,3,2,0,0,7
Katherine Gilmore Richardson,,,,,,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,7
Beth Finn,,,,,,,,0,0,1,2,1,2,2,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,7
Adrián Rivera-reyes,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,2,0,0,7
Isaiah Thomas,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,7
Joseph A Diorio,,,,,,,,,,,0,1,0,2,2,1,1,2,0,0,1,0,0,1,0,0,1,0,0,0,1,1,2,0,7
Billy Thompson,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,3,1,0,0,7
Erika Almirón,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,2,0,0,7
Latrice Y Bryant,,,,,,,,,,,,,,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,2,1,1,0,7
Mark Ross,,,,,,,,,,,,,,,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,7
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0,3,0,1,7
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,7
Vinny Black,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0,0,2,0,1,1,7
Asa Khalif,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,7
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7
Hena Veit,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,1,0,0,7
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,7
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,7
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,7
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,7
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,7
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,7
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,26,20,20,12,8,7,7,6,5,5,5,4,4,4,4,4,4,4,4,3,3,3,2,2,2,1,1,1,0,0,23,9,6,1,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,8
,Helen Gym,Deja Lynn Alvarez,Allan Domb,Adrián Rivera-reyes,Erika Almirón,Katherine Gilmore Richardson,Ogbonna Paul Hagins,Willie Floyd Singletary,Derek S Green,Isaiah Thomas,Eryn Santamoor,Joseph A Diorio,Beth Finn,Fernando Treviño,Justin Diberardinis,Latrice Y Bryant,Sandra Dungee Glenn,Devon Cade,Edwin Santana,Ethelind Baylor,Mark Ross,Vinny Black,Asa Khalif,Billy Thompson,Bobbie Curry,Fareed Abdullah,Hena Veit,Sherrie Cohen,Wayne Allen,Wayne Edmund Dorsey,Rochelle Bilal,Malika Rahman,Larry King Sr,Jewell Williams,8
Helen Gym,0,9,5,9,7,4,6,5,4,5,5,1,0,1,3,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,20,2,1,1,8
Deja Lynn Alvarez,,0,4,8,5,1,5,5,1,0,3,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,1,3,1,8
Allan Domb,,,4,1,2,4,1,0,1,1,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,8
Adrián Rivera-reyes,,,,0,3,0,6,6,1,0,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,8
Erika Almirón,,,,,0,2,0,0,2,3,3,0,2,2,3,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,7,1,1,1,8
Katherine Gilmore Richardson,,,,,,1,0,0,0,2,2,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,8
Ogbonna Paul Hagins,,,,,,,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,8
Willie Floyd Singletary,,,,,,,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,8
Derek S Green,,,,,,,,,1,2,2,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,8
Isaiah Thomas,,,,,,,,,,0,0,1,1,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,1,0,1,8
Eryn Santamoor,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,8
Joseph A Diorio,,,,,,,,,,,,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,8
Beth Finn,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8
Fernando Treviño,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8
Justin Diberardinis,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8
Latrice Y Bryant,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,8
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,8
Devon Cade,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8
Mark Ross,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
Vinny Black,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,8
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,25,17,14,13,10,7,7,7,6,6,5,4,3,3,3,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,24,6,5,4,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,9
,Helen Gym,Deja Lynn Alvarez,Adrián Rivera-reyes,Allan Domb,Willie Floyd Singletary,Derek S Green,Ogbonna Paul Hagins,Erika Almirón,Isaiah Thomas,Justin Diberardinis,Billy Thompson,Bobbie Curry,Ethelind Baylor,Sandra Dungee Glenn,Beth Finn,Edwin Santana,Joseph A Diorio,Katherine Gilmore Richardson,Mark Ross,Eryn Santamoor,Fernando Treviño,Wayne Edmund Dorsey,Asa Khalif,Devon Cade,Fareed Abdullah,Hena Veit,Latrice Y Bryant,Sherrie Cohen,Vinny Black,Wayne Allen,Rochelle Bilal,Jewell Williams,Malika Rahman,Larry King Sr,9
Helen Gym,0,8,8,3,9,4,9,1,3,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,4,3,1,9
Deja Lynn Alvarez,,1,10,1,7,2,8,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,1,9
Adrián Rivera-reyes,,,1,0,7,2,8,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,1,9
Allan Domb,,,,0,2,4,0,0,2,0,1,1,1,2,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,2,6,0,0,9
Willie Floyd Singletary,,,,,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2,1,0,9
Derek S Green,,,,,,0,0,4,4,2,1,0,2,1,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,2,5,1,1,9
Ogbonna Paul Hagins,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,9
Erika Almirón,,,,,,,,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,9
Isaiah Thomas,,,,,,,,,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,9
Justin Diberardinis,,,,,,,,,,0,1,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,9
Billy Thompson,,,,,,,,,,,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,9
Bobbie Curry,,,,,,,,,,,,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9
Ethelind Baylor,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,9
Sandra Dungee Glenn,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
Beth Finn,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9
Edwin Santana,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9
Joseph A Diorio,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
Katherine Gilmore Richardson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9
Mark Ross,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,9
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Rochelle Bilal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Jewell Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Malika Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Larry King Sr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,17,13,11,10,10,9,9,4,4,4,3,3,3,3,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,13,7,6,2,9
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sheriff - Democrat,,,,10
,Helen Gym,Allan Domb,Deja Lynn Alvarez,Isaiah Thomas,Adrián Rivera-reyes,Katherine Gilmore Richardson,Willie Floyd Singletary,Beth Finn,Joseph A Diorio,Latrice Y Bryant,Erika Almirón,Eryn Santamoor,Hena Veit,Bobbie Curry,Derek S Green,Devon Cade,Edwin Santana,Ethelind Baylor,Fareed Abdullah,Fernando Treviño,Mark Ross,Ogbonna Paul Hagins,Billy Thompson,Justin Diberardinis,Sandra Dungee Glenn,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Asa Khalif,Sherrie Cohen,Rochelle Bilal,Malika Rahman,Jewell Williams,Larry King Sr,10
Helen Gym,0,3,2,4,2,3,1,3,3,1,2,2,2,2,2,2,0,2,0,1,0,1,0,0,1,0,1,0,0,0,5,3,2,0,10
Allan Domb,,1,2,4,0,2,2,0,1,1,0,1,0,0,2,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,2,4,1,1,10
Deja Lynn Alvarez,,,0,1,3,1,3,1,2,2,1,0,1,0,0,0,0,0,1,2,1,1,1,1,0,1,0,1,0,0,2,3,1,1,10
Isaiah Thomas,,,,0,1,0,1,1,2,0,1,0,0,0,1,2,0,2,1,0,1,0,1,1,0,0,0,0,0,0,2,3,0,1,10
Adrián Rivera-reyes,,,,,0,0,2,2,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,10
Katherine Gilmore Richardson,,,,,,0,0,1,0,1,0,1,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,2,0,10
Willie Floyd Singletary,,,,,,,0,0,0,3,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,3,1,0,10
Beth Finn,,,,,,,,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,10
Joseph A Diorio,,,,,,,,,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,10
Latrice Y Bryant,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,10
Erika Almirón,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10
Eryn Santamoor,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10
Hena Veit,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,10
Bobbie Curry,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,10
Derek S Green,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10
Devon Cade,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10
