col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
Leon Goodman,,,,,,,,,,,,,,,,0,1,4,2,3,3,1,2,1,2,1,1,0,1
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,1,4,1,0,1,2,3,2,1,0,0,1
Craig Levin,,,,,,,,,,,,,,,,,,0,1,6,0,0,1,3,0,2,2,0,1
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,0,1,3,1,2,2,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,0,0,0,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,3,1,0,1,0,0,0,1
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,61,54,29,42,41,32,27,23,22,21,18,18,16,15,14,14,13,13,11,11,10,8,7,7,7,4,3,2,1
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,2
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jennifer Schultz,Anthony Kyriakakis,Joshua Roberts,Carmella Jacquinto,Tiffany Palmer,Wendi Barish,James C Crumlish,Kay Yu,Henry Mcgregor Sias,Jon Marshall,Kendra Mccrae,Nicola Serianni,Beth Grossman,Cateria R Mccabe,Leon Goodman,Terri M Booker,Laurie Dow,Craig Levin,Janine D Momasso,Chris Hall,Vicki Markovitz,Gregory Weyer,James F Berardinelli,Sherman Toppin,Robert Trimble,2
Daniel D Mccaffery,3,15,7,14,19,18,13,8,15,16,10,10,12,10,5,5,3,7,5,3,5,3,5,2,0,4,1,1,2
Amanda Green-hawkins,,2,12,12,14,6,10,16,10,7,12,8,4,6,9,7,10,3,6,5,1,5,4,4,4,2,3,0,2
Beth Tarasi,,,0,13,3,9,6,6,4,2,2,2,7,4,8,5,4,2,5,6,5,3,1,4,4,1,1,1,2
Jennifer Schultz,,,,0,4,6,6,5,6,2,7,4,8,3,7,2,3,3,4,4,7,3,2,2,1,1,0,1,2
Anthony Kyriakakis,,,,,0,10,11,8,11,13,7,10,4,4,4,2,4,4,3,2,1,3,4,1,0,2,1,0,2
Joshua Roberts,,,,,,0,9,2,9,12,2,8,7,2,1,3,0,1,2,1,6,0,1,1,0,1,1,1,2
Carmella Jacquinto,,,,,,,0,3,9,9,2,8,3,3,6,2,2,2,2,4,0,2,3,2,0,0,1,0,2
Tiffany Palmer,,,,,,,,0,3,3,10,5,1,6,4,5,8,4,2,3,0,4,3,3,3,1,1,0,2
Wendi Barish,,,,,,,,,0,9,5,9,2,2,5,3,0,3,3,1,0,1,3,0,1,1,0,0,2
James C Crumlish,,,,,,,,,,0,2,7,6,3,1,3,1,2,2,0,2,1,2,1,0,1,1,1,2
Kay Yu,,,,,,,,,,,0,5,3,4,4,1,5,3,2,0,2,1,3,0,2,1,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,1,0,1,3,1,2,0,0,1,0,1,0,1,1,1,1,0,2
Jon Marshall,,,,,,,,,,,,,0,3,1,2,1,3,4,2,6,0,1,0,0,0,1,1,2
Kendra Mccrae,,,,,,,,,,,,,,0,3,2,4,2,3,2,1,1,0,0,1,2,0,0,2
Nicola Serianni,,,,,,,,,,,,,,,0,3,3,1,2,3,0,2,1,3,1,2,0,0,2
Beth Grossman,,,,,,,,,,,,,,,,0,1,3,2,1,0,1,2,3,1,1,0,0,2
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,2,3,1,0,3,0,2,2,1,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,0,3,1,0,3,3,0,0,1,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,2,0,0,0,2
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,0,1,0,2
Craig Levin,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,45,37,25,27,23,23,18,18,18,17,16,15,15,12,12,10,10,9,9,8,7,7,6,5,4,4,3,1,2
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jennifer Schultz,Wendi Barish,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Henry Mcgregor Sias,Joshua Roberts,Nicola Serianni,Kay Yu,Kendra Mccrae,Beth Grossman,Craig Levin,Leon Goodman,Vicki Markovitz,Cateria R Mccabe,Chris Hall,Terri M Booker,Janine D Momasso,Jon Marshall,Laurie Dow,Gregory Weyer,James F Berardinelli,Sherman Toppin,Robert Trimble,3
Daniel D Mccaffery,1,18,6,15,13,13,13,14,11,12,14,8,6,3,4,6,4,3,6,4,4,2,4,2,1,1,2,1,3
Amanda Green-hawkins,,1,11,22,15,17,13,11,11,11,7,10,10,7,6,5,5,5,5,3,3,4,3,3,0,1,1,1,3
Beth Tarasi,,,2,10,9,5,3,5,6,3,3,10,3,8,5,3,5,5,3,1,3,3,1,1,1,0,1,0,3
Jennifer Schultz,,,,2,9,10,7,3,4,4,4,10,6,7,4,6,5,5,4,0,3,3,4,0,0,1,1,0,3
Wendi Barish,,,,,0,8,11,10,11,8,9,7,3,4,4,2,2,4,4,3,1,2,1,3,0,0,0,1,3
Tiffany Palmer,,,,,,0,9,7,5,7,1,5,8,3,2,1,4,2,5,4,0,3,0,3,0,1,1,1,3
Anthony Kyriakakis,,,,,,,0,10,9,12,7,3,6,2,2,0,1,1,1,4,1,1,0,1,0,0,0,0,3
James C Crumlish,,,,,,,,0,9,9,8,4,3,2,2,0,3,3,1,4,1,1,0,2,0,1,1,0,3
Carmella Jacquinto,,,,,,,,,0,10,8,2,4,5,3,1,2,1,1,1,2,1,0,1,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,0,9,2,7,1,2,0,0,1,1,2,0,0,0,0,1,1,0,0,3
Joshua Roberts,,,,,,,,,,,1,3,1,0,2,3,0,2,1,0,2,1,3,0,2,1,1,1,3
Nicola Serianni,,,,,,,,,,,,1,2,7,5,2,2,4,4,2,3,2,3,1,1,0,1,0,3
Kay Yu,,,,,,,,,,,,,1,2,2,1,3,0,1,1,0,1,0,0,0,0,0,0,3
Kendra Mccrae,,,,,,,,,,,,,,0,4,1,2,2,3,1,3,0,1,0,0,0,0,0,3
Beth Grossman,,,,,,,,,,,,,,,0,0,1,4,1,1,1,1,1,1,1,1,0,0,3
Craig Levin,,,,,,,,,,,,,,,,0,3,0,1,0,2,0,4,0,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,0,2,2,1,2,2,0,0,0,0,0,0,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,2,1,1,3
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,1,3
Chris Hall,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,0,1,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,38,37,20,30,22,20,18,18,17,17,17,16,13,10,9,8,8,8,7,6,6,5,5,3,2,2,2,1,3
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Beth Tarasi,Amanda Green-hawkins,Joshua Roberts,Carmella Jacquinto,Wendi Barish,James C Crumlish,Anthony Kyriakakis,Jennifer Schultz,Henry Mcgregor Sias,Kay Yu,Leon Goodman,Craig Levin,Terri M Booker,Tiffany Palmer,Jon Marshall,Kendra Mccrae,Beth Grossman,Nicola Serianni,Cateria R Mccabe,Chris Hall,James F Berardinelli,Janine D Momasso,Laurie Dow,Robert Trimble,Sherman Toppin,Vicki Markovitz,Gregory Weyer,4
Daniel D Mccaffery,2,7,5,18,13,13,12,10,8,11,5,5,6,4,2,4,2,3,2,2,3,3,1,1,1,0,1,0,4
Beth Tarasi,,2,3,3,5,3,2,2,7,2,5,1,3,2,2,2,1,1,1,0,0,0,1,3,1,0,0,0,4
Amanda Green-hawkins,,,0,2,5,4,2,4,6,2,4,5,3,3,4,3,4,3,2,1,3,1,2,2,0,1,0,0,4
Joshua Roberts,,,,1,11,11,13,9,3,10,2,1,2,3,0,2,0,1,1,2,0,1,0,0,1,0,1,0,4
Carmella Jacquinto,,,,,0,12,10,10,5,10,4,2,2,3,3,0,1,1,0,1,1,0,1,2,0,0,0,0,4
Wendi Barish,,,,,,0,10,9,3,9,4,0,0,2,2,1,3,2,2,1,1,0,1,1,0,0,0,0,4
James C Crumlish,,,,,,,0,8,1,8,1,1,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4
Anthony Kyriakakis,,,,,,,,0,3,8,2,2,1,1,3,1,3,0,0,0,0,1,1,0,1,1,0,0,4
Jennifer Schultz,,,,,,,,,0,3,4,4,6,1,4,3,1,1,2,1,2,1,1,1,1,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,0,2,1,1,0,1,0,0,1,2,1,0,1,0,1,0,0,1,0,4
Kay Yu,,,,,,,,,,,0,1,0,2,5,0,2,1,3,1,0,1,2,2,0,0,0,0,4
Leon Goodman,,,,,,,,,,,,0,4,0,1,2,2,1,0,0,2,2,1,1,0,1,0,0,4
Craig Levin,,,,,,,,,,,,,0,0,0,3,0,1,0,0,2,1,0,1,1,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,0,2,1,1,1,0,2,1,0,1,1,0,0,0,0,4
Tiffany Palmer,,,,,,,,,,,,,,,0,0,2,0,2,1,0,1,2,1,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,0,1,1,0,0,2,1,0,0,1,0,0,0,4
Kendra Mccrae,,,,,,,,,,,,,,,,,0,2,1,0,1,1,1,1,0,1,0,0,4
Beth Grossman,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,1,0,0,1,0,4
Nicola Serianni,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,1,0,4
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,4
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,30,15,12,20,16,15,14,13,13,12,9,7,6,6,6,5,5,4,4,3,3,3,3,3,1,1,1,0,4
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Daniel D Mccaffery,Beth Tarasi,Amanda Green-hawkins,Joshua Roberts,Jennifer Schultz,Carmella Jacquinto,James C Crumlish,Wendi Barish,Terri M Booker,Anthony Kyriakakis,Tiffany Palmer,Craig Levin,Henry Mcgregor Sias,Jon Marshall,Kendra Mccrae,Leon Goodman,Chris Hall,Cateria R Mccabe,Sherman Toppin,Beth Grossman,Gregory Weyer,Janine D Momasso,Kay Yu,Nicola Serianni,Robert Trimble,James F Berardinelli,Vicki Markovitz,Laurie Dow,5
Daniel D Mccaffery,5,6,10,20,15,12,12,9,10,6,7,6,5,5,6,6,5,2,3,1,0,1,1,1,2,1,0,0,5
Beth Tarasi,,7,5,7,4,5,3,3,2,2,2,4,2,3,2,0,1,3,1,1,1,0,1,1,0,0,1,0,5
Amanda Green-hawkins,,,1,7,6,8,7,4,7,2,4,4,2,4,1,5,4,1,2,1,1,2,1,1,2,1,0,0,5
Joshua Roberts,,,,0,5,12,12,11,2,9,1,4,8,5,3,2,2,1,3,1,0,0,1,0,1,0,1,0,5
Jennifer Schultz,,,,,0,1,2,1,2,0,2,6,0,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,5
Carmella Jacquinto,,,,,,0,12,10,4,9,2,1,8,0,2,2,2,2,2,1,1,1,0,1,0,1,1,0,5
James C Crumlish,,,,,,,0,10,4,8,1,2,7,0,2,3,2,0,1,1,0,0,0,0,1,0,1,0,5
Wendi Barish,,,,,,,,0,1,8,1,0,7,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,5
Terri M Booker,,,,,,,,,0,0,5,2,0,0,3,4,3,2,2,1,0,1,1,1,1,1,0,0,5
Anthony Kyriakakis,,,,,,,,,,0,1,0,8,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5
Tiffany Palmer,,,,,,,,,,,0,2,0,1,4,3,4,3,1,1,1,1,1,2,1,1,0,0,5
Craig Levin,,,,,,,,,,,,0,0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,5
Kendra Mccrae,,,,,,,,,,,,,,,0,1,1,3,1,0,0,0,1,1,0,0,0,0,5
Leon Goodman,,,,,,,,,,,,,,,,0,2,1,2,1,0,0,0,1,1,0,0,0,5
Chris Hall,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,0,2,1,1,0,5
Cateria R Mccabe,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,2,0,0,0,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,5
Beth Grossman,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,49,23,22,27,19,18,15,12,11,10,9,8,8,8,7,7,6,5,4,2,2,2,2,2,2,1,1,0,5
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Jennifer Schultz,Joshua Roberts,Kendra Mccrae,Craig Levin,Tiffany Palmer,James C Crumlish,Nicola Serianni,Wendi Barish,Terri M Booker,Anthony Kyriakakis,Jon Marshall,Kay Yu,Cateria R Mccabe,Henry Mcgregor Sias,Leon Goodman,Carmella Jacquinto,Janine D Momasso,Chris Hall,Robert Trimble,Sherman Toppin,Vicki Markovitz,Gregory Weyer,Laurie Dow,Beth Grossman,James F Berardinelli,6
Daniel D Mccaffery,2,4,5,6,6,4,7,2,5,2,2,3,2,4,4,1,1,2,1,1,1,2,0,1,0,0,0,0,6
Amanda Green-hawkins,,2,5,4,4,6,2,7,3,5,4,4,4,4,4,4,4,2,1,2,2,1,2,1,1,0,0,0,6
Beth Tarasi,,,0,4,3,4,3,3,2,2,4,3,3,3,1,1,3,2,0,2,1,1,2,0,0,0,0,0,6
Jennifer Schultz,,,,1,5,2,7,2,2,4,1,2,0,4,4,2,1,1,2,1,0,1,0,1,0,0,0,0,6
Joshua Roberts,,,,,0,0,5,0,2,1,1,3,1,5,3,0,1,1,1,0,1,0,1,1,0,0,0,0,6
Kendra Mccrae,,,,,,0,1,6,1,3,4,3,3,1,2,2,3,2,1,1,1,2,0,1,0,1,0,0,6
Craig Levin,,,,,,,0,0,2,1,0,2,0,4,3,0,0,1,0,1,0,1,0,1,0,0,0,0,6
Tiffany Palmer,,,,,,,,0,1,4,5,2,3,0,2,4,4,0,1,1,0,0,0,0,1,0,0,0,6
James C Crumlish,,,,,,,,,1,2,2,1,3,2,0,1,1,2,1,1,1,1,1,0,0,0,0,0,6
Nicola Serianni,,,,,,,,,,0,3,1,1,1,2,3,2,1,2,1,0,0,0,0,1,0,0,0,6
Wendi Barish,,,,,,,,,,,0,1,3,0,1,2,4,1,1,1,0,0,0,0,1,0,0,0,6
Terri M Booker,,,,,,,,,,,,0,1,3,4,2,0,1,0,1,1,0,2,0,0,0,0,0,6
Anthony Kyriakakis,,,,,,,,,,,,,0,0,0,1,3,0,1,1,0,0,1,1,0,1,0,0,6
Jon Marshall,,,,,,,,,,,,,,0,3,0,0,2,0,0,2,1,1,1,0,0,0,0,6
Kay Yu,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,1,0,0,0,0,6
Cateria R Mccabe,,,,,,,,,,,,,,,,0,1,0,1,2,0,0,1,0,1,0,0,0,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,6
Leon Goodman,,,,,,,,,,,,,,,,,,0,0,1,2,2,1,0,0,0,0,0,6
Carmella Jacquinto,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,6
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,19,16,11,13,10,10,9,9,8,8,8,7,6,6,6,5,5,4,3,3,2,2,2,2,1,1,0,0,6
,Judge Of The Superior Court - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Joshua Roberts,Jennifer Schultz,Terri M Booker,Jon Marshall,Craig Levin,Carmella Jacquinto,Tiffany Palmer,Kendra Mccrae,Leon Goodman,Wendi Barish,Beth Grossman,James C Crumlish,Nicola Serianni,Sherman Toppin,Chris Hall,Kay Yu,Cateria R Mccabe,Janine D Momasso,Laurie Dow,Anthony Kyriakakis,Robert Trimble,James F Berardinelli,Henry Mcgregor Sias,Vicki Markovitz,Gregory Weyer,7
Daniel D Mccaffery,7,12,8,19,11,11,10,12,9,8,6,11,6,6,8,5,6,5,2,1,1,2,2,3,2,1,1,0,7
Amanda Green-hawkins,,3,14,13,12,14,7,6,12,10,11,10,10,7,7,7,5,3,4,5,5,4,2,2,2,2,2,0,7
