col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
Deja Lynn Alvarez,,,,,,,,,,,,,,,0,4,0,1,2,3,3,0,0,1,0,1,0,0,0,0,1,0,0,1
Fernando Treviño,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,,,,0,2,1,1,2,4,1,1,2,0,1,0,0,0,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,1,0,1,0,0,1,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,203,37,31,186,154,127,115,96,63,58,44,35,28,22,20,20,18,12,9,9,8,7,5,4,4,4,3,3,3,1,1,1,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mayor - Democrat,,,2
,Helen Gym,Isaiah Thomas,Justin Diberardinis,Erika Almirón,Ethelind Baylor,Allan Domb,Eryn Santamoor,Adrián Rivera-reyes,Derek S Green,Katherine Gilmore Richardson,Fernando Treviño,Billy Thompson,Deja Lynn Alvarez,Latrice Y Bryant,Beth Finn,Willie Floyd Singletary,Joseph A Diorio,Sandra Dungee Glenn,Asa Khalif,Fareed Abdullah,Hena Veit,Ogbonna Paul Hagins,Wayne Allen,Bobbie Curry,Devon Cade,Edwin Santana,Mark Ross,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,2
Helen Gym,0,52,47,45,37,16,16,14,12,9,3,3,5,4,4,4,2,4,2,3,3,1,2,0,0,1,1,0,1,0,63,10,8,2
Isaiah Thomas,,0,39,37,34,7,6,4,5,5,1,1,2,1,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,43,8,2,2
Justin Diberardinis,,,0,39,31,7,11,6,4,4,1,0,1,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44,4,2,2
Erika Almirón,,,,0,33,4,8,5,3,0,2,0,1,1,1,0,0,3,2,0,0,1,0,0,1,0,0,0,1,0,44,2,3,2
Ethelind Baylor,,,,,0,3,2,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,35,2,1,2
Allan Domb,,,,,,1,5,2,9,5,3,2,0,1,2,2,4,0,0,1,1,0,1,0,1,0,1,0,0,0,9,7,6,2
Eryn Santamoor,,,,,,,0,5,4,4,2,2,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,14,2,3,2
Adrián Rivera-reyes,,,,,,,,0,2,3,3,1,4,1,1,2,0,2,0,1,1,0,1,0,0,1,0,0,0,0,13,2,2,2
Derek S Green,,,,,,,,,0,7,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2,2
Katherine Gilmore Richardson,,,,,,,,,,0,1,1,1,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,7,4,1,2
Fernando Treviño,,,,,,,,,,,0,4,1,1,2,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,5,1,2,2
Billy Thompson,,,,,,,,,,,,0,0,2,2,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,3,1,2
Deja Lynn Alvarez,,,,,,,,,,,,,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5,2,0,2
Latrice Y Bryant,,,,,,,,,,,,,,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,4,2,0,2
Beth Finn,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,1,2
Willie Floyd Singletary,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,2
Joseph A Diorio,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,2
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,1,2
Asa Khalif,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,1,2
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,1,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Jim Kenney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,2
Anthony Hardy Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2
Alan Butkovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
Total,82,53,50,49,38,24,20,17,14,12,10,7,7,7,6,6,5,5,3,3,3,3,2,1,1,1,1,1,1,0,81,18,11,2
,Mayor - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Jim Kenney,Alan Butkovitz,Anthony Hardy Williams,Helen Gym,Justin Diberardinis,Erika Almirón,Isaiah Thomas,Eryn Santamoor,Ethelind Baylor,Allan Domb,Derek S Green,Adrián Rivera-reyes,Deja Lynn Alvarez,Katherine Gilmore Richardson,Beth Finn,Fernando Treviño,Joseph A Diorio,Willie Floyd Singletary,Sandra Dungee Glenn,Latrice Y Bryant,Billy Thompson,Ogbonna Paul Hagins,Vinny Black,Asa Khalif,Fareed Abdullah,Hena Veit,Mark Ross,Wayne Allen,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Edwin Santana,Sherrie Cohen,3
Jim Kenney,5,0,0,96,65,63,61,34,34,18,17,16,9,15,9,10,2,3,4,1,2,1,2,1,1,2,0,0,1,0,0,0,0,3
Alan Butkovitz,,0,0,2,2,0,2,5,0,6,2,2,5,2,4,1,3,0,1,2,1,2,0,1,0,0,2,0,0,0,0,0,0,3
Anthony Hardy Williams,,,3,1,1,1,1,0,0,1,1,1,2,0,0,0,1,3,0,1,0,0,1,0,1,0,0,2,1,1,0,0,0,3
Helen Gym,,,,1,66,67,58,30,35,16,12,13,6,13,7,11,2,0,4,0,0,1,2,1,1,2,0,0,0,0,0,0,0,3
Justin Diberardinis,,,,,1,52,50,23,31,12,9,9,5,7,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Erika Almirón,,,,,,0,49,15,36,5,6,8,4,5,4,5,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
Isaiah Thomas,,,,,,,0,16,33,7,10,5,3,9,1,2,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3
Eryn Santamoor,,,,,,,,1,2,13,6,7,3,7,8,7,2,1,2,0,1,0,1,2,0,1,0,0,1,0,0,0,0,3
Ethelind Baylor,,,,,,,,,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Allan Domb,,,,,,,,,,0,7,3,2,4,3,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
Derek S Green,,,,,,,,,,,0,5,3,5,2,2,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3
Adrián Rivera-reyes,,,,,,,,,,,,0,6,2,1,2,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,3
Deja Lynn Alvarez,,,,,,,,,,,,,0,2,3,1,3,2,1,2,0,2,0,1,1,0,1,0,0,0,0,0,0,3
Katherine Gilmore Richardson,,,,,,,,,,,,,,0,3,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
Beth Finn,,,,,,,,,,,,,,,0,1,1,1,3,0,1,0,0,2,1,0,1,0,1,0,0,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,0,0,1,2,1,0,0,0,0,1,2,1,1,1,0,0,0,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,0,1,0,0,1,1,0,0,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,1,1,0,0,0,0,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,114,11,10,104,74,69,67,41,37,25,20,19,17,17,13,12,6,6,5,4,3,3,3,2,2,2,2,2,2,1,0,0,0,3
,Mayor - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Helen Gym,Justin Diberardinis,Erika Almirón,Isaiah Thomas,Ethelind Baylor,Allan Domb,Eryn Santamoor,Adrián Rivera-reyes,Derek S Green,Deja Lynn Alvarez,Katherine Gilmore Richardson,Fernando Treviño,Beth Finn,Ogbonna Paul Hagins,Bobbie Curry,Hena Veit,Joseph A Diorio,Latrice Y Bryant,Sandra Dungee Glenn,Billy Thompson,Willie Floyd Singletary,Asa Khalif,Mark Ross,Wayne Edmund Dorsey,Devon Cade,Edwin Santana,Fareed Abdullah,Sherrie Cohen,Vinny Black,Wayne Allen,4
Jim Kenney,3,0,0,142,95,92,78,51,36,32,36,32,26,26,18,11,10,4,3,4,4,5,3,1,3,1,1,0,0,0,0,0,0,4
Anthony Hardy Williams,,0,0,11,8,6,6,4,4,4,3,2,3,2,2,2,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4
Alan Butkovitz,,,2,5,6,4,3,0,6,6,2,1,3,0,1,2,3,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4
Helen Gym,,,,0,94,94,82,50,31,32,30,26,22,23,17,9,13,3,4,2,2,4,4,3,1,0,1,0,0,0,0,0,0,4
Justin Diberardinis,,,,,0,70,63,41,20,26,25,14,15,11,10,7,1,3,1,2,2,4,1,0,1,1,1,0,0,0,0,0,0,4
Erika Almirón,,,,,,0,65,45,11,18,17,8,14,6,4,5,4,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,4
Isaiah Thomas,,,,,,,0,46,15,14,12,14,4,13,4,1,6,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4
Ethelind Baylor,,,,,,,,0,2,2,10,3,5,1,0,3,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4
Allan Domb,,,,,,,,,0,19,5,16,5,13,8,4,3,2,1,2,0,2,1,1,1,0,1,0,0,0,0,0,0,4
Eryn Santamoor,,,,,,,,,,0,7,6,5,11,14,4,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4
Adrián Rivera-reyes,,,,,,,,,,,0,6,14,1,5,7,6,1,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,4
Derek S Green,,,,,,,,,,,,0,3,14,5,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
Deja Lynn Alvarez,,,,,,,,,,,,,0,2,0,5,5,2,2,0,1,1,0,4,0,1,0,0,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,,,,,,,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Fernando Treviño,,,,,,,,,,,,,,,0,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
Beth Finn,,,,,,,,,,,,,,,,0,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,0,0,1,0,0,0,0,0,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,4
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,171,14,13,159,112,104,89,55,47,45,43,35,32,28,22,16,15,6,5,5,5,5,4,4,3,1,1,0,0,0,0,0,0,4
,Mayor - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Jim Kenney,Anthony Hardy Williams,Alan Butkovitz,Helen Gym,Justin Diberardinis,Erika Almirón,Isaiah Thomas,Adrián Rivera-reyes,Allan Domb,Ethelind Baylor,Deja Lynn Alvarez,Eryn Santamoor,Derek S Green,Beth Finn,Fernando Treviño,Katherine Gilmore Richardson,Joseph A Diorio,Sandra Dungee Glenn,Asa Khalif,Hena Veit,Latrice Y Bryant,Ogbonna Paul Hagins,Edwin Santana,Fareed Abdullah,Willie Floyd Singletary,Billy Thompson,Bobbie Curry,Devon Cade,Mark Ross,Wayne Allen,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,5
Jim Kenney,6,0,0,114,64,64,51,33,27,31,28,21,27,17,14,14,6,6,6,5,6,5,4,4,2,1,2,1,0,1,0,0,0,5
Anthony Hardy Williams,,5,0,5,4,2,4,4,3,3,2,4,1,1,2,2,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5
Alan Butkovitz,,,3,6,1,2,0,1,4,0,1,3,0,2,3,0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
Helen Gym,,,,0,65,65,50,31,23,31,22,22,27,16,12,13,6,6,5,5,3,5,2,3,2,1,2,1,0,1,0,0,0,5
Justin Diberardinis,,,,,0,46,39,13,15,28,9,15,14,4,2,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
Erika Almirón,,,,,,0,34,19,3,30,15,13,13,6,3,5,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Isaiah Thomas,,,,,,,0,9,8,30,2,6,8,4,6,8,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5
Adrián Rivera-reyes,,,,,,,,0,6,2,16,8,9,5,4,2,0,2,3,2,2,5,0,1,0,1,0,0,0,0,0,0,0,5
Allan Domb,,,,,,,,,0,1,2,9,6,7,2,2,7,4,2,4,0,0,3,1,1,1,2,0,1,0,0,0,0,5
Ethelind Baylor,,,,,,,,,,0,3,4,1,2,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Deja Lynn Alvarez,,,,,,,,,,,0,1,9,4,3,2,0,3,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,5
Eryn Santamoor,,,,,,,,,,,,0,4,7,6,6,2,2,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,5
