col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
Bobbie Curry,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,5
Erika Almirón,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,5
Joseph A Diorio,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,5
Justin Diberardinis,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,5
Billy Thompson,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5
Devon Cade,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,5
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,5
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,5
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,5
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,5
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,19,16,13,8,8,7,7,5,5,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,15,14,3,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,6
,Helen Gym,Allan Domb,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Adrián Rivera-reyes,Beth Finn,Eryn Santamoor,Willie Floyd Singletary,Ogbonna Paul Hagins,Bobbie Curry,Deja Lynn Alvarez,Fareed Abdullah,Sandra Dungee Glenn,Asa Khalif,Billy Thompson,Devon Cade,Edwin Santana,Erika Almirón,Fernando Treviño,Justin Diberardinis,Latrice Y Bryant,Mark Ross,Ethelind Baylor,Hena Veit,Joseph A Diorio,Sherrie Cohen,Vinny Black,Wayne Allen,Wayne Edmund Dorsey,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,6
Helen Gym,3,10,10,8,7,3,3,3,2,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,3,1,6
Allan Domb,,2,8,7,6,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,6
Isaiah Thomas,,,0,9,8,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,6
Katherine Gilmore Richardson,,,,0,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,6
Derek S Green,,,,,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,6
Adrián Rivera-reyes,,,,,,0,0,1,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
Beth Finn,,,,,,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,6
Eryn Santamoor,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6
Willie Floyd Singletary,,,,,,,,,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6
Ogbonna Paul Hagins,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6
Bobbie Curry,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6
Deja Lynn Alvarez,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
Fareed Abdullah,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6
Sandra Dungee Glenn,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,6
Asa Khalif,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
Billy Thompson,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Devon Cade,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
Edwin Santana,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
Erika Almirón,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,6
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,6
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,6
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,24,12,11,10,9,6,4,4,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,17,6,3,6
,Register Of Wills - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Justin Diberardinis,Eryn Santamoor,Adrián Rivera-reyes,Beth Finn,Deja Lynn Alvarez,Joseph A Diorio,Sandra Dungee Glenn,Willie Floyd Singletary,Vinny Black,Erika Almirón,Fernando Treviño,Hena Veit,Billy Thompson,Ogbonna Paul Hagins,Asa Khalif,Mark Ross,Ethelind Baylor,Bobbie Curry,Fareed Abdullah,Devon Cade,Edwin Santana,Latrice Y Bryant,Wayne Allen,Wayne Edmund Dorsey,Sherrie Cohen,7
Ronald R Donatucci,11,0,0,48,38,13,20,12,13,8,8,5,4,7,6,4,7,1,5,5,5,4,2,4,2,2,1,2,1,1,0,1,0,7
Tracey Gordon,,1,0,10,16,8,3,5,5,9,6,9,6,4,4,3,1,6,3,1,2,3,2,0,0,0,1,1,1,2,0,0,0,7
Jacque P Whaumbush,,,3,9,9,6,3,3,4,0,1,2,3,1,2,4,1,1,0,3,1,0,3,2,2,2,2,0,1,0,1,0,0,7
Allan Domb,,,,5,37,16,21,17,17,11,4,8,1,8,6,0,6,1,1,1,5,0,3,4,2,2,0,2,1,1,0,1,0,7
Helen Gym,,,,,1,23,17,20,12,7,7,8,3,3,4,5,4,7,3,3,3,4,4,3,2,1,2,2,0,1,0,1,0,7
Katherine Gilmore Richardson,,,,,,0,14,17,3,4,3,6,1,1,5,1,1,6,2,4,0,0,2,0,1,0,2,0,0,1,0,0,0,7
Derek S Green,,,,,,,0,16,5,4,6,2,1,2,2,0,1,0,3,0,1,0,0,2,3,0,1,0,1,0,0,0,0,7
Isaiah Thomas,,,,,,,,0,5,2,0,2,0,1,0,0,1,4,0,0,0,0,2,0,1,0,1,1,0,1,0,0,0,7
Justin Diberardinis,,,,,,,,,0,4,1,4,0,4,1,0,3,2,1,1,1,0,2,2,1,1,1,0,0,2,1,0,0,7
Eryn Santamoor,,,,,,,,,,0,2,3,1,3,3,0,0,4,3,2,3,0,0,0,0,0,0,0,1,1,0,0,0,7
Adrián Rivera-reyes,,,,,,,,,,,0,2,9,1,1,4,0,0,6,2,0,5,0,1,2,1,0,0,3,0,0,0,0,7
Beth Finn,,,,,,,,,,,,0,0,3,4,0,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7
Deja Lynn Alvarez,,,,,,,,,,,,,0,0,1,5,1,0,3,2,0,5,0,0,0,1,0,1,2,1,0,0,0,7
Joseph A Diorio,,,,,,,,,,,,,,0,1,0,1,1,1,3,4,0,3,3,0,1,0,0,0,0,0,1,0,7
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,1,1,3,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,7
Willie Floyd Singletary,,,,,,,,,,,,,,,,0,2,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,7
Vinny Black,,,,,,,,,,,,,,,,,0,0,1,2,0,1,1,1,0,1,0,2,0,1,0,0,0,7
Erika Almirón,,,,,,,,,,,,,,,,,,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,7
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,2,1,2,1,0,2,0,0,0,2,0,0,0,0,7
Hena Veit,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,1,0,1,1,0,1,0,0,0,7
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,0,0,0,0,7
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,7
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,0,0,1,0,0,7
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,7
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,7
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,7
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,7
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,7
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,90,31,23,80,69,30,29,25,25,21,17,16,14,13,12,12,11,10,10,10,9,8,7,6,5,4,4,3,3,3,1,1,0,7
,Register Of Wills - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Eryn Santamoor,Katherine Gilmore Richardson,Justin Diberardinis,Bobbie Curry,Deja Lynn Alvarez,Willie Floyd Singletary,Adrián Rivera-reyes,Asa Khalif,Beth Finn,Erika Almirón,Fernando Treviño,Joseph A Diorio,Ogbonna Paul Hagins,Hena Veit,Vinny Black,Wayne Allen,Edwin Santana,Fareed Abdullah,Latrice Y Bryant,Sandra Dungee Glenn,Billy Thompson,Ethelind Baylor,Mark Ross,Devon Cade,Sherrie Cohen,Wayne Edmund Dorsey,8
Ronald R Donatucci,2,0,0,16,11,7,7,4,6,6,4,0,1,3,1,2,3,0,3,1,2,1,2,1,1,1,0,1,0,1,0,0,0,8
Tracey Gordon,,0,0,5,2,3,3,0,1,1,0,5,4,2,3,2,1,3,1,3,0,1,1,1,1,0,0,0,1,0,0,0,0,8
Jacque P Whaumbush,,,0,2,1,0,0,3,1,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,8
Helen Gym,,,,1,8,6,6,4,5,4,3,1,1,2,0,3,2,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,8
Allan Domb,,,,,0,8,6,3,5,2,3,0,2,2,0,0,1,1,3,1,0,1,3,1,1,0,1,0,0,1,0,0,0,8
Derek S Green,,,,,,0,5,2,5,0,0,0,1,2,0,1,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,8
Isaiah Thomas,,,,,,,0,0,4,0,1,2,0,1,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8
Eryn Santamoor,,,,,,,,1,2,1,4,1,1,1,0,2,1,1,0,0,2,0,0,1,0,2,2,1,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,,,,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,8
Justin Diberardinis,,,,,,,,,,0,0,0,1,0,1,2,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8
Bobbie Curry,,,,,,,,,,,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,2,2,1,0,1,0,0,0,8
Deja Lynn Alvarez,,,,,,,,,,,,0,2,1,2,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,8
Willie Floyd Singletary,,,,,,,,,,,,,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8
Adrián Rivera-reyes,,,,,,,,,,,,,,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,8
Asa Khalif,,,,,,,,,,,,,,,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,8
Beth Finn,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
Erika Almirón,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8
Fernando Treviño,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,8
Joseph A Diorio,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,8
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Vinny Black,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,8
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,8
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,8
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,26,16,4,25,15,11,10,9,8,7,6,6,6,5,4,4,4,4,4,4,3,3,3,2,2,2,2,1,1,1,0,0,0,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,9
,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Beth Finn,Eryn Santamoor,Sandra Dungee Glenn,Justin Diberardinis,Adrián Rivera-reyes,Joseph A Diorio,Willie Floyd Singletary,Asa Khalif,Erika Almirón,Bobbie Curry,Fareed Abdullah,Billy Thompson,Wayne Allen,Deja Lynn Alvarez,Edwin Santana,Hena Veit,Mark Ross,Ethelind Baylor,Fernando Treviño,Vinny Black,Wayne Edmund Dorsey,Devon Cade,Latrice Y Bryant,Ogbonna Paul Hagins,Sherrie Cohen,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,9
Allan Domb,2,20,12,15,13,4,6,3,9,4,4,3,2,3,1,1,2,1,0,1,1,0,1,0,0,1,0,0,0,0,15,9,3,9
Helen Gym,,0,13,7,10,10,5,5,5,2,0,1,3,5,3,1,2,1,0,1,3,1,2,2,0,0,0,1,0,0,12,12,6,9
Katherine Gilmore Richardson,,,0,10,8,5,4,3,1,0,2,1,2,2,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,8,5,4,9
Derek S Green,,,,0,8,1,4,1,3,0,2,3,1,0,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,10,3,1,9
Isaiah Thomas,,,,,0,4,2,2,2,2,1,4,2,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,7,4,4,9
Beth Finn,,,,,,0,1,5,1,0,3,2,4,2,3,0,2,1,1,1,1,1,1,0,0,1,0,0,0,0,5,6,2,9
Eryn Santamoor,,,,,,,0,2,2,0,0,1,1,1,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2,2,9
Sandra Dungee Glenn,,,,,,,,0,1,1,2,2,1,0,1,1,0,3,1,0,0,1,1,0,0,1,1,0,0,0,5,3,2,9
Justin Diberardinis,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,0,9
Adrián Rivera-reyes,,,,,,,,,,1,2,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,9
Joseph A Diorio,,,,,,,,,,,0,2,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,3,1,9
Willie Floyd Singletary,,,,,,,,,,,,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,5,0,9
Asa Khalif,,,,,,,,,,,,,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,3,9
Erika Almirón,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,2,9
Bobbie Curry,,,,,,,,,,,,,,,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,1,9
Fareed Abdullah,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,9
Billy Thompson,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,9
Wayne Allen,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,1,9
Deja Lynn Alvarez,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,9
Edwin Santana,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,1,9
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,9
Mark Ross,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,1,9
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,9
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,9
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,9
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,9
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,9
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,9
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,9
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,39,38,19,18,17,14,10,10,9,7,7,7,6,6,5,5,4,4,3,3,3,3,2,2,2,2,1,1,0,0,26,23,8,9
,Register Of Wills - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Eryn Santamoor,Isaiah Thomas,Justin Diberardinis,Beth Finn,Adrián Rivera-reyes,Derek S Green,Erika Almirón,Joseph A Diorio,Vinny Black,Deja Lynn Alvarez,Edwin Santana,Fernando Treviño,Sandra Dungee Glenn,Ogbonna Paul Hagins,Billy Thompson,Hena Veit,Latrice Y Bryant,Willie Floyd Singletary,Wayne Allen,Mark Ross,Wayne Edmund Dorsey,Bobbie Curry,Devon Cade,Ethelind Baylor,Asa Khalif,Fareed Abdullah,Sherrie Cohen,10
Ronald R Donatucci,3,0,0,31,25,12,12,13,14,6,7,10,4,8,4,2,4,4,3,3,4,1,2,3,0,1,1,1,1,1,0,0,0,10
Tracey Gordon,,2,0,13,7,5,4,5,2,7,7,3,4,0,2,5,3,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,10
Jacque P Whaumbush,,,0,1,2,3,0,0,1,2,1,1,1,0,1,0,0,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,10
Helen Gym,,,,1,25,16,11,12,11,9,11,9,8,1,2,5,2,3,5,1,4,1,4,2,1,2,0,0,0,0,0,0,0,10
Allan Domb,,,,,0,11,10,12,9,3,5,11,3,4,3,2,2,4,3,0,3,1,0,1,2,1,0,0,1,1,0,0,0,10
Katherine Gilmore Richardson,,,,,,0,5,8,2,5,1,7,3,1,1,1,0,2,2,0,1,2,2,2,0,1,0,0,0,0,0,0,0,10
Eryn Santamoor,,,,,,,0,2,5,6,4,2,4,5,3,1,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Isaiah Thomas,,,,,,,,0,4,2,2,11,1,1,0,0,2,1,2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,10
Justin Diberardinis,,,,,,,,,0,3,6,3,4,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Beth Finn,,,,,,,,,,0,5,1,3,4,2,3,3,1,2,3,0,2,1,0,1,0,1,0,0,0,0,0,0,10
Adrián Rivera-reyes,,,,,,,,,,,0,1,3,0,2,4,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10
Derek S Green,,,,,,,,,,,,0,1,0,0,0,1,2,1,0,0,0,1,0,1,0,2,1,0,0,0,0,0,10
Erika Almirón,,,,,,,,,,,,,0,2,1,1,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,10
Joseph A Diorio,,,,,,,,,,,,,,0,4,0,2,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,10
Vinny Black,,,,,,,,,,,,,,,0,1,1,1,1,2,1,2,0,2,0,0,0,0,1,0,0,0,0,10
Deja Lynn Alvarez,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,10
Edwin Santana,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,10
Fernando Treviño,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,10
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,10
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,0,0,0,0,10
Hena Veit,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,0,0,1,0,0,0,0,10
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,10
Willie Floyd Singletary,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,10
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,10
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,10
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,51,21,5,49,38,20,19,18,18,17,16,14,10,9,8,7,7,7,7,6,5,5,4,4,3,2,2,1,1,1,0,0,0,10
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,11
