col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Tiffany Palmer,Anthony Kyriakakis,Leon Goodman,Kay Yu,Cateria R Mccabe,Henry Mcgregor Sias,Chris Hall,Jennifer Schultz,Wendi Barish,James C Crumlish,Beth Grossman,James F Berardinelli,Carmella Jacquinto,Craig Levin,Nicola Serianni,Kendra Mccrae,Joshua Roberts,Terri M Booker,Laurie Dow,Jon Marshall,Janine D Momasso,Sherman Toppin,Vicki Markovitz,Gregory Weyer,Robert Trimble,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,1
Tiffany Palmer,2,142,99,108,97,80,42,20,22,26,16,21,13,7,13,12,5,12,9,3,7,3,4,3,0,128,17,18,1
Anthony Kyriakakis,,1,104,105,94,85,38,20,22,26,15,17,11,8,10,11,8,8,9,3,0,3,5,4,2,124,14,17,1
Leon Goodman,,,1,86,98,73,15,10,9,9,6,9,6,5,6,6,5,8,7,2,6,5,3,3,1,101,10,10,1
Kay Yu,,,,0,85,79,21,14,7,8,7,7,9,4,7,5,2,4,5,1,5,0,5,3,1,99,7,8,1
Cateria R Mccabe,,,,,0,73,9,11,10,4,8,10,3,4,4,11,2,6,5,2,10,3,1,1,0,97,5,9,1
Henry Mcgregor Sias,,,,,,0,5,5,3,5,2,3,2,1,0,1,0,2,0,1,1,0,0,1,0,75,3,6,1
Chris Hall,,,,,,,1,14,12,20,7,11,8,6,4,5,3,5,4,3,2,2,2,0,1,31,9,9,1
Jennifer Schultz,,,,,,,,2,11,7,12,0,6,9,12,4,8,4,8,9,3,1,2,0,0,28,4,4,1
Wendi Barish,,,,,,,,,0,11,13,6,6,6,2,6,4,4,5,5,3,2,6,1,1,24,6,5,1
James C Crumlish,,,,,,,,,,0,1,6,7,5,2,1,6,2,2,2,0,1,1,0,0,24,6,3,1
Beth Grossman,,,,,,,,,,,0,4,4,5,6,8,2,4,8,5,3,1,4,2,0,20,4,5,1
James F Berardinelli,,,,,,,,,,,,0,1,3,2,3,2,0,4,0,3,1,0,0,1,18,5,3,1
Carmella Jacquinto,,,,,,,,,,,,,0,1,4,5,5,6,2,4,3,2,4,0,0,12,5,4,1
Craig Levin,,,,,,,,,,,,,,0,5,1,6,2,1,6,1,1,3,4,1,14,1,4,1
Nicola Serianni,,,,,,,,,,,,,,,0,3,4,2,5,4,3,1,2,4,1,17,1,3,1
Kendra Mccrae,,,,,,,,,,,,,,,,0,2,8,4,3,4,3,2,1,0,16,1,4,1
Joshua Roberts,,,,,,,,,,,,,,,,,0,2,2,8,0,1,0,0,1,11,3,3,1
Terri M Booker,,,,,,,,,,,,,,,,,,0,3,0,4,3,1,1,0,12,3,4,1
Laurie Dow,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,12,4,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,9,3,3,1
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,9,2,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,7,0,2,1
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,3,2,1
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,0,1
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
Total,178,168,129,121,116,88,55,48,38,35,31,27,25,24,23,22,21,20,19,16,13,10,10,8,4,173,30,28,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,2
,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Leon Goodman,Henry Mcgregor Sias,Cateria R Mccabe,Chris Hall,James C Crumlish,Wendi Barish,Beth Grossman,Jennifer Schultz,Carmella Jacquinto,James F Berardinelli,Kendra Mccrae,Nicola Serianni,Laurie Dow,Terri M Booker,Craig Levin,Joshua Roberts,Jon Marshall,Janine D Momasso,Sherman Toppin,Vicki Markovitz,Gregory Weyer,Robert Trimble,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,2
Tiffany Palmer,2,188,144,107,99,98,64,48,41,24,27,19,23,11,16,15,10,8,6,7,6,4,4,0,1,149,24,22,2
Anthony Kyriakakis,,0,141,107,101,93,64,54,37,23,24,19,21,9,15,10,7,9,6,6,4,3,4,0,1,151,23,20,2
Kay Yu,,,0,93,102,87,33,30,16,7,16,8,11,9,9,1,9,4,3,1,4,2,1,1,1,128,7,12,2
Leon Goodman,,,,0,75,85,14,14,9,12,5,10,16,11,3,9,9,4,4,3,2,4,4,2,0,100,15,10,2
Henry Mcgregor Sias,,,,,0,76,14,13,8,4,7,5,3,2,3,0,3,3,3,2,2,1,2,1,0,100,4,4,2
Cateria R Mccabe,,,,,,0,6,6,8,1,7,12,6,2,2,4,6,2,1,0,2,2,2,1,0,88,6,5,2
Chris Hall,,,,,,,0,40,13,11,11,10,11,6,7,3,4,6,1,2,1,2,2,1,0,44,8,10,2
James C Crumlish,,,,,,,,0,9,6,2,4,10,2,2,2,1,3,0,2,1,0,3,0,0,31,6,9,2
Wendi Barish,,,,,,,,,1,14,11,9,6,3,9,9,1,6,2,2,3,1,2,1,0,21,10,8,2
Beth Grossman,,,,,,,,,,0,8,9,7,8,7,5,5,6,2,4,3,2,6,1,2,16,9,10,2
Jennifer Schultz,,,,,,,,,,,0,4,3,3,7,3,4,3,3,2,1,1,1,0,1,18,2,9,2
Carmella Jacquinto,,,,,,,,,,,,0,6,5,4,6,3,4,3,2,3,3,2,2,0,17,7,7,2
James F Berardinelli,,,,,,,,,,,,,0,5,2,3,0,2,2,2,0,2,4,0,1,14,13,4,2
Kendra Mccrae,,,,,,,,,,,,,,0,7,4,5,3,3,1,1,3,2,1,1,16,4,3,2
Nicola Serianni,,,,,,,,,,,,,,,0,2,3,2,1,1,3,1,0,1,0,15,2,3,2
Laurie Dow,,,,,,,,,,,,,,,,0,1,1,0,0,3,2,0,0,0,5,5,5,2
Terri M Booker,,,,,,,,,,,,,,,,,0,2,0,1,2,1,0,2,0,11,2,4,2
Craig Levin,,,,,,,,,,,,,,,,,,0,1,3,0,0,3,0,1,10,4,1,2
Joshua Roberts,,,,,,,,,,,,,,,,,,,0,3,0,1,2,0,0,6,3,4,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,5,3,3,2
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,5,0,2,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,1,2,2
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,4,2,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,2
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,2
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
Total,219,217,158,128,111,105,77,58,49,38,37,33,32,24,23,20,17,16,13,11,10,10,10,3,2,191,40,33,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,3
,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Leon Goodman,Henry Mcgregor Sias,Cateria R Mccabe,Chris Hall,Wendi Barish,James C Crumlish,Jennifer Schultz,James F Berardinelli,Beth Grossman,Kendra Mccrae,Carmella Jacquinto,Craig Levin,Nicola Serianni,Janine D Momasso,Joshua Roberts,Laurie Dow,Vicki Markovitz,Jon Marshall,Terri M Booker,Sherman Toppin,Robert Trimble,Gregory Weyer,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,3
Tiffany Palmer,9,214,141,135,134,111,48,39,35,21,25,20,14,14,14,12,8,8,9,12,5,6,5,5,1,87,56,25,3
Anthony Kyriakakis,,2,138,132,128,103,45,23,35,17,21,10,2,6,7,6,3,5,2,6,2,0,2,4,0,65,45,22,3
Kay Yu,,,1,106,110,92,22,8,18,12,10,2,6,5,4,6,4,7,4,2,0,3,2,1,2,49,35,12,3
Leon Goodman,,,,2,107,97,14,8,10,2,7,2,2,3,4,3,5,3,1,6,3,5,1,3,2,49,37,6,3
Henry Mcgregor Sias,,,,,0,86,8,14,5,5,3,4,0,0,3,3,2,0,0,5,0,0,0,0,1,41,28,8,3
Cateria R Mccabe,,,,,,1,6,8,4,7,4,3,10,3,4,5,9,2,5,0,1,6,1,1,0,41,33,4,3
Chris Hall,,,,,,,1,9,24,6,14,7,6,3,2,0,2,3,4,1,1,2,2,2,0,20,13,7,3
Wendi Barish,,,,,,,,0,9,9,7,15,8,8,4,10,5,1,3,6,2,2,2,2,0,16,14,9,3
James C Crumlish,,,,,,,,,1,6,9,8,4,3,2,2,1,3,0,1,2,1,0,2,0,17,9,8,3
Jennifer Schultz,,,,,,,,,,0,5,8,5,6,6,5,2,6,3,2,4,0,2,2,0,17,6,7,3
James F Berardinelli,,,,,,,,,,,0,5,2,2,3,5,2,1,2,2,1,1,1,1,0,12,6,9,3
Beth Grossman,,,,,,,,,,,,0,8,6,2,6,2,1,4,5,0,2,1,1,0,10,9,5,3
Kendra Mccrae,,,,,,,,,,,,,0,9,3,2,5,1,6,1,0,7,4,0,1,9,6,4,3
Carmella Jacquinto,,,,,,,,,,,,,,0,2,3,2,1,2,1,1,2,4,1,1,12,5,2,3
Craig Levin,,,,,,,,,,,,,,,0,5,1,4,2,1,6,1,1,1,1,10,4,4,3
Nicola Serianni,,,,,,,,,,,,,,,,0,3,1,1,1,1,0,1,0,2,12,3,2,3
Janine D Momasso,,,,,,,,,,,,,,,,,0,2,4,0,1,5,1,0,0,4,5,2,3
Joshua Roberts,,,,,,,,,,,,,,,,,,0,2,0,5,1,1,2,0,5,0,7,3
Laurie Dow,,,,,,,,,,,,,,,,,,,0,2,1,4,1,3,0,4,5,3,3
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,2,3,4,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,1,0,1,2,0,7,3,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,3,4,1,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,2,2,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,3,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,3
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
Total,278,230,153,147,138,120,55,44,41,39,31,27,22,20,20,19,15,15,14,12,11,11,8,7,3,111,64,33,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,4
,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Leon Goodman,Cateria R Mccabe,Chris Hall,Henry Mcgregor Sias,Wendi Barish,Jennifer Schultz,James C Crumlish,James F Berardinelli,Nicola Serianni,Beth Grossman,Kendra Mccrae,Vicki Markovitz,Carmella Jacquinto,Terri M Booker,Laurie Dow,Joshua Roberts,Craig Levin,Janine D Momasso,Sherman Toppin,Jon Marshall,Robert Trimble,Gregory Weyer,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,4
Tiffany Palmer,0,122,89,68,67,47,59,37,32,33,22,25,19,13,15,8,10,9,3,3,6,2,1,0,0,110,22,13,4
Anthony Kyriakakis,,1,80,68,60,46,59,26,21,29,16,15,13,8,10,9,4,4,6,3,1,3,1,2,1,99,17,11,4
Kay Yu,,,0,52,53,28,50,16,14,12,10,8,9,8,3,5,5,3,1,1,2,1,1,0,0,73,15,5,4
Leon Goodman,,,,0,50,19,41,9,2,9,11,1,5,4,8,3,2,1,4,2,1,1,0,2,1,63,6,4,4
Cateria R Mccabe,,,,,0,14,36,9,11,7,12,8,7,4,2,3,3,3,3,0,5,3,0,1,1,65,3,3,4
Chris Hall,,,,,,2,8,11,11,27,10,6,7,5,4,1,5,2,2,2,0,2,1,2,2,38,13,6,4
Henry Mcgregor Sias,,,,,,,0,11,6,3,3,4,1,0,6,2,0,0,3,0,1,2,0,1,0,47,7,4,4
Wendi Barish,,,,,,,,0,24,6,8,19,14,5,11,5,4,4,1,3,6,2,3,2,1,31,6,7,4
Jennifer Schultz,,,,,,,,,0,12,8,17,14,7,6,6,6,5,5,7,8,2,3,2,1,29,6,9,4
James C Crumlish,,,,,,,,,,0,9,5,5,4,4,3,1,2,2,5,0,2,2,2,0,18,14,6,4
James F Berardinelli,,,,,,,,,,,1,6,7,4,1,2,1,2,1,2,2,2,0,0,1,26,9,0,4
Nicola Serianni,,,,,,,,,,,,0,7,5,5,2,2,0,1,3,5,1,3,0,0,20,4,5,4
Beth Grossman,,,,,,,,,,,,,0,7,10,5,8,9,2,2,4,0,2,1,1,17,6,6,4
Kendra Mccrae,,,,,,,,,,,,,,0,6,2,4,6,2,1,2,1,0,1,0,18,3,0,4
Vicki Markovitz,,,,,,,,,,,,,,,0,1,5,3,2,2,2,0,1,1,0,15,2,3,4
Carmella Jacquinto,,,,,,,,,,,,,,,,0,3,3,2,0,2,3,0,0,0,6,5,4,4
Terri M Booker,,,,,,,,,,,,,,,,,0,6,1,1,1,1,2,0,0,10,2,3,4
Laurie Dow,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,7,5,1,4
Joshua Roberts,,,,,,,,,,,,,,,,,,,0,5,1,3,3,3,0,7,1,2,4
Craig Levin,,,,,,,,,,,,,,,,,,,,0,0,2,3,1,0,7,1,2,4
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,7,0,1,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,4,1,2,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,2,1,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,4
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,4
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4
Total,157,140,97,78,75,65,62,52,51,42,41,34,33,22,22,18,15,13,12,11,10,8,6,5,2,145,34,21,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,5
,Tiffany Palmer,Anthony Kyriakakis,Kay Yu,Leon Goodman,Cateria R Mccabe,Henry Mcgregor Sias,James C Crumlish,Wendi Barish,Chris Hall,Jennifer Schultz,Carmella Jacquinto,Nicola Serianni,Beth Grossman,James F Berardinelli,Laurie Dow,Vicki Markovitz,Kendra Mccrae,Craig Levin,Terri M Booker,Joshua Roberts,Jon Marshall,Sherman Toppin,Janine D Momasso,Robert Trimble,Gregory Weyer,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,5
Tiffany Palmer,2,114,76,60,59,56,36,30,35,18,8,15,13,11,11,10,10,4,4,2,0,3,3,0,0,103,14,4,5
Anthony Kyriakakis,,0,82,59,62,57,40,35,36,19,13,13,11,15,4,13,10,3,3,3,2,4,0,0,0,91,24,7,5
Kay Yu,,,2,52,55,50,12,16,17,11,8,4,2,9,3,2,6,3,4,1,2,3,0,0,0,75,10,2,5
Leon Goodman,,,,0,55,44,11,14,9,6,6,3,4,3,3,5,3,5,8,8,4,1,1,0,0,63,9,3,5
Cateria R Mccabe,,,,,0,40,6,11,8,6,5,7,6,3,2,3,6,1,3,0,2,3,3,1,0,59,6,5,5
Henry Mcgregor Sias,,,,,,0,3,11,4,4,3,2,1,6,0,6,3,0,2,0,0,1,1,0,0,51,5,2,5
James C Crumlish,,,,,,,0,10,24,9,9,10,5,7,5,4,3,1,4,7,0,0,1,1,0,22,21,3,5
Wendi Barish,,,,,,,,1,6,11,11,8,7,3,8,13,4,5,3,4,2,2,1,0,0,25,8,10,5
Chris Hall,,,,,,,,,1,10,2,5,3,5,3,3,3,2,5,1,1,1,0,0,0,27,9,5,5
Jennifer Schultz,,,,,,,,,,1,7,11,9,5,5,4,6,3,4,2,4,1,2,2,0,24,7,6,5
Carmella Jacquinto,,,,,,,,,,,0,4,5,0,7,7,4,1,4,3,1,2,0,0,0,8,8,6,5
Nicola Serianni,,,,,,,,,,,,0,6,3,5,3,4,0,2,1,0,1,2,0,0,13,4,5,5
Beth Grossman,,,,,,,,,,,,,0,1,5,4,5,0,1,0,0,1,1,0,0,14,4,2,5
James F Berardinelli,,,,,,,,,,,,,,0,2,1,3,0,1,2,1,1,1,1,0,10,6,1,5
Laurie Dow,,,,,,,,,,,,,,,0,5,5,1,1,1,0,2,0,1,0,12,3,4,5
Vicki Markovitz,,,,,,,,,,,,,,,,0,3,1,0,0,0,0,2,2,0,9,4,5,5
Kendra Mccrae,,,,,,,,,,,,,,,,,0,0,2,0,2,1,0,1,0,14,1,2,5
Craig Levin,,,,,,,,,,,,,,,,,,3,1,5,5,1,0,0,0,8,1,2,5
Terri M Booker,,,,,,,,,,,,,,,,,,,0,3,2,1,0,0,0,8,5,1,5
Joshua Roberts,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,5,5,1,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,4,2,2,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,2,1,5
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,5
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5
Total,138,137,99,78,73,64,54,48,47,39,25,23,20,20,19,19,17,14,14,12,8,8,4,2,0,133,35,18,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,6
,Tiffany Palmer,Anthony Kyriakakis,Wendi Barish,Chris Hall,James C Crumlish,Kay Yu,Jennifer Schultz,Henry Mcgregor Sias,Leon Goodman,James F Berardinelli,Beth Grossman,Nicola Serianni,Cateria R Mccabe,Laurie Dow,Vicki Markovitz,Craig Levin,Joshua Roberts,Carmella Jacquinto,Jon Marshall,Kendra Mccrae,Terri M Booker,Janine D Momasso,Gregory Weyer,Robert Trimble,Sherman Toppin,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,6
Tiffany Palmer,5,121,70,80,68,74,34,45,35,27,22,20,17,22,18,11,9,11,3,8,6,5,3,2,0,88,32,11,6
Anthony Kyriakakis,,0,59,71,68,66,36,36,26,24,14,18,21,10,15,9,8,9,3,4,5,1,2,1,0,66,33,11,6
Wendi Barish,,,0,32,32,37,33,21,20,12,18,15,16,19,17,13,6,8,6,4,6,4,0,1,1,52,14,9,6
Chris Hall,,,,2,60,31,15,17,6,19,14,5,5,13,6,5,4,5,0,1,1,1,0,0,0,44,23,3,6
James C Crumlish,,,,,1,26,17,11,11,18,16,8,6,8,5,9,10,6,3,6,2,0,1,1,0,43,28,4,6
Kay Yu,,,,,,1,24,24,20,9,5,14,15,14,5,2,2,9,1,5,5,3,2,1,0,57,10,7,6
Jennifer Schultz,,,,,,,0,5,9,10,8,16,13,9,4,11,10,5,10,4,0,4,0,0,0,36,9,9,6
Henry Mcgregor Sias,,,,,,,,0,24,5,3,6,7,7,10,0,1,0,0,0,0,0,2,0,0,20,12,2,6
Leon Goodman,,,,,,,,,0,9,9,2,9,10,11,2,2,4,1,1,0,0,0,1,0,22,12,2,6
James F Berardinelli,,,,,,,,,,1,13,4,2,3,8,7,3,3,2,0,4,1,1,1,0,13,18,6,6
Beth Grossman,,,,,,,,,,,0,6,4,6,7,3,3,7,0,3,4,2,0,1,0,23,7,2,6
Nicola Serianni,,,,,,,,,,,,0,7,1,4,6,4,2,3,3,1,2,2,0,0,18,4,5,6
Cateria R Mccabe,,,,,,,,,,,,,0,6,1,1,1,6,1,4,0,3,0,0,0,16,4,6,6
Laurie Dow,,,,,,,,,,,,,,0,1,1,3,2,1,1,2,1,0,0,0,14,9,1,6
Vicki Markovitz,,,,,,,,,,,,,,,0,3,0,2,0,0,1,1,0,0,0,5,6,5,6
Craig Levin,,,,,,,,,,,,,,,,0,12,2,9,0,1,1,0,1,1,8,7,6,6
Joshua Roberts,,,,,,,,,,,,,,,,,1,2,8,2,5,0,0,1,0,9,9,1,6
Carmella Jacquinto,,,,,,,,,,,,,,,,,,0,1,3,2,3,1,1,0,12,2,3,6
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,7,5,3,6
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,0,10,0,2,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,9,2,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,3,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,6
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,6
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6
Total,175,143,96,94,90,89,62,52,51,45,38,32,30,30,26,25,23,20,15,12,11,7,3,3,1,119,54,23,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,7
,Anthony Kyriakakis,Tiffany Palmer,Chris Hall,James C Crumlish,Kay Yu,Leon Goodman,Cateria R Mccabe,Henry Mcgregor Sias,Wendi Barish,James F Berardinelli,Jennifer Schultz,Beth Grossman,Craig Levin,Nicola Serianni,Vicki Markovitz,Laurie Dow,Carmella Jacquinto,Joshua Roberts,Terri M Booker,Jon Marshall,Kendra Mccrae,Janine D Momasso,Sherman Toppin,Gregory Weyer,Robert Trimble,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,7
Anthony Kyriakakis,1,94,69,55,51,50,42,44,18,20,7,10,8,7,7,7,3,2,5,1,2,1,1,1,0,77,21,10,7
Tiffany Palmer,,2,68,54,49,44,39,40,23,17,5,9,6,7,8,9,4,2,3,1,1,1,1,1,0,76,20,9,7
