col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,5,0,All
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,3,0,All
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,All
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"4,902","1,924",955,"4,187","3,677","3,629","3,550","2,800",721,595,540,514,389,328,322,299,278,272,266,253,243,215,186,161,148,146,138,126,89,86,77,63,1,All
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Erika Almirón,Sandra Dungee Glenn,Willie Floyd Singletary,Fernando Treviño,Billy Thompson,Fareed Abdullah,Bobbie Curry,Ethelind Baylor,Justin Diberardinis,Ogbonna Paul Hagins,Edwin Santana,Joseph A Diorio,Latrice Y Bryant,Asa Khalif,Eryn Santamoor,Beth Finn,Vinny Black,Wayne Edmund Dorsey,Devon Cade,Hena Veit,Mark Ross,Wayne Allen,Sherrie Cohen,1
Daniel D Mccaffery,2,39,16,97,84,75,72,66,20,15,10,13,12,10,8,7,8,4,6,5,5,6,4,6,5,5,4,4,2,1,1,0,0,1
Amanda Green-hawkins,,1,7,32,28,23,20,19,13,7,8,10,7,8,7,5,4,4,3,5,3,4,5,2,4,1,2,3,2,1,1,0,0,1
Beth Tarasi,,,1,17,12,8,10,7,11,8,4,0,6,2,2,2,2,0,0,6,5,1,1,3,1,3,1,2,2,1,0,1,0,1
Helen Gym,,,,2,82,74,69,65,15,12,10,9,8,5,5,3,2,3,2,6,2,2,1,5,2,3,0,1,1,1,0,0,0,1
Allan Domb,,,,,1,70,70,63,6,2,5,9,4,4,4,3,3,2,5,0,1,4,3,2,2,3,3,3,3,2,1,0,0,1
Derek S Green,,,,,,2,72,58,5,1,5,5,0,3,2,0,4,4,4,0,2,0,1,3,2,1,0,2,0,0,1,0,0,1
Isaiah Thomas,,,,,,,0,56,6,1,6,4,2,2,1,5,3,2,4,0,3,0,2,2,3,0,2,1,0,0,0,0,0,1
Katherine Gilmore Richardson,,,,,,,,0,2,2,1,7,0,3,3,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Adrián Rivera-reyes,,,,,,,,,0,10,3,1,8,6,3,2,1,0,0,7,2,3,0,1,4,1,2,1,2,0,0,0,0,1
Deja Lynn Alvarez,,,,,,,,,,0,3,0,8,3,1,3,1,1,0,5,1,0,1,1,1,2,0,1,1,1,1,0,0,1
Erika Almirón,,,,,,,,,,,0,2,1,1,1,2,1,1,0,0,2,0,1,4,0,1,0,0,0,0,0,0,0,1
Sandra Dungee Glenn,,,,,,,,,,,,1,3,1,3,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
Willie Floyd Singletary,,,,,,,,,,,,,0,1,2,2,1,0,1,5,2,1,1,0,0,1,2,0,0,0,0,0,0,1
Fernando Treviño,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,2,1,1,2,1,1,0,1,0,0,0,0,1
Billy Thompson,,,,,,,,,,,,,,,0,2,2,0,0,0,0,0,1,0,2,1,1,1,0,1,1,0,0,1
Fareed Abdullah,,,,,,,,,,,,,,,,1,1,1,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,1
Bobbie Curry,,,,,,,,,,,,,,,,,0,0,1,0,2,2,2,0,1,0,0,2,0,0,2,0,0,1
Ethelind Baylor,,,,,,,,,,,,,,,,,,3,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1
Justin Diberardinis,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,1
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,1,0,0,0,0,0,1
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,2,0,0,0,0,1
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,1,1,0,0,1
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,1
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,135,56,31,119,102,89,85,72,27,19,16,15,15,11,10,10,9,9,9,9,7,7,7,6,6,5,5,5,3,2,2,1,0,1
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Adrián Rivera-reyes,Sandra Dungee Glenn,Ogbonna Paul Hagins,Willie Floyd Singletary,Fareed Abdullah,Deja Lynn Alvarez,Eryn Santamoor,Asa Khalif,Erika Almirón,Justin Diberardinis,Billy Thompson,Bobbie Curry,Mark Ross,Latrice Y Bryant,Wayne Allen,Edwin Santana,Ethelind Baylor,Beth Finn,Fernando Treviño,Hena Veit,Joseph A Diorio,Wayne Edmund Dorsey,Vinny Black,Devon Cade,Sherrie Cohen,2
Daniel D Mccaffery,10,70,18,137,124,124,119,95,24,26,19,17,17,14,14,12,10,7,8,7,8,4,4,5,6,4,3,3,4,2,2,0,1,2
Amanda Green-hawkins,,1,10,61,58,58,56,44,10,17,9,9,9,9,11,9,7,6,5,6,2,5,3,4,3,0,1,1,3,0,1,1,0,2
Beth Tarasi,,,1,21,12,11,7,6,15,4,6,7,2,6,4,4,2,2,1,2,2,2,3,0,0,2,2,3,0,1,0,0,0,2
Helen Gym,,,,0,104,104,100,85,20,19,14,12,7,7,10,10,8,7,4,3,4,2,3,4,2,2,2,3,0,0,0,0,0,2
Isaiah Thomas,,,,,1,104,111,88,8,22,6,4,12,3,10,10,7,7,1,2,3,5,6,5,2,2,0,0,1,1,1,1,0,2
Allan Domb,,,,,,1,100,78,8,17,6,5,13,1,15,5,2,8,3,4,5,1,5,2,2,0,1,1,0,3,1,0,0,2
Derek S Green,,,,,,,0,89,4,21,5,2,12,1,8,8,8,9,2,4,4,2,3,3,4,1,0,0,2,0,1,0,1,2
Katherine Gilmore Richardson,,,,,,,,3,5,14,3,2,4,3,1,2,3,5,2,3,1,1,1,1,3,0,2,1,1,0,0,0,0,2
Adrián Rivera-reyes,,,,,,,,,0,1,11,11,2,8,6,2,2,0,3,0,2,1,0,0,1,0,1,1,0,1,0,0,0,2
Sandra Dungee Glenn,,,,,,,,,,0,1,0,1,1,2,0,5,0,1,1,1,0,1,0,0,0,1,2,0,0,0,0,0,2
Ogbonna Paul Hagins,,,,,,,,,,,0,6,0,8,1,4,2,0,1,3,0,1,0,2,0,1,2,1,0,0,0,1,1,2
Willie Floyd Singletary,,,,,,,,,,,,0,2,7,5,1,1,0,5,0,2,1,2,0,0,0,0,0,1,1,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,0,1,1,7,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,2
Deja Lynn Alvarez,,,,,,,,,,,,,,1,2,0,3,1,3,1,0,1,0,0,1,0,1,0,2,0,0,1,0,2
Eryn Santamoor,,,,,,,,,,,,,,,0,0,0,8,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
Asa Khalif,,,,,,,,,,,,,,,,0,1,0,1,0,1,2,0,2,0,2,0,0,0,0,0,0,0,2
Erika Almirón,,,,,,,,,,,,,,,,,0,1,2,1,2,0,0,0,1,0,0,1,1,0,1,0,1,2
Justin Diberardinis,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Billy Thompson,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,2
Bobbie Curry,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2
Mark Ross,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,1,1,1,0,0,2
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,2
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,2
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,2
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,2
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,207,93,38,157,145,144,135,108,33,30,24,22,21,20,20,17,14,12,10,10,9,8,7,6,6,4,4,4,4,3,2,1,1,2
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Willie Floyd Singletary,Fareed Abdullah,Sandra Dungee Glenn,Ogbonna Paul Hagins,Erika Almirón,Asa Khalif,Eryn Santamoor,Justin Diberardinis,Fernando Treviño,Joseph A Diorio,Edwin Santana,Billy Thompson,Ethelind Baylor,Wayne Allen,Beth Finn,Bobbie Curry,Devon Cade,Hena Veit,Vinny Black,Latrice Y Bryant,Mark Ross,Wayne Edmund Dorsey,Sherrie Cohen,3
Daniel D Mccaffery,11,28,18,118,102,93,90,83,20,19,13,14,13,12,8,9,5,5,3,4,5,4,2,2,0,4,3,2,1,3,2,3,0,3
Amanda Green-hawkins,,1,10,34,28,25,22,19,10,6,11,7,7,5,7,7,6,4,4,3,4,2,2,2,3,0,2,3,3,2,1,2,0,3
Beth Tarasi,,,2,19,9,11,9,8,13,12,8,3,2,7,6,3,3,2,2,3,0,1,2,2,3,0,2,2,3,1,1,0,0,3
Helen Gym,,,,0,96,93,94,89,18,15,12,7,8,11,8,7,6,4,0,0,0,2,3,1,2,0,1,3,3,3,1,1,0,3
Isaiah Thomas,,,,,1,95,89,75,7,1,3,9,8,2,7,7,5,3,3,0,3,1,2,2,1,1,1,2,0,2,0,0,0,3
Derek S Green,,,,,,0,90,76,4,0,3,3,7,2,4,3,7,3,2,0,1,2,0,4,0,2,1,0,1,0,1,0,0,3
Allan Domb,,,,,,,3,77,4,1,0,3,5,2,2,1,6,3,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,3
Katherine Gilmore Richardson,,,,,,,,0,1,1,0,3,6,3,6,2,4,1,0,0,0,0,1,0,2,1,2,0,1,1,0,0,0,3
Adrián Rivera-reyes,,,,,,,,,2,13,12,4,1,8,2,2,2,2,2,1,1,3,2,1,0,1,1,0,2,0,0,1,0,3
Deja Lynn Alvarez,,,,,,,,,,0,10,2,1,7,2,2,3,1,2,1,0,1,1,0,0,0,1,1,0,1,1,1,0,3
Willie Floyd Singletary,,,,,,,,,,,1,2,0,5,0,0,0,0,2,1,0,1,2,2,0,0,1,0,1,0,1,0,0,3
Fareed Abdullah,,,,,,,,,,,,1,2,2,3,7,0,2,1,1,2,1,0,0,1,1,1,2,0,0,0,2,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,0,1,4,1,1,3,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,3
Erika Almirón,,,,,,,,,,,,,,,0,2,2,1,0,1,1,1,1,0,2,0,0,3,1,0,0,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,1,1,1,2,0,2,1,1,0,3
Eryn Santamoor,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
Justin Diberardinis,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,3
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,175,55,34,146,122,113,110,98,30,22,22,19,18,17,14,12,11,9,7,7,6,5,5,5,4,4,4,4,4,3,3,3,0,3
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Helen Gym,Allan Domb,Derek S Green,Isaiah Thomas,Katherine Gilmore Richardson,Adrián Rivera-reyes,Sandra Dungee Glenn,Erika Almirón,Eryn Santamoor,Fareed Abdullah,Willie Floyd Singletary,Justin Diberardinis,Asa Khalif,Bobbie Curry,Ethelind Baylor,Deja Lynn Alvarez,Billy Thompson,Joseph A Diorio,Latrice Y Bryant,Ogbonna Paul Hagins,Beth Finn,Mark Ross,Edwin Santana,Devon Cade,Fernando Treviño,Wayne Allen,Hena Veit,Sherrie Cohen,Vinny Black,Wayne Edmund Dorsey,4
Daniel D Mccaffery,6,37,23,132,118,118,110,93,17,18,13,13,10,11,8,8,8,9,8,2,3,4,4,2,2,2,1,0,1,0,0,0,0,4
Amanda Green-hawkins,,2,6,33,32,29,35,25,8,14,6,7,10,4,4,7,6,4,4,3,0,5,1,4,1,2,0,1,1,0,0,0,0,4
Beth Tarasi,,,0,20,16,14,15,6,10,2,4,5,5,7,5,1,5,1,3,2,3,0,2,1,4,0,1,1,0,0,0,0,0,4
Helen Gym,,,,1,111,109,105,89,13,13,12,12,9,10,9,6,6,5,8,2,1,1,3,2,1,1,1,0,0,0,0,0,0,4
Allan Domb,,,,,2,113,101,85,7,9,9,13,10,5,9,5,3,3,0,4,2,2,1,1,2,2,0,1,1,0,0,0,0,4
Derek S Green,,,,,,1,107,83,8,11,8,10,9,7,10,5,3,4,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,4
Isaiah Thomas,,,,,,,3,81,5,12,6,10,11,5,5,7,5,7,1,3,1,2,2,1,1,1,1,0,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,2,5,8,4,5,2,3,2,2,2,4,3,1,0,2,2,3,1,1,0,1,0,0,0,0,0,4
Adrián Rivera-reyes,,,,,,,,,0,3,1,2,1,6,0,0,1,1,7,2,1,2,3,0,0,0,0,0,0,0,0,0,0,4
Sandra Dungee Glenn,,,,,,,,,,0,6,2,2,1,0,6,2,4,2,1,2,0,0,2,0,1,0,0,0,0,0,0,0,4
Erika Almirón,,,,,,,,,,,2,2,2,2,2,1,1,0,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,4
Eryn Santamoor,,,,,,,,,,,,0,1,1,5,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,0,2,0,5,6,0,0,3,0,3,0,2,0,0,0,0,1,0,0,0,0,4
Willie Floyd Singletary,,,,,,,,,,,,,,0,1,0,1,1,4,0,1,0,2,0,1,1,1,0,0,0,0,0,0,4
Justin Diberardinis,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4
Asa Khalif,,,,,,,,,,,,,,,,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4
Deja Lynn Alvarez,,,,,,,,,,,,,,,,,,,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,172,56,34,149,142,135,132,105,23,23,19,19,18,15,13,11,11,11,10,6,6,5,5,4,4,3,1,1,1,0,0,0,0,4
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Sandra Dungee Glenn,Erika Almirón,Adrián Rivera-reyes,Eryn Santamoor,Willie Floyd Singletary,Deja Lynn Alvarez,Mark Ross,Ogbonna Paul Hagins,Billy Thompson,Justin Diberardinis,Asa Khalif,Bobbie Curry,Fareed Abdullah,Fernando Treviño,Beth Finn,Ethelind Baylor,Latrice Y Bryant,Wayne Allen,Edwin Santana,Hena Veit,Joseph A Diorio,Wayne Edmund Dorsey,Devon Cade,Vinny Black,Sherrie Cohen,5
Daniel D Mccaffery,7,49,12,101,93,88,79,58,24,15,12,11,8,9,8,7,9,9,4,10,6,9,7,6,6,5,3,3,2,2,0,1,0,5
Amanda Green-hawkins,,1,7,45,45,47,31,26,15,11,8,4,4,4,4,3,8,3,4,5,4,4,3,4,4,4,1,1,2,2,1,1,0,5
Beth Tarasi,,,0,17,13,8,9,3,3,5,6,3,6,6,2,3,0,1,3,2,2,2,3,0,2,1,1,0,1,0,1,0,0,5
Helen Gym,,,,3,77,74,73,55,23,12,9,8,8,6,5,9,5,9,6,1,5,4,3,5,3,1,2,1,1,0,0,1,0,5
Isaiah Thomas,,,,,4,75,67,48,13,12,5,9,3,5,9,3,2,6,5,5,7,5,1,4,4,4,3,1,2,0,1,0,0,5
Derek S Green,,,,,,2,69,44,16,8,4,5,4,2,3,3,5,8,6,3,2,4,4,6,1,2,0,1,1,1,0,1,0,5
Allan Domb,,,,,,,3,45,7,8,5,6,3,4,4,3,2,6,4,1,4,1,1,3,2,1,2,1,1,1,0,0,0,5
Katherine Gilmore Richardson,,,,,,,,0,11,9,2,4,2,1,1,2,6,2,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,5
Sandra Dungee Glenn,,,,,,,,,0,10,2,2,1,1,1,2,5,1,4,1,2,2,1,1,3,0,0,1,2,0,0,0,0,5
Erika Almirón,,,,,,,,,,0,3,2,0,1,2,0,3,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,5
Adrián Rivera-reyes,,,,,,,,,,,1,2,4,3,1,3,2,0,0,3,0,1,1,0,2,0,1,0,0,0,0,0,0,5
