col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
Judy Moore,1,13,13,11,11,8,10,9,8,6,6,5,5,4,5,4,4,2,3,3,3,3,2,1,1,1,2
Jennifer Schultz,,1,5,2,6,2,5,4,3,2,2,1,3,0,1,4,1,1,1,2,2,0,0,1,0,0,2
Wendi Barish,,,0,5,6,3,5,5,4,2,3,2,2,1,2,2,0,1,1,1,0,0,1,0,0,0,2
Beth Grossman,,,,0,3,4,2,4,5,3,6,3,1,3,2,0,2,2,2,2,2,1,1,0,1,0,2
Craig Levin,,,,,0,1,7,3,1,2,3,1,2,0,1,4,2,0,0,1,0,0,1,1,0,0,2
Anthony Kyriakakis,,,,,,0,2,2,3,1,3,2,1,0,1,0,2,3,0,0,1,2,0,0,0,1,2
Joshua Roberts,,,,,,,0,3,1,2,2,2,1,1,2,4,2,0,1,0,0,0,1,1,0,0,2
Nicola Serianni,,,,,,,,0,3,4,1,1,1,1,2,1,1,1,0,1,1,1,1,0,1,1,2
Tiffany Palmer,,,,,,,,,0,4,4,1,1,1,3,0,0,1,1,0,2,0,1,0,0,0,2
Laurie Dow,,,,,,,,,,0,3,0,0,0,3,0,1,1,0,1,1,0,1,0,0,0,2
Vicki Markovitz,,,,,,,,,,,0,1,0,0,1,0,2,2,0,0,0,1,1,0,0,0,2
Leon Goodman,,,,,,,,,,,,0,0,3,0,1,1,1,3,2,0,2,0,0,0,1,2
James C Crumlish,,,,,,,,,,,,,0,1,0,0,1,0,1,1,2,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,0,0,0,0,0,3,2,0,0,0,0,1,0,2
Janine D Momasso,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,2
Kendra Mccrae,,,,,,,,,,,,,,,,,1,0,1,1,1,1,0,0,0,1,2
Carmella Jacquinto,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,2
Gregory Weyer,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,0,0,2
Robert Trimble,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,37,15,14,13,11,10,10,10,9,7,7,6,5,5,5,5,5,4,4,4,3,3,2,1,1,1,2
,District Council 10th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,3
,Judy Moore,Carmella Jacquinto,Anthony Kyriakakis,Joshua Roberts,Beth Grossman,Craig Levin,James C Crumlish,Vicki Markovitz,Wendi Barish,Nicola Serianni,Cateria R Mccabe,Jennifer Schultz,Sherman Toppin,James F Berardinelli,Laurie Dow,Tiffany Palmer,Kendra Mccrae,Chris Hall,Jon Marshall,Kay Yu,Robert Trimble,Terri M Booker,Henry Mcgregor Sias,Janine D Momasso,Leon Goodman,Gregory Weyer,3
Judy Moore,1,10,11,12,10,9,9,8,8,6,3,6,4,5,5,4,3,2,2,2,1,1,1,1,1,0,3
Carmella Jacquinto,,5,8,8,2,4,6,1,5,3,3,1,4,2,1,0,1,1,0,0,1,0,1,1,0,0,3
Anthony Kyriakakis,,,0,12,4,3,8,5,4,4,3,0,6,2,2,2,2,3,0,0,0,1,1,0,0,0,3
Joshua Roberts,,,,0,4,6,5,5,4,4,2,2,6,2,2,0,2,0,2,0,0,1,0,0,1,0,3
Beth Grossman,,,,,1,5,2,8,5,3,1,3,0,3,4,4,2,1,0,2,1,1,0,0,0,0,3
Craig Levin,,,,,,0,3,5,1,0,2,4,0,1,3,0,2,0,2,1,1,0,0,0,1,0,3
James C Crumlish,,,,,,,0,1,3,2,3,1,3,1,1,2,2,3,2,1,1,0,1,0,1,0,3
Vicki Markovitz,,,,,,,,0,2,0,0,1,0,2,3,2,2,1,0,0,1,1,0,0,0,0,3
Wendi Barish,,,,,,,,,0,3,1,3,3,2,2,3,0,0,0,1,1,1,0,0,0,0,3
Nicola Serianni,,,,,,,,,,0,3,1,2,1,0,3,1,1,0,2,0,1,0,0,0,0,3
Cateria R Mccabe,,,,,,,,,,,0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,0,0,1,1,2,0,0,2,2,0,0,0,0,1,0,3
Sherman Toppin,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,1,0,0,3
Laurie Dow,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,0,0,3
Tiffany Palmer,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,0,0,0,0,3
Kendra Mccrae,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,3
Chris Hall,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,3
Kay Yu,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Robert Trimble,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,28,18,16,16,13,12,12,10,9,8,7,7,6,5,5,5,4,3,3,3,2,2,1,1,1,0,3
,District Council 10th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,4
,Judy Moore,Beth Grossman,Jennifer Schultz,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Craig Levin,Vicki Markovitz,Joshua Roberts,Tiffany Palmer,Wendi Barish,Cateria R Mccabe,Nicola Serianni,Chris Hall,Janine D Momasso,Jon Marshall,Kendra Mccrae,Laurie Dow,James F Berardinelli,Terri M Booker,Gregory Weyer,Leon Goodman,Sherman Toppin,Henry Mcgregor Sias,Kay Yu,Robert Trimble,4
Judy Moore,0,8,9,9,5,4,5,6,4,6,5,5,4,5,6,3,3,2,1,3,1,2,1,1,0,0,4
Beth Grossman,,1,4,4,6,0,3,6,2,4,6,2,1,1,3,0,2,3,1,2,0,0,0,0,1,0,4
Jennifer Schultz,,,0,4,2,1,5,5,4,1,2,3,2,1,3,2,1,3,2,1,0,0,0,0,0,1,4
James C Crumlish,,,,0,6,0,2,0,2,6,3,2,1,6,1,1,0,1,1,1,0,1,0,1,0,1,4
Anthony Kyriakakis,,,,,0,0,3,3,1,5,4,2,0,5,1,0,1,1,0,0,0,0,0,1,1,0,4
Carmella Jacquinto,,,,,,4,1,1,1,1,0,2,3,0,2,1,1,0,0,0,1,0,2,0,0,0,4
Craig Levin,,,,,,,1,5,4,0,3,1,1,0,1,2,1,0,0,0,0,1,0,0,1,0,4
Vicki Markovitz,,,,,,,,0,2,1,5,2,2,0,3,0,2,2,1,2,1,1,0,0,1,0,4
Joshua Roberts,,,,,,,,,0,1,1,3,2,0,0,2,0,0,0,1,0,0,1,0,0,0,4
Tiffany Palmer,,,,,,,,,,0,3,3,1,4,2,0,1,0,0,2,0,0,0,0,0,0,4
Wendi Barish,,,,,,,,,,,0,1,0,1,3,0,1,1,0,2,0,1,0,0,1,0,4
Cateria R Mccabe,,,,,,,,,,,,0,2,1,2,0,2,1,0,2,0,0,1,0,0,0,4
Nicola Serianni,,,,,,,,,,,,,1,0,2,2,2,1,1,0,2,0,2,0,0,0,4
Chris Hall,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,4
Janine D Momasso,,,,,,,,,,,,,,,0,1,1,1,0,2,1,0,1,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,4
Kendra Mccrae,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,0,0,0,4
Laurie Dow,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,4
James F Berardinelli,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,24,13,13,12,10,10,10,10,8,8,8,7,7,6,6,4,4,4,3,3,2,2,2,1,1,1,4
,District Council 10th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,5
,Judy Moore,Jennifer Schultz,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Wendi Barish,Beth Grossman,Craig Levin,Sherman Toppin,Vicki Markovitz,Cateria R Mccabe,Jon Marshall,Kendra Mccrae,Laurie Dow,Tiffany Palmer,James F Berardinelli,Janine D Momasso,Robert Trimble,Chris Hall,Leon Goodman,Nicola Serianni,Terri M Booker,Gregory Weyer,Henry Mcgregor Sias,Kay Yu,5
Judy Moore,4,19,16,12,12,10,9,2,2,4,5,4,4,4,1,3,2,2,2,1,0,1,1,0,0,0,5
Jennifer Schultz,,0,10,7,6,6,4,2,2,0,3,0,1,1,1,1,1,1,2,1,0,1,1,0,0,0,5
Joshua Roberts,,,0,11,10,9,7,1,2,4,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5
Anthony Kyriakakis,,,,0,9,7,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
James C Crumlish,,,,,0,7,6,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5
Carmella Jacquinto,,,,,,0,4,1,1,3,0,1,0,3,1,1,0,1,1,1,0,0,0,0,0,0,5
Wendi Barish,,,,,,,0,3,1,4,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,5
Beth Grossman,,,,,,,,2,2,1,2,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,5
Craig Levin,,,,,,,,,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5
Sherman Toppin,,,,,,,,,,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5
Vicki Markovitz,,,,,,,,,,,0,2,0,1,1,1,2,1,1,0,0,1,1,0,0,0,5
Cateria R Mccabe,,,,,,,,,,,,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Kendra Mccrae,,,,,,,,,,,,,,0,1,1,0,1,1,1,0,0,0,0,0,0,5
Laurie Dow,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,5
Tiffany Palmer,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5
James F Berardinelli,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Janine D Momasso,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,5
Robert Trimble,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,5
Chris Hall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,39,21,17,12,12,11,11,6,5,5,5,4,4,4,3,3,2,2,2,1,1,1,1,0,0,0,5
,District Council 10th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,6
,Judy Moore,Carmella Jacquinto,Joshua Roberts,Anthony Kyriakakis,Jennifer Schultz,Nicola Serianni,Cateria R Mccabe,Vicki Markovitz,James C Crumlish,Beth Grossman,Sherman Toppin,Tiffany Palmer,Craig Levin,James F Berardinelli,Leon Goodman,Chris Hall,Kendra Mccrae,Henry Mcgregor Sias,Jon Marshall,Kay Yu,Laurie Dow,Janine D Momasso,Terri M Booker,Gregory Weyer,Wendi Barish,Robert Trimble,6
Judy Moore,2,19,19,13,17,15,11,10,7,5,8,7,5,5,7,2,3,4,4,4,4,3,4,2,2,1,6
Carmella Jacquinto,,10,14,16,6,12,10,7,4,6,7,3,4,3,2,2,5,3,1,2,2,3,2,0,0,0,6
Joshua Roberts,,,1,12,4,10,13,5,7,5,10,2,7,1,4,2,5,4,2,2,3,0,2,0,1,1,6
Anthony Kyriakakis,,,,0,1,6,10,5,7,6,7,5,5,4,3,5,3,3,2,2,0,1,0,2,0,0,6
Jennifer Schultz,,,,,4,7,4,6,1,1,2,3,1,2,4,0,1,0,2,3,2,2,1,1,1,0,6
Nicola Serianni,,,,,,1,11,5,2,3,5,3,0,4,4,0,1,1,1,1,1,2,0,2,1,0,6
Cateria R Mccabe,,,,,,,0,2,1,1,8,3,1,0,3,0,1,3,1,0,1,0,0,1,1,0,6
Vicki Markovitz,,,,,,,,0,2,7,1,2,3,4,2,0,3,1,2,2,3,1,1,1,1,0,6
James C Crumlish,,,,,,,,,0,2,2,4,2,2,3,5,0,1,1,1,1,0,1,0,0,0,6
Beth Grossman,,,,,,,,,,1,0,2,4,4,1,0,5,1,1,0,3,0,0,0,0,0,6
Sherman Toppin,,,,,,,,,,,0,0,1,1,1,1,0,3,1,1,0,0,1,0,0,0,6
Tiffany Palmer,,,,,,,,,,,,0,0,2,1,3,0,1,0,1,2,2,1,0,1,0,6
Craig Levin,,,,,,,,,,,,,0,0,1,0,4,0,1,0,1,0,1,0,1,1,6
James F Berardinelli,,,,,,,,,,,,,,0,2,1,0,2,1,1,1,2,1,2,0,0,6
Leon Goodman,,,,,,,,,,,,,,,0,1,0,0,2,1,1,1,1,2,0,0,6
Chris Hall,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,1,1,0,0,6
Kendra Mccrae,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,6
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,6
Kay Yu,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,0,6
Laurie Dow,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,6
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,6
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,46,38,28,26,22,19,17,14,13,12,11,10,9,8,8,6,6,5,5,5,5,4,4,3,2,1,6
,District Council 10th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,7
,Judy Moore,Beth Grossman,Jennifer Schultz,Joshua Roberts,Nicola Serianni,Wendi Barish,Cateria R Mccabe,Kay Yu,Laurie Dow,Craig Levin,Jon Marshall,Tiffany Palmer,Vicki Markovitz,James F Berardinelli,Kendra Mccrae,Terri M Booker,Anthony Kyriakakis,Carmella Jacquinto,Chris Hall,Henry Mcgregor Sias,James C Crumlish,Janine D Momasso,Sherman Toppin,Gregory Weyer,Leon Goodman,Robert Trimble,7
Judy Moore,6,10,13,11,7,6,6,3,5,4,5,4,4,1,3,1,2,2,2,1,2,2,2,1,0,1,7
Beth Grossman,,1,6,3,3,3,2,3,4,2,2,3,3,2,2,3,1,0,0,2,1,0,0,0,1,0,7
Jennifer Schultz,,,0,3,6,5,4,3,4,3,2,4,4,1,3,1,1,2,2,0,2,2,1,1,0,0,7
Joshua Roberts,,,,0,4,1,3,0,2,2,5,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,7
Nicola Serianni,,,,,0,1,3,0,2,1,3,0,2,0,2,0,0,1,1,0,1,1,2,1,0,1,7
Wendi Barish,,,,,,1,2,2,3,1,1,3,2,1,0,0,1,1,1,1,0,1,0,0,0,0,7
Cateria R Mccabe,,,,,,,0,1,1,2,3,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,7
Kay Yu,,,,,,,,2,1,1,0,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,7
Laurie Dow,,,,,,,,,0,1,1,2,1,1,1,2,0,0,0,1,1,0,0,1,0,0,7
Craig Levin,,,,,,,,,,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
Jon Marshall,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,7
Tiffany Palmer,,,,,,,,,,,,0,1,1,1,2,0,0,0,1,0,1,0,0,1,0,7
Vicki Markovitz,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,7
James F Berardinelli,,,,,,,,,,,,,,0,0,2,1,1,1,1,0,0,0,0,1,0,7
Kendra Mccrae,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,0,0,0,7
Terri M Booker,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,7
Anthony Kyriakakis,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,7
Carmella Jacquinto,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,7
Chris Hall,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,7
James C Crumlish,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,7
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,7
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,7
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,29,13,13,11,7,7,6,6,6,5,5,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1,7
,District Council 10th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,8
,Judy Moore,Jennifer Schultz,Carmella Jacquinto,Cateria R Mccabe,Craig Levin,Wendi Barish,Beth Grossman,James C Crumlish,Joshua Roberts,Leon Goodman,Nicola Serianni,Anthony Kyriakakis,Kendra Mccrae,Tiffany Palmer,Vicki Markovitz,Sherman Toppin,Laurie Dow,Terri M Booker,Janine D Momasso,Chris Hall,Jon Marshall,James F Berardinelli,Kay Yu,Robert Trimble,Gregory Weyer,Henry Mcgregor Sias,8
Judy Moore,6,32,25,22,18,17,16,13,12,15,14,9,13,10,12,11,7,7,7,5,6,5,5,4,0,1,8
Jennifer Schultz,,1,7,9,11,9,10,4,3,6,9,4,6,4,4,3,6,2,3,2,6,1,4,1,1,0,8
