col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Auditor General - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,5
,Timothy Defoor,Write-In,Calvin Tucker,Denise Furey,Erin Elmore,Paul Panepinto,John Paul Sutton,Write-In,5
Timothy Defoor,1,0,3,2,3,2,0,0,5
Write-In,,1,0,0,0,0,0,0,5
Calvin Tucker,,,0,3,2,3,0,0,5
Denise Furey,,,,0,1,2,0,0,5
Erin Elmore,,,,,0,1,0,0,5
Paul Panepinto,,,,,,0,0,0,5
John Paul Sutton,,,,,,,0,0,5
Write-In,,,,,,,,0,5
Total,5,1,4,3,3,3,0,0,5
,Auditor General - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,6
,Timothy Defoor,Write-In,Calvin Tucker,Denise Furey,Erin Elmore,Paul Panepinto,John Paul Sutton,Write-In,6
Timothy Defoor,1,0,2,2,2,1,1,0,6
Write-In,,0,0,0,0,0,0,0,6
Calvin Tucker,,,0,1,1,0,1,0,6
Denise Furey,,,,0,1,1,0,0,6
Erin Elmore,,,,,0,1,1,0,6
Paul Panepinto,,,,,,1,0,0,6
John Paul Sutton,,,,,,,0,0,6
Write-In,,,,,,,,0,6
Total,4,0,2,2,2,2,1,0,6
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Auditor General - Republican,,7
,Paul Panepinto,Calvin Tucker,Denise Furey,John Paul Sutton,Erin Elmore,Write-In,Timothy Defoor,Write-In,7
Paul Panepinto,0,7,4,4,4,0,7,0,7
Calvin Tucker,,0,4,3,2,0,6,0,7
Denise Furey,,,1,1,0,0,4,0,7
John Paul Sutton,,,,0,2,0,4,0,7
Erin Elmore,,,,,0,0,3,0,7
Write-In,,,,,,0,0,0,7
Timothy Defoor,,,,,,,1,0,7
Write-In,,,,,,,,0,7
Total,10,8,7,5,4,0,10,0,7
,Auditor General - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,8
,Timothy Defoor,Write-In,Paul Panepinto,Calvin Tucker,Denise Furey,Erin Elmore,John Paul Sutton,Write-In,8
Timothy Defoor,0,0,5,4,2,5,2,0,8
Write-In,,0,0,0,0,0,0,0,8
Paul Panepinto,,,1,4,3,2,0,0,8
Calvin Tucker,,,,0,3,4,1,0,8
Denise Furey,,,,,1,1,0,0,8
Erin Elmore,,,,,,0,2,0,8
John Paul Sutton,,,,,,,0,0,8
Write-In,,,,,,,,0,8
Total,9,0,8,6,6,6,2,0,8
,Auditor General - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,9
,Timothy Defoor,Write-In,Paul Panepinto,Denise Furey,Erin Elmore,Calvin Tucker,John Paul Sutton,Write-In,9
Timothy Defoor,1,0,16,9,12,10,6,0,9
Write-In,,0,0,0,0,0,0,0,9
Paul Panepinto,,,0,9,9,9,3,0,9
Denise Furey,,,,1,5,5,3,0,9
Erin Elmore,,,,,0,4,3,0,9
Calvin Tucker,,,,,,0,3,0,9
John Paul Sutton,,,,,,,0,0,9
Write-In,,,,,,,,0,9
Total,22,0,18,13,13,12,6,0,9
,Auditor General - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,10
,Timothy Defoor,Write-In,Paul Panepinto,Calvin Tucker,John Paul Sutton,Denise Furey,Erin Elmore,Write-In,10
Timothy Defoor,0,0,6,4,4,2,2,2,10
Write-In,,0,0,0,0,0,0,0,10
Paul Panepinto,,,0,4,3,2,1,1,10
Calvin Tucker,,,,0,3,3,1,0,10
John Paul Sutton,,,,,0,2,0,0,10
Denise Furey,,,,,,0,1,0,10
Erin Elmore,,,,,,,0,0,10
Write-In,,,,,,,,0,10
Total,9,0,7,6,5,4,2,2,10
,Auditor General - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,11
,Timothy Defoor,Write-In,Paul Panepinto,Calvin Tucker,Denise Furey,Erin Elmore,John Paul Sutton,Write-In,11
Timothy Defoor,1,0,9,7,8,4,2,0,11
Write-In,,0,0,0,0,0,0,0,11
Paul Panepinto,,,0,8,6,2,1,0,11
Calvin Tucker,,,,0,5,4,1,0,11
Denise Furey,,,,,0,2,1,0,11
Erin Elmore,,,,,,1,1,0,11
John Paul Sutton,,,,,,,0,0,11
Write-In,,,,,,,,0,11
Total,14,0,11,10,10,6,2,0,11
,Auditor General - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,12
,Timothy Defoor,Write-In,Denise Furey,John Paul Sutton,Calvin Tucker,Erin Elmore,Paul Panepinto,Write-In,12
Timothy Defoor,0,0,2,2,1,1,1,0,12
Write-In,,0,0,0,0,0,0,0,12
Denise Furey,,,0,1,1,0,0,0,12
John Paul Sutton,,,,0,1,1,1,0,12
Calvin Tucker,,,,,0,0,0,0,12
Erin Elmore,,,,,,0,1,0,12
Paul Panepinto,,,,,,,0,0,12
Write-In,,,,,,,,0,12
Total,3,0,2,2,1,1,1,0,12
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Auditor General - Republican,,13
,Denise Furey,Calvin Tucker,Paul Panepinto,John Paul Sutton,Erin Elmore,Write-In,Timothy Defoor,Write-In,13
Denise Furey,0,5,5,4,3,0,9,0,13
Calvin Tucker,,1,3,2,0,0,4,0,13
Paul Panepinto,,,0,0,1,0,4,0,13
John Paul Sutton,,,,0,2,0,4,0,13
Erin Elmore,,,,,0,0,3,0,13
Write-In,,,,,,0,0,0,13
Timothy Defoor,,,,,,,0,0,13
Write-In,,,,,,,,0,13
Total,10,6,5,4,3,0,9,0,13
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Auditor General - Republican,,14
,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,Timothy Defoor,Write-In,14
Denise Furey,1,3,4,1,0,0,4,0,14
Calvin Tucker,,1,3,0,0,0,3,0,14
Paul Panepinto,,,0,1,0,0,4,0,14
Erin Elmore,,,,0,0,0,1,0,14
John Paul Sutton,,,,,0,0,0,0,14
Write-In,,,,,,0,0,0,14
Timothy Defoor,,,,,,,1,0,14
Write-In,,,,,,,,0,14
Total,5,4,4,1,0,0,5,0,14
,Auditor General - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,15
,Timothy Defoor,Write-In,Calvin Tucker,Paul Panepinto,Denise Furey,Erin Elmore,John Paul Sutton,Write-In,15
Timothy Defoor,2,0,13,10,7,9,3,0,15
Write-In,,0,0,0,0,0,0,0,15
Calvin Tucker,,,0,10,5,10,2,0,15
Paul Panepinto,,,,1,5,5,2,0,15
Denise Furey,,,,,1,2,2,0,15
Erin Elmore,,,,,,0,1,0,15
John Paul Sutton,,,,,,,0,0,15
Write-In,,,,,,,,0,15
Total,20,0,16,14,11,10,4,0,15
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Auditor General - Republican,,16
,Paul Panepinto,Denise Furey,John Paul Sutton,Calvin Tucker,Erin Elmore,Write-In,Timothy Defoor,Write-In,16
Paul Panepinto,2,1,1,0,0,0,1,0,16
Denise Furey,,0,1,0,0,0,1,0,16
John Paul Sutton,,,0,0,0,0,1,0,16
Calvin Tucker,,,,0,0,0,0,0,16
Erin Elmore,,,,,0,0,0,0,16
Write-In,,,,,,0,0,0,16
Timothy Defoor,,,,,,,0,0,16
Write-In,,,,,,,,0,16
Total,3,1,1,0,0,0,1,0,16
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Auditor General - Republican,,17
,Paul Panepinto,Calvin Tucker,Denise Furey,Erin Elmore,John Paul Sutton,Write-In,Timothy Defoor,Write-In,17
Paul Panepinto,0,12,12,3,0,0,12,0,17
Calvin Tucker,,0,10,2,2,0,11,0,17
Denise Furey,,,0,1,1,0,8,0,17
Erin Elmore,,,,0,0,0,3,0,17
John Paul Sutton,,,,,0,0,2,0,17
Write-In,,,,,,0,0,0,17
Timothy Defoor,,,,,,,0,0,17
Write-In,,,,,,,,0,17
Total,17,14,13,3,2,0,14,0,17
,Auditor General - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,18
,Timothy Defoor,Write-In,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,18
Timothy Defoor,1,0,17,10,9,10,7,0,18
Write-In,,0,0,0,0,0,0,0,18
Denise Furey,,,0,12,11,8,5,0,18
Calvin Tucker,,,,0,8,4,2,0,18
Paul Panepinto,,,,,0,3,1,0,18
Erin Elmore,,,,,,0,3,0,18
John Paul Sutton,,,,,,,0,0,18
Write-In,,,,,,,,0,18
Total,24,0,21,14,14,11,7,0,18
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Auditor General - Republican,,19
,Paul Panepinto,Denise Furey,Calvin Tucker,John Paul Sutton,Erin Elmore,Write-In,Timothy Defoor,Write-In,19
Paul Panepinto,2,12,10,8,1,0,16,0,19
Denise Furey,,3,9,5,1,0,11,0,19
Calvin Tucker,,,1,4,0,0,10,0,19
John Paul Sutton,,,,0,2,0,10,0,19
Erin Elmore,,,,,0,0,2,0,19
Write-In,,,,,,0,0,0,19
Timothy Defoor,,,,,,,0,0,19
Write-In,,,,,,,,0,19
Total,21,17,13,11,2,0,19,0,19
,Auditor General - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,20
,Timothy Defoor,Write-In,Paul Panepinto,Calvin Tucker,Denise Furey,Erin Elmore,John Paul Sutton,Write-In,20
Timothy Defoor,2,0,6,5,4,5,3,0,20
Write-In,,0,0,0,0,0,0,0,20
Paul Panepinto,,,1,4,4,3,2,0,20
Calvin Tucker,,,,1,4,3,1,0,20
Denise Furey,,,,,0,3,1,0,20
Erin Elmore,,,,,,1,1,0,20
John Paul Sutton,,,,,,,0,0,20
Write-In,,,,,,,,0,20
Total,11,0,9,8,6,6,3,0,20
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Auditor General - Republican,,21
,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,Timothy Defoor,Write-In,21
Denise Furey,2,14,11,2,4,0,13,0,21
Calvin Tucker,,0,11,2,5,0,13,0,21
Paul Panepinto,,,1,3,1,0,9,0,21
Erin Elmore,,,,0,2,0,6,0,21
John Paul Sutton,,,,,0,0,6,0,21
Write-In,,,,,,0,0,0,21
Timothy Defoor,,,,,,,0,0,21
Write-In,,,,,,,,0,21
Total,19,17,14,6,6,0,18,0,21
