col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
Vincent Furlong,,,,,,,,,,,,,,,1,19
Total,97,12,86,83,75,75,69,69,68,66,65,64,60,59,20,19
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Ronald R Donatucci,Ross Feinberg,Ken Powell,Mia Roberts Perez,Abbe Fletman,Kai Scott,Tracy B Roman,Stephanie M Sawyer,Michael Fanning,Lyris Younge,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,All
Ronald R Donatucci,76,0,"1,259","1,250","1,234","1,223","1,229","1,120","1,117","1,173","1,091","1,079","1,075","1,053",154,All
Ross Feinberg,,50,152,153,157,153,139,155,145,109,151,136,128,118,304,All
Ken Powell,,,15,"1,340","1,355","1,340","1,310","1,220","1,220","1,284","1,192","1,196","1,159","1,146",184,All
Mia Roberts Perez,,,,10,"1,366","1,351","1,329","1,237","1,189","1,296","1,202","1,206","1,199","1,129",174,All
Abbe Fletman,,,,,4,"1,374","1,315","1,219","1,199","1,289","1,221","1,199","1,181","1,133",167,All
Kai Scott,,,,,,11,"1,292","1,203","1,191","1,272","1,224","1,189","1,188","1,116",170,All
Tracy B Roman,,,,,,,11,"1,204","1,179","1,297","1,163","1,166","1,131","1,149",189,All
Stephanie M Sawyer,,,,,,,,9,"1,218","1,151","1,205","1,213","1,182","1,146",203,All
Michael Fanning,,,,,,,,,15,"1,146","1,215","1,196","1,158","1,156",195,All
Lyris Younge,,,,,,,,,,2,"1,133","1,145","1,110","1,119",153,All
Chris Mallios,,,,,,,,,,,1,"1,190","1,168","1,131",171,All
Daine Grey Jr,,,,,,,,,,,,2,"1,159","1,130",179,All
Rainy Papademetriou,,,,,,,,,,,,,4,"1,100",147,All
Scott Diclaudio,,,,,,,,,,,,,,7,161,All
Vincent Furlong,,,,,,,,,,,,,,,23,All
Total,"1,589",476,"1,504","1,497","1,470","1,465","1,446","1,353","1,348","1,347","1,307","1,271","1,261","1,224",499,All
