col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
Steven J Gilber,,,,,,0,0,0,0,5
Thomas Jay Ellis,,,,,,,0,0,0,5
William E Donnelly,,,,,,,,0,0,5
Diana Irey Vaughan,,,,,,,,,0,5
Total,1,0,0,0,0,0,0,0,0,5
,State Treasurer - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,6
,Diana Irey Vaughan,Edward T Boyd,Thomas Jay Ellis,William E Donnelly,Michael J Mcmonagle,Brandon Yates,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,6
Diana Irey Vaughan,0,2,4,3,2,0,0,0,0,6
Edward T Boyd,,1,1,2,1,0,1,1,0,6
Thomas Jay Ellis,,,0,2,1,0,0,0,0,6
William E Donnelly,,,,0,2,0,0,0,0,6
Michael J Mcmonagle,,,,,0,0,0,0,0,6
Brandon Yates,,,,,,0,0,0,1,6
Michael Anthony Salvi,,,,,,,0,1,0,6
Robert C Barrilli,,,,,,,,0,0,6
Steven J Gilber,,,,,,,,,0,6
Total,5,4,4,3,2,1,1,1,1,6
,Delegate To The Republican National Convention 13th District,,,,,,,,State Treasurer - Republican,7
,William E Donnelly,Brandon Yates,Edward T Boyd,Michael J Mcmonagle,Robert C Barrilli,Steven J Gilber,Michael Anthony Salvi,Thomas Jay Ellis,Diana Irey Vaughan,7
William E Donnelly,0,2,1,2,1,1,1,0,3,7
Brandon Yates,,0,1,0,0,1,0,0,2,7
Edward T Boyd,,,0,0,1,1,0,0,1,7
Michael J Mcmonagle,,,,0,1,0,1,0,1,7
Robert C Barrilli,,,,,0,1,0,0,0,7
Steven J Gilber,,,,,,0,0,0,1,7
Michael Anthony Salvi,,,,,,,0,0,1,7
Thomas Jay Ellis,,,,,,,,0,0,7
Diana Irey Vaughan,,,,,,,,,0,7
Total,4,2,2,2,2,2,1,0,3,7
,State Treasurer - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,8
,Diana Irey Vaughan,Michael Anthony Salvi,Michael J Mcmonagle,Brandon Yates,Edward T Boyd,Robert C Barrilli,Steven J Gilber,Thomas Jay Ellis,William E Donnelly,8
Diana Irey Vaughan,2,0,0,0,0,0,0,0,0,8
Michael Anthony Salvi,,1,0,0,0,0,0,0,0,8
Michael J Mcmonagle,,,1,0,0,0,0,0,0,8
Brandon Yates,,,,0,0,0,0,0,0,8
Edward T Boyd,,,,,0,0,0,0,0,8
Robert C Barrilli,,,,,,0,0,0,0,8
Steven J Gilber,,,,,,,0,0,0,8
Thomas Jay Ellis,,,,,,,,0,0,8
William E Donnelly,,,,,,,,,0,8
Total,2,1,1,0,0,0,0,0,0,8
,State Treasurer - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,9
,Diana Irey Vaughan,William E Donnelly,Edward T Boyd,Robert C Barrilli,Steven J Gilber,Brandon Yates,Michael Anthony Salvi,Michael J Mcmonagle,Thomas Jay Ellis,9
Diana Irey Vaughan,1,2,1,1,2,0,1,1,1,9
William E Donnelly,,1,1,1,0,0,0,1,1,9
Edward T Boyd,,,0,2,0,1,0,0,0,9
Robert C Barrilli,,,,0,0,1,0,0,0,9
Steven J Gilber,,,,,0,0,1,0,0,9
Brandon Yates,,,,,,0,0,0,0,9
Michael Anthony Salvi,,,,,,,0,0,0,9
Michael J Mcmonagle,,,,,,,,0,1,9
Thomas Jay Ellis,,,,,,,,,0,9
Total,5,3,2,2,2,1,1,1,1,9
,Delegate To The Republican National Convention 13th District,,,,,,,,State Treasurer - Republican,10
,William E Donnelly,Michael J Mcmonagle,Brandon Yates,Edward T Boyd,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Thomas Jay Ellis,Diana Irey Vaughan,10
William E Donnelly,1,1,0,0,0,0,0,0,1,10
Michael J Mcmonagle,,0,0,0,0,0,0,0,1,10
Brandon Yates,,,0,0,0,0,0,0,0,10
Edward T Boyd,,,,0,0,0,0,0,0,10
Michael Anthony Salvi,,,,,0,0,0,0,0,10
Robert C Barrilli,,,,,,0,0,0,0,10
Steven J Gilber,,,,,,,0,0,0,10
Thomas Jay Ellis,,,,,,,,0,0,10
Diana Irey Vaughan,,,,,,,,,0,10
Total,2,1,0,0,0,0,0,0,1,10
,State Treasurer - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,11
,Diana Irey Vaughan,Michael Anthony Salvi,Michael J Mcmonagle,William E Donnelly,Brandon Yates,Edward T Boyd,Robert C Barrilli,Steven J Gilber,Thomas Jay Ellis,11
Diana Irey Vaughan,0,1,1,1,0,0,0,0,0,11
Michael Anthony Salvi,,0,1,1,0,0,0,0,0,11
Michael J Mcmonagle,,,0,1,0,0,0,0,0,11
William E Donnelly,,,,0,0,0,0,0,0,11
Brandon Yates,,,,,0,0,0,0,0,11
Edward T Boyd,,,,,,0,0,0,0,11
Robert C Barrilli,,,,,,,0,0,0,11
Steven J Gilber,,,,,,,,0,0,11
Thomas Jay Ellis,,,,,,,,,0,11
Total,1,1,1,1,0,0,0,0,0,11
,Delegate To The Republican National Convention 13th District,,,,,,,,State Treasurer - Republican,12
,Michael J Mcmonagle,Thomas Jay Ellis,William E Donnelly,Brandon Yates,Edward T Boyd,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Diana Irey Vaughan,12
Michael J Mcmonagle,0,1,1,0,0,0,0,0,0,12
Thomas Jay Ellis,,0,1,0,0,0,0,0,0,12
William E Donnelly,,,0,0,0,0,0,0,0,12
Brandon Yates,,,,0,0,0,0,0,0,12
Edward T Boyd,,,,,0,0,0,0,0,12
Michael Anthony Salvi,,,,,,0,0,0,0,12
Robert C Barrilli,,,,,,,0,0,0,12
Steven J Gilber,,,,,,,,0,0,12
Diana Irey Vaughan,,,,,,,,,0,12
Total,1,1,1,0,0,0,0,0,0,12
,State Treasurer - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,13
,Diana Irey Vaughan,Brandon Yates,Edward T Boyd,Michael Anthony Salvi,Michael J Mcmonagle,Steven J Gilber,Thomas Jay Ellis,William E Donnelly,Robert C Barrilli,13
Diana Irey Vaughan,0,0,0,1,1,0,1,1,0,13
Brandon Yates,,0,1,0,0,1,0,0,0,13
Edward T Boyd,,,0,0,0,1,0,0,0,13
Michael Anthony Salvi,,,,0,1,0,1,0,0,13
Michael J Mcmonagle,,,,,0,0,1,0,0,13
Steven J Gilber,,,,,,0,0,0,0,13
Thomas Jay Ellis,,,,,,,0,0,0,13
William E Donnelly,,,,,,,,0,0,13
Robert C Barrilli,,,,,,,,,0,13
Total,2,1,1,1,1,1,1,1,0,13
,Delegate To The Republican National Convention 13th District,,,,,,,,State Treasurer - Republican,14
,Thomas Jay Ellis,William E Donnelly,Michael J Mcmonagle,Michael Anthony Salvi,Brandon Yates,Edward T Boyd,Robert C Barrilli,Steven J Gilber,Diana Irey Vaughan,14
Thomas Jay Ellis,0,3,2,1,0,0,0,0,2,14
William E Donnelly,,0,2,1,0,0,0,0,2,14
Michael J Mcmonagle,,,0,0,0,0,0,0,1,14
Michael Anthony Salvi,,,,0,0,0,0,0,1,14
Brandon Yates,,,,,0,0,0,0,0,14
Edward T Boyd,,,,,,0,0,0,0,14
Robert C Barrilli,,,,,,,0,0,0,14
Steven J Gilber,,,,,,,,0,0,14
Diana Irey Vaughan,,,,,,,,,0,14
Total,3,3,2,1,0,0,0,0,2,14
,Delegate To The Republican National Convention 13th District,,,,,,,,State Treasurer - Republican,15
,William E Donnelly,Thomas Jay Ellis,Brandon Yates,Edward T Boyd,Michael J Mcmonagle,Robert C Barrilli,Michael Anthony Salvi,Steven J Gilber,Diana Irey Vaughan,15
William E Donnelly,0,5,2,2,2,1,1,1,6,15
Thomas Jay Ellis,,0,2,1,2,0,0,0,4,15
Brandon Yates,,,1,1,0,1,0,0,2,15
Edward T Boyd,,,,0,0,1,1,0,2,15
Michael J Mcmonagle,,,,,0,0,0,0,1,15
Robert C Barrilli,,,,,,0,0,1,1,15
Michael Anthony Salvi,,,,,,,0,0,1,15
Steven J Gilber,,,,,,,,0,1,15
Diana Irey Vaughan,,,,,,,,,0,15
Total,7,5,4,3,2,2,1,1,6,15
,State Treasurer - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,16
,Diana Irey Vaughan,Michael J Mcmonagle,Robert C Barrilli,Thomas Jay Ellis,Brandon Yates,Edward T Boyd,William E Donnelly,Michael Anthony Salvi,Steven J Gilber,16
Diana Irey Vaughan,2,2,1,2,0,0,1,0,0,16
Michael J Mcmonagle,,0,0,1,0,0,1,0,0,16
Robert C Barrilli,,,0,0,1,1,0,0,0,16
Thomas Jay Ellis,,,,0,0,0,1,0,0,16
Brandon Yates,,,,,0,1,0,0,0,16
Edward T Boyd,,,,,,0,0,0,0,16
William E Donnelly,,,,,,,0,0,0,16
Michael Anthony Salvi,,,,,,,,0,0,16
Steven J Gilber,,,,,,,,,0,16
Total,6,2,2,2,1,1,1,0,0,16
,State Treasurer - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,17
,Diana Irey Vaughan,William E Donnelly,Michael J Mcmonagle,Michael Anthony Salvi,Thomas Jay Ellis,Brandon Yates,Edward T Boyd,Robert C Barrilli,Steven J Gilber,17
Diana Irey Vaughan,0,3,2,1,1,0,0,0,0,17
William E Donnelly,,0,2,1,1,0,0,0,0,17
Michael J Mcmonagle,,,0,1,1,0,0,0,0,17
Michael Anthony Salvi,,,,0,0,0,0,0,0,17
Thomas Jay Ellis,,,,,0,0,0,0,0,17
Brandon Yates,,,,,,0,0,0,0,17
Edward T Boyd,,,,,,,0,0,0,17
Robert C Barrilli,,,,,,,,0,0,17
Steven J Gilber,,,,,,,,,0,17
Total,3,3,2,1,1,0,0,0,0,17
,State Treasurer - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,18
,Diana Irey Vaughan,Michael Anthony Salvi,Michael J Mcmonagle,William E Donnelly,Edward T Boyd,Robert C Barrilli,Steven J Gilber,Thomas Jay Ellis,Brandon Yates,18
Diana Irey Vaughan,1,1,1,2,1,0,0,0,0,18
Michael Anthony Salvi,,1,2,3,0,0,0,1,0,18
Michael J Mcmonagle,,,0,2,0,1,1,0,0,18
William E Donnelly,,,,0,0,0,0,1,0,18
Edward T Boyd,,,,,0,0,0,0,0,18
Robert C Barrilli,,,,,,0,0,0,0,18
Steven J Gilber,,,,,,,0,0,0,18
Thomas Jay Ellis,,,,,,,,0,0,18
Brandon Yates,,,,,,,,,0,18
Total,4,4,4,4,1,1,1,1,0,18
,State Treasurer - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,19
,Diana Irey Vaughan,William E Donnelly,Michael J Mcmonagle,Edward T Boyd,Michael Anthony Salvi,Robert C Barrilli,Thomas Jay Ellis,Brandon Yates,Steven J Gilber,19
Diana Irey Vaughan,0,4,2,0,1,1,1,0,0,19
William E Donnelly,,0,2,0,1,1,0,0,0,19
Michael J Mcmonagle,,,0,0,1,1,0,0,0,19
Edward T Boyd,,,,1,0,0,0,0,0,19
Michael Anthony Salvi,,,,,0,0,0,0,0,19
Robert C Barrilli,,,,,,0,0,0,0,19
Thomas Jay Ellis,,,,,,,0,0,0,19
Brandon Yates,,,,,,,,0,0,19
Steven J Gilber,,,,,,,,,0,19
Total,5,4,2,1,1,1,1,0,0,19
,State Treasurer - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,20
,Diana Irey Vaughan,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Brandon Yates,Edward T Boyd,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,20
Diana Irey Vaughan,0,2,1,1,0,0,0,0,0,20
William E Donnelly,,0,1,1,0,0,0,0,0,20
Michael J Mcmonagle,,,0,1,0,0,0,0,0,20
Thomas Jay Ellis,,,,0,0,0,0,0,0,20
Brandon Yates,,,,,0,0,0,0,0,20
Edward T Boyd,,,,,,0,0,0,0,20
Michael Anthony Salvi,,,,,,,0,0,0,20
Robert C Barrilli,,,,,,,,0,0,20
Steven J Gilber,,,,,,,,,0,20
Total,2,2,1,1,0,0,0,0,0,20
,State Treasurer - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,22
,Diana Irey Vaughan,Edward T Boyd,Michael Anthony Salvi,Michael J Mcmonagle,Brandon Yates,Robert C Barrilli,Steven J Gilber,Thomas Jay Ellis,William E Donnelly,22
Diana Irey Vaughan,0,1,1,1,0,0,0,0,0,22
Edward T Boyd,,0,1,1,0,0,0,0,0,22
Michael Anthony Salvi,,,0,1,0,0,0,0,0,22
Michael J Mcmonagle,,,,0,0,0,0,0,0,22
Brandon Yates,,,,,0,0,0,0,0,22
Robert C Barrilli,,,,,,0,0,0,0,22
Steven J Gilber,,,,,,,0,0,0,22
Thomas Jay Ellis,,,,,,,,0,0,22
William E Donnelly,,,,,,,,,0,22
Total,1,1,1,1,0,0,0,0,0,22
,State Treasurer - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,23
,Diana Irey Vaughan,Michael J Mcmonagle,Brandon Yates,Edward T Boyd,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Thomas Jay Ellis,William E Donnelly,23
Diana Irey Vaughan,0,1,0,0,0,0,0,0,0,23
Michael J Mcmonagle,,0,0,0,0,0,0,0,0,23
Brandon Yates,,,0,0,0,0,0,0,0,23
Edward T Boyd,,,,0,0,0,0,0,0,23
Michael Anthony Salvi,,,,,0,0,0,0,0,23
Robert C Barrilli,,,,,,0,0,0,0,23
Steven J Gilber,,,,,,,0,0,0,23
Thomas Jay Ellis,,,,,,,,0,0,23
William E Donnelly,,,,,,,,,0,23
Total,1,1,0,0,0,0,0,0,0,23
,State Treasurer - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,24
,Diana Irey Vaughan,William E Donnelly,Michael J Mcmonagle,Robert C Barrilli,Thomas Jay Ellis,Brandon Yates,Steven J Gilber,Edward T Boyd,Michael Anthony Salvi,24
Diana Irey Vaughan,0,5,4,2,2,1,0,0,0,24
William E Donnelly,,0,3,1,2,0,0,0,0,24
Michael J Mcmonagle,,,0,2,2,1,0,0,0,24
Robert C Barrilli,,,,0,0,1,0,0,0,24
Thomas Jay Ellis,,,,,0,0,0,0,0,24
Brandon Yates,,,,,,0,0,0,0,24
Steven J Gilber,,,,,,,1,0,0,24
Edward T Boyd,,,,,,,,0,0,24
Michael Anthony Salvi,,,,,,,,,0,24
Total,6,5,4,2,2,1,1,0,0,24
,Delegate To The Republican National Convention 13th District,,,,,,,,State Treasurer - Republican,25
,William E Donnelly,Michael Anthony Salvi,Michael J Mcmonagle,Brandon Yates,Edward T Boyd,Robert C Barrilli,Steven J Gilber,Thomas Jay Ellis,Diana Irey Vaughan,25
William E Donnelly,1,1,1,0,0,0,0,0,2,25
Michael Anthony Salvi,,0,1,0,0,0,0,0,1,25
Michael J Mcmonagle,,,0,0,0,0,0,0,1,25
Brandon Yates,,,,0,0,0,0,0,0,25
Edward T Boyd,,,,,0,0,0,0,0,25
Robert C Barrilli,,,,,,0,0,0,0,25
Steven J Gilber,,,,,,,0,0,0,25
Thomas Jay Ellis,,,,,,,,0,0,25
Diana Irey Vaughan,,,,,,,,,0,25
Total,3,1,1,0,0,0,0,0,2,25
