col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,order,division
Kevin Bundy,,,,,,,,,,,,,0,3,15,19
Nat Lownes,,,,,,,,,,,,,,0,16,19
Total,68,55,42,37,36,28,27,23,23,22,21,18,14,6,17,19
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,20
,Tom Wolf,Rebecca Poyourow,Joe Khan,Kathryn S Huggins,Liam G Boyle,Lisa Rhodes,Monica Maria Djerassi,John Brady,Linda Norris,Ken Washington,Dewayne Drummond,Jacque Whaumbush,Kevin Bundy,Nat Lownes,2,20
Tom Wolf,4,55,45,32,22,21,19,16,15,12,11,9,10,4,3,20
Rebecca Poyourow,,0,43,27,21,19,17,15,14,8,9,8,8,4,4,20
Joe Khan,,,0,20,17,15,13,13,10,8,8,6,7,3,5,20
Kathryn S Huggins,,,,0,18,19,15,11,12,8,8,8,8,4,6,20
Liam G Boyle,,,,,0,13,8,10,10,5,6,5,5,3,7,20
Lisa Rhodes,,,,,,0,11,7,12,6,6,7,4,1,8,20
Monica Maria Djerassi,,,,,,,0,7,7,6,7,7,3,2,9,20
John Brady,,,,,,,,0,3,5,3,5,3,3,10,20
Linda Norris,,,,,,,,,0,4,4,2,3,1,11,20
Ken Washington,,,,,,,,,,0,5,3,0,2,12,20
Dewayne Drummond,,,,,,,,,,,0,2,3,1,13,20
Jacque Whaumbush,,,,,,,,,,,,0,2,2,14,20
Kevin Bundy,,,,,,,,,,,,,0,0,15,20
Nat Lownes,,,,,,,,,,,,,,0,16,20
Total,71,56,46,33,23,22,19,17,15,13,11,10,10,5,17,20
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,21
,Tom Wolf,Rebecca Poyourow,Kathryn S Huggins,Monica Maria Djerassi,Liam G Boyle,Linda Norris,Jacque Whaumbush,Lisa Rhodes,John Brady,Dewayne Drummond,Joe Khan,Ken Washington,Kevin Bundy,Nat Lownes,2,21
Tom Wolf,6,31,29,26,23,21,21,19,17,14,13,9,6,5,3,21
Rebecca Poyourow,,0,22,20,11,18,18,16,11,9,13,5,2,4,4,21
Kathryn S Huggins,,,0,21,12,16,16,16,8,13,6,8,4,4,5,21
Monica Maria Djerassi,,,,0,9,16,15,15,8,11,5,7,5,4,6,21
Liam G Boyle,,,,,0,8,8,6,11,6,5,6,4,1,7,21
Linda Norris,,,,,,0,13,16,6,7,4,3,3,4,8,21
Jacque Whaumbush,,,,,,,0,13,7,6,8,3,1,3,9,21
Lisa Rhodes,,,,,,,,0,2,6,4,2,2,3,10,21
John Brady,,,,,,,,,0,5,7,4,3,1,11,21
Dewayne Drummond,,,,,,,,,,0,3,8,4,2,12,21
Joe Khan,,,,,,,,,,,0,1,0,1,13,21
Ken Washington,,,,,,,,,,,,0,3,2,14,21
Kevin Bundy,,,,,,,,,,,,,0,1,15,21
Nat Lownes,,,,,,,,,,,,,,0,16,21
Total,54,32,29,26,23,22,21,19,17,14,13,10,6,5,17,21
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,22
,Tom Wolf,Kathryn S Huggins,Rebecca Poyourow,Liam G Boyle,Monica Maria Djerassi,Linda Norris,Lisa Rhodes,Dewayne Drummond,Joe Khan,Ken Washington,John Brady,Jacque Whaumbush,Kevin Bundy,Nat Lownes,2,22
Tom Wolf,18,71,54,43,47,44,43,40,37,35,31,28,26,18,3,22
Kathryn S Huggins,,2,40,32,37,33,35,35,24,31,19,17,21,14,4,22
Rebecca Poyourow,,,0,34,34,33,25,24,27,17,22,20,18,13,5,22
Liam G Boyle,,,,1,24,21,15,18,20,19,22,16,19,9,6,22
Monica Maria Djerassi,,,,,0,30,26,16,22,12,16,17,10,8,7,22
Linda Norris,,,,,,1,30,15,18,14,16,17,10,12,8,22
Lisa Rhodes,,,,,,,0,19,13,15,14,15,6,7,9,22
Dewayne Drummond,,,,,,,,1,15,25,14,13,16,10,10,22
Joe Khan,,,,,,,,,0,12,21,22,10,7,11,22
Ken Washington,,,,,,,,,,1,14,7,14,9,12,22
John Brady,,,,,,,,,,,1,17,10,4,13,22
Jacque Whaumbush,,,,,,,,,,,,0,8,5,14,22
Kevin Bundy,,,,,,,,,,,,,0,6,15,22
Nat Lownes,,,,,,,,,,,,,,0,16,22
Total,116,74,58,47,47,46,44,42,42,38,36,32,29,18,17,22
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,23
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,23
Tom Wolf,152,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,23
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,23
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,23
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,23
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,23
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,23
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,23
Linda Norris,,,,,,,,,,0,0,0,0,0,12,23
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,23
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,23
Nat Lownes,,,,,,,,,,,,,0,0,15,23
Rebecca Poyourow,,,,,,,,,,,,,,0,16,23
Total,152,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,24
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,24
Tom Wolf,296,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,24
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,24
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,24
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,24
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,24
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,24
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,24
Linda Norris,,,,,,,,,,0,0,0,0,0,12,24
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,24
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,24
Nat Lownes,,,,,,,,,,,,,0,0,15,24
Rebecca Poyourow,,,,,,,,,,,,,,0,16,24
Total,296,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,25
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,25
Tom Wolf,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,25
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,25
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,25
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,25
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,25
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,25
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,25
Linda Norris,,,,,,,,,,0,0,0,0,0,12,25
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,25
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,25
Nat Lownes,,,,,,,,,,,,,0,0,15,25
Rebecca Poyourow,,,,,,,,,,,,,,0,16,25
Total,90,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,26
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,26
Tom Wolf,86,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,26
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,26
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,26
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,26
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,26
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,26
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,26
Linda Norris,,,,,,,,,,0,0,0,0,0,12,26
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,26
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,26
Nat Lownes,,,,,,,,,,,,,0,0,15,26
Rebecca Poyourow,,,,,,,,,,,,,,0,16,26
Total,86,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,27
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,27
Tom Wolf,86,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,27
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,27
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,27
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,27
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,27
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,27
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,27
Linda Norris,,,,,,,,,,0,0,0,0,0,12,27
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,27
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,27
Nat Lownes,,,,,,,,,,,,,0,0,15,27
Rebecca Poyourow,,,,,,,,,,,,,,0,16,27
Total,86,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,28
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,28
Tom Wolf,110,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,28
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,28
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,28
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,28
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,28
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,28
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,28
Linda Norris,,,,,,,,,,0,0,0,0,0,12,28
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,28
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,28
Nat Lownes,,,,,,,,,,,,,0,0,15,28
Rebecca Poyourow,,,,,,,,,,,,,,0,16,28
Total,110,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,29
,Tom Wolf,Kathryn S Huggins,Liam G Boyle,Rebecca Poyourow,Joe Khan,John Brady,Lisa Rhodes,Ken Washington,Linda Norris,Monica Maria Djerassi,Dewayne Drummond,Jacque Whaumbush,Kevin Bundy,Nat Lownes,2,29
Tom Wolf,10,50,41,41,28,28,29,25,23,24,22,19,15,10,3,29
Kathryn S Huggins,,0,30,32,20,20,24,23,20,20,20,14,14,9,4,29
Liam G Boyle,,,1,28,19,17,15,20,12,11,15,13,12,5,5,29
Rebecca Poyourow,,,,0,23,21,22,16,20,23,12,15,10,6,6,29
Joe Khan,,,,,1,21,11,10,10,12,9,9,7,6,7,29
John Brady,,,,,,0,12,10,10,9,8,12,8,6,8,29
Lisa Rhodes,,,,,,,0,9,19,14,12,13,4,6,9,29
Ken Washington,,,,,,,,0,8,7,17,2,11,5,10,29
Linda Norris,,,,,,,,,0,11,7,8,2,3,11,29
Monica Maria Djerassi,,,,,,,,,,0,6,8,5,3,12,29
Dewayne Drummond,,,,,,,,,,,0,2,9,7,13,29
Jacque Whaumbush,,,,,,,,,,,,0,4,2,14,29
Kevin Bundy,,,,,,,,,,,,,0,3,15,29
Nat Lownes,,,,,,,,,,,,,,0,16,29
Total,81,52,45,44,33,31,31,27,25,25,23,19,17,11,17,29
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,30
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,30
Tom Wolf,120,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,30
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,30
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,30
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,30
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,30
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,30
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,30
Linda Norris,,,,,,,,,,0,0,0,0,0,12,30
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,30
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,30
Nat Lownes,,,,,,,,,,,,,0,0,15,30
Rebecca Poyourow,,,,,,,,,,,,,,0,16,30
Total,120,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,31
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,31
Tom Wolf,94,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,31
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,31
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,31
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,31
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,31
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,31
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,31
Linda Norris,,,,,,,,,,0,0,0,0,0,12,31
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,31
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,31
Nat Lownes,,,,,,,,,,,,,0,0,15,31
Rebecca Poyourow,,,,,,,,,,,,,,0,16,31
Total,94,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,32
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,32
Tom Wolf,63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,32
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,32
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,32
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,32
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,32
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,32
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,32
Linda Norris,,,,,,,,,,0,0,0,0,0,12,32
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,32
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,32
Nat Lownes,,,,,,,,,,,,,0,0,15,32
Rebecca Poyourow,,,,,,,,,,,,,,0,16,32
Total,63,0,0,0,0,0,0,0,0,0,0,0,0,0,17,32
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,33
,Tom Wolf,Rebecca Poyourow,Kathryn S Huggins,Liam G Boyle,Lisa Rhodes,Monica Maria Djerassi,Joe Khan,Linda Norris,Ken Washington,John Brady,Dewayne Drummond,Jacque Whaumbush,Kevin Bundy,Nat Lownes,2,33
Tom Wolf,16,106,82,71,55,53,45,49,47,42,42,39,27,12,3,33
Rebecca Poyourow,,3,64,52,46,44,35,44,34,34,33,35,17,7,4,33
Kathryn S Huggins,,,1,45,44,45,19,40,39,21,36,24,20,9,5,33
Liam G Boyle,,,,2,28,31,26,22,34,29,26,23,20,7,6,33
Lisa Rhodes,,,,,0,35,16,38,26,14,26,25,11,7,7,33
Monica Maria Djerassi,,,,,,0,21,29,22,15,18,26,15,8,8,33
Joe Khan,,,,,,,2,13,12,23,10,23,10,3,9,33
Linda Norris,,,,,,,,0,23,11,25,22,8,6,10,33
Ken Washington,,,,,,,,,0,11,31,7,10,7,11,33
John Brady,,,,,,,,,,0,13,15,13,2,12,33
Dewayne Drummond,,,,,,,,,,,0,10,12,5,13,33
Jacque Whaumbush,,,,,,,,,,,,0,10,6,14,33
Kevin Bundy,,,,,,,,,,,,,1,5,15,33
Nat Lownes,,,,,,,,,,,,,,0,16,33
Total,165,114,86,80,56,56,51,51,49,46,44,43,31,12,17,33
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,34
,Tom Wolf,Kathryn S Huggins,Rebecca Poyourow,Liam G Boyle,Joe Khan,Lisa Rhodes,Monica Maria Djerassi,Linda Norris,Jacque Whaumbush,John Brady,Ken Washington,Dewayne Drummond,Kevin Bundy,Nat Lownes,2,34
Tom Wolf,27,100,68,62,61,65,60,61,47,45,35,34,30,20,3,34
Kathryn S Huggins,,4,54,40,41,56,50,52,32,31,26,28,26,16,4,34
Rebecca Poyourow,,,0,40,39,40,41,38,38,29,18,15,16,10,5,34
Liam G Boyle,,,,0,42,29,29,24,32,38,16,14,23,11,6,34
Joe Khan,,,,,0,32,30,28,32,32,13,16,17,10,7,34
Lisa Rhodes,,,,,,0,41,50,31,20,16,19,17,11,8,34
Monica Maria Djerassi,,,,,,,0,44,25,19,14,12,13,8,9,34
Linda Norris,,,,,,,,0,26,16,15,16,10,9,10,34
Jacque Whaumbush,,,,,,,,,1,25,12,10,5,5,11,34
John Brady,,,,,,,,,,0,11,6,14,9,12,34
Ken Washington,,,,,,,,,,,0,18,12,9,13,34
Dewayne Drummond,,,,,,,,,,,,0,16,12,14,34
Kevin Bundy,,,,,,,,,,,,,0,9,15,34
Nat Lownes,,,,,,,,,,,,,,0,16,34
Total,169,106,75,71,69,69,63,62,56,51,37,36,33,21,17,34
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,35
,Tom Wolf,Liam G Boyle,Rebecca Poyourow,Kathryn S Huggins,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Joe Khan,Ken Washington,John Brady,Dewayne Drummond,Jacque Whaumbush,Kevin Bundy,Nat Lownes,2,35
Tom Wolf,15,79,73,70,47,46,47,44,40,38,29,30,25,6,3,35
Liam G Boyle,,0,53,53,35,33,32,35,38,33,23,24,20,7,4,35
Rebecca Poyourow,,,0,53,39,41,40,37,27,29,20,27,13,4,5,35
Kathryn S Huggins,,,,0,35,36,38,30,34,23,29,19,20,5,6,35
Linda Norris,,,,,0,33,25,20,18,16,15,14,9,1,7,35
Lisa Rhodes,,,,,,0,25,24,17,20,13,17,8,2,8,35
Monica Maria Djerassi,,,,,,,0,21,18,16,15,17,11,6,9,35
Joe Khan,,,,,,,,0,13,26,8,18,7,1,10,35
Ken Washington,,,,,,,,,0,11,23,8,17,6,11,35
John Brady,,,,,,,,,,0,7,18,12,2,12,35
Dewayne Drummond,,,,,,,,,,,0,5,11,1,13,35
Jacque Whaumbush,,,,,,,,,,,,0,7,2,14,35
Kevin Bundy,,,,,,,,,,,,,0,1,15,35
Nat Lownes,,,,,,,,,,,,,,0,16,35
Total,122,82,73,72,49,48,48,45,42,38,30,30,25,7,17,35
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,36
,Tom Wolf,Liam G Boyle,Kathryn S Huggins,Rebecca Poyourow,Joe Khan,Lisa Rhodes,John Brady,Linda Norris,Jacque Whaumbush,Monica Maria Djerassi,Dewayne Drummond,Kevin Bundy,Ken Washington,Nat Lownes,2,36
Tom Wolf,6,22,21,19,19,15,15,13,14,12,9,7,8,5,3,36
Liam G Boyle,,1,14,14,12,7,15,8,10,5,7,8,5,2,4,36
Kathryn S Huggins,,,2,13,9,13,6,12,9,9,8,6,6,3,5,36
Rebecca Poyourow,,,,0,13,12,11,13,11,11,7,3,5,2,6,36
Joe Khan,,,,,0,10,10,7,10,6,4,2,2,1,7,36
Lisa Rhodes,,,,,,0,5,14,9,12,3,3,3,2,8,36
John Brady,,,,,,,0,6,9,5,3,4,2,1,9,36
Linda Norris,,,,,,,,0,8,12,3,3,3,1,10,36
Jacque Whaumbush,,,,,,,,,0,7,3,2,4,2,11,36
Monica Maria Djerassi,,,,,,,,,,0,3,1,2,3,12,36
Dewayne Drummond,,,,,,,,,,,0,3,4,2,13,36
Kevin Bundy,,,,,,,,,,,,0,5,2,14,36
Ken Washington,,,,,,,,,,,,,0,2,15,36
Nat Lownes,,,,,,,,,,,,,,0,16,36
Total,43,26,25,23,20,18,17,17,16,15,9,9,8,5,17,36
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,37
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,37
Tom Wolf,65,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,37
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,37
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,37
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,37
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,37
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,37
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,37
Linda Norris,,,,,,,,,,0,0,0,0,0,12,37
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,37
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,37
Nat Lownes,,,,,,,,,,,,,0,0,15,37
Rebecca Poyourow,,,,,,,,,,,,,,0,16,37
Total,65,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,38
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,38
Tom Wolf,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,38
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,38
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,38
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,38
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,38
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,38
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,38
Linda Norris,,,,,,,,,,0,0,0,0,0,12,38
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,38
Monica Maria Djerassi,,,,,,,,,,,,0,0,0,14,38
Nat Lownes,,,,,,,,,,,,,0,0,15,38
Rebecca Poyourow,,,,,,,,,,,,,,0,16,38
Total,85,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38
,Governor - Democrat,Member Of The - Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,1,39
,Tom Wolf,Dewayne Drummond,Jacque Whaumbush,Joe Khan,John Brady,Kathryn S Huggins,Ken Washington,Kevin Bundy,Liam G Boyle,Linda Norris,Lisa Rhodes,Monica Maria Djerassi,Nat Lownes,Rebecca Poyourow,2,39
Tom Wolf,113,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39
Dewayne Drummond,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39
Jacque Whaumbush,,,0,0,0,0,0,0,0,0,0,0,0,0,5,39
Joe Khan,,,,0,0,0,0,0,0,0,0,0,0,0,6,39
John Brady,,,,,0,0,0,0,0,0,0,0,0,0,7,39
Kathryn S Huggins,,,,,,0,0,0,0,0,0,0,0,0,8,39
Ken Washington,,,,,,,0,0,0,0,0,0,0,0,9,39
Kevin Bundy,,,,,,,,0,0,0,0,0,0,0,10,39
Liam G Boyle,,,,,,,,,0,0,0,0,0,0,11,39
Linda Norris,,,,,,,,,,0,0,0,0,0,12,39
Lisa Rhodes,,,,,,,,,,,0,0,0,0,13,39
